직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
담배신제품개발원,"새로운 종류의 담배개발, 기존 담배의 품질개선, 담배제조공정을 연구하여 유해성 및 원가절감을 한다.","세계적으로 판매되고 있는 담배의 수집 및 분석과 우리의 기술을 근거로 하여 새로운 담배를 개발하여 애연가의 기호나 추세에 맞는 담배를 제조한다. 애연가의 기호추세에 대처하고 기존 제품의 품질을 향상시키기 위하여 향료, 당류, 보습제, 각종 추출물 등 담배용 첨가제를 첨가하고 각종 측정 장치를 이용하여 측정·개선한다. 새로운 담배제조공정의 개발과 기존 공정의 개선으로 원가절감 및 품질향상과 작업성을 향상시킨다. 각종 향료에 대한 연구를 하여 담배에 사용할 수 있는 향료물질을 개발한다. 담배제품에 소요되는 필터, 지류 등의 물질에 대하여 물리·화학적인 검사를 하여 실용적인 제품을 개발한다. 담배연기가 인체에 미치는 영향을 연구하여 유해한 물질을 최소화하는 연구를 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,웅크림,실내,"대기환경미흡
위험내재
다습
소음·진동",-,"담배신제품개발기술자, 담배신제품개발연구원",-,[1571]식품공학 기술자 및 연구원,[2391]식품공학 기술자 및 연구원,[C120]담배 제조업,2016,-
담배재배연구원,"잎담배의 생산성 및 품질향상을 위하여 재배방법의 개선, 신품종개발, 토양비료연구, 병충해방제법, 건조방법 개선 등에 대하여 시험·연구한다.","효율적인 연구수행을 위하여 국내외 학술 및 산업정보를 수집하고 연구계획을 수립한다. 재배법 개선을 위하여 각종 시험기기를 사용하여 연초의 작황진단, 환경요인과 담배생산성과의 관계분석, 담배품종별 생산성 및 품질에 관한 실험을 수행한다. 우량품종개발을 위하여 인공교배법을 이용하여 우량계통을 선별하고 산지적응시험을 한다. 질 좋은 잎담배의 수량증대 및 생산비절감을 위한 적정비료공급의 강구와 식물의 영양생리에 관한 기초이론을 연구한다. 연초산지에서 병충해 발생실태를 조사한다. 각종 기기를 사용하여 입고병(立枯病), 공동병균, 바이러스병, 해충 및 저장 시의 해충에 관한 시험연구를 실시하고 방제법을 개발한다. 담배제조용도에 적합한 원료 잎담배를 생산하기 위한 건조장비개선, 건조엽의 품질향상, 건조비용절감에 대해 시험·연구한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,웅크림,실내·외,-,-,"연구하는 전문분야에 따라 담배병충해연구원, 담배비료토양연구원, 담배육종연구원, 잎담배건조연구원",-,[1221]생명과학 연구원,[2111]생명과학 연구원,[C120]담배 제조업,2012,-
담배제조관리자,"잎담배를 가공처리하여 담배·여송연을 제조하고 포장하는 작업을 총괄 관리하고, 관련 종사원들의 활동을 감독·조정한다.","생산량에 따른 원료의 수급량을 조절하고 생산 및 운영계획을 수립한다. 각 부서의 반장에게 작업계획을 지시한다. 작업과정과 생산품의 결함을 찾기 위하여 기계조작상태를 관찰하고 원료가공, 담배제조, 포장, 보관 및 출하 등 전 공정을 원활하게 진행시키기 위하여 각 부서의 감독 업무를 계획·조정한다.",12년 초과 ~ 14년 이하(전문대졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,,,,[0163]제조·생산 관리자,[1413]제품 생산 관련 관리자,[C120]담배 제조업,2021,-
담배제조반장,담배를 제조하는 작업원의 활동을 감독·조정한다.,작업지시서를 확인하고 작업계획을 세운다. 기계의 가동상태를 점검하고자 각 공정을 순찰한다. 각 기계의 기능을 작업원에게 교육한다. 작업원에게 작업내용을 지시하고 작업에 맞게 배치한다. 작업의 진행사항을 파악하고 작업내용을 보고한다. 작업원의 작업상황을 관리·감독한다. 작업계획에 따라 세부실행항목을 수립한다. 작업절차 및 방법을 결정하여 작업원에게 지시한다. 필요에 따라 작업원과 함께 작업한다. 작업원을 수시로 관찰하고 면담하여 작업원의 애로점 및 건의사항을 파악하고 해결을 위해 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (제어조작),가벼운 작업,-,실내,"대기환경미흡
소음·진동",-,"잎담배가공반장, 담배원료가공반장, 담배제품제조반장",-,[8739]기타 식품가공 기계 조작원,[8190]기타 식품가공 관련 기계 조작원,[C120]담배 제조업,2016,-
담배제품연구원,"담배제품의 개발을 위하여 담배원료, 담배재료 및 향료, 화학성분, 원료잎담배 배합 등에 관하여 시험·연구한다.","산지별 잎담배를 수집하고 분석기기를 사용하여 산지별, 품종별, 엽분별 등 이화학적 특성을 분석한다. 제조과정에서 나오는 부산물의 이용방법, 잎담배 조기저장 숙성을 위한 효소 발굴 및 이용에 관해 시험·연구한다. 담배의 향미와 품질의 종류에 따라 엽배합 비율을 연구·개발한다. 담배의 품질에 영향을 미치는 필터의 종합적 설계방법에 관한 연구를 한다. 담배향료 개발 및 유기산이 담배품질에 미치는 영향을 연구한다. 품질개선 및 관리를 위하여 담배에 함유되어 있는 니코틴, 전당, 전질소, 조섬유, 조회분, 조지방 등의 화학성분 및 담배연기 중의 타르, 니코틴, 일산화탄소 등을 분석한다. 원료가공에 관한 공정기술을 개선하거나 경제적 효율을 높일 수 있는 신기술을 개발한다. 연구·개발된 기술을 현장에 보급하고 교육한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,-,실내,-,-,-,-,[1571]식품공학 기술자 및 연구원,[2391]식품공학 기술자 및 연구원,[C120]담배 제조업,2016,-
담배품질관리기술자,담배제품의 품질향상을 위하여 품질표준을 개발·적용·수정한다.,"담배제품의 품질이 설계품질기준에 충족하는지 검사한다. 품질에 있어서 문제점을 분석하고 진단한다. 동종기관 제품의 품질을 비교·분석한다. 불량률을 감소시키고 품질을 향상시키기 위해 ISO9000, 6시그마 등 품질관리기법을 적용한다. 품질관리 개선방법을 고안한다. 품질관리 개선에 관한 사업을 입안하고 실시한다. 품질정보의 수집, 각종 공업표시허가 취득에 따른 사전 및 사후관리를 한다. 근로자의 품질교육을 계획하고 실시한다. 품질관리를 위한 지침서를 작성한다. 기타 품질관리를 위한 행정업무를 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,"대기환경미흡
소음·진동",담배품질보증기술자,,"농산물품질관리사, 품질경영기술사, 품질경영기사, 품질경영산업기사, 경영지도사(생산관리)",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C120]담배 제조업,2021,-
담배품질관리기조작원,"담배의 품질관리 및 공정관리의 효율성을 높이기 위하여 잎담배의 가동상황, 궐련의 품질 등을 관리하는 기계(자동품질관리기)를 조작한다.",가공기계의 품질관리장치에 대한 이상 유무를 점검한다. 제품의 종류에 따라 규격을 입력하고 불량궐련 적출시험 및 자동견본장치를 조절한다. 각 기계의 조정판을 점검하고 비정상 작업기계의 이상 유무를 각 작업자에게 통보한다. 수시로 품질관리장치의 가동상태를 점검하고 가공상황을 작업일지에 기록한다. 일일 작업이 완료되면 각 기계별 가동상황을 컴퓨터에 입력한다. 고장 시 응급조치를 취한다.,9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),가벼운 작업,-,실내,"대기환경미흡
소음·진동",-,-,-,[8739]기타 식품가공 기계 조작원,[8190]기타 식품가공 관련 기계 조작원,[C120]담배 제조업,2016,-
담보물감정사무원,연체금 회수 목적인 담보물에 대한 가격을 감정하기 위하여 현황을 조사·평가하는 업무를 수행한다.,"여신사무원 또는 관계부서로부터 감정의뢰서를 접수하여 자체처리 가능한 물건은 감정업무처리일지에 기입하고, 부적격한 물건은 의뢰부서로 반송문서를 작성하여 반송한다. 관계공문서(건물등기부등본, 건축물대장, 도시계획확인원 등)를 발부받아 지번, 평수, 권리권 등을 확인한다. 1차로 관계공문서를 기준으로 탁상감정가격을 산정하거나 제휴업체에 탁상감정을 의뢰하여 탁상감정가를 추정한다. 도면에 의해 개략적인 위치와 지가를 사전검토하여 현장실사일정을 결정하고 권리자에게 실사일정을 통보한다. 필요장비(신분증, 카메라, 실측자 등)를 준비하여 현장에 출장을 가서 실측을 하고 입지조건, 토지의 고저, 배수로, 도로상황, 수요 및 장래성, 유입 시 처분 및 관리방법 등을 조사한다. 공부열람 및 현장조사결과와 전국토지시가조사표 금액 및 가격도면에 의거하여 감정표, 위치도, 지적 및 건물개황도를 작성하고 전산으로 감정평가서 작성을 완료한다. 작성 완료된 감정평가서를 출력하여 날인·서명하고 편철(정리하여 잘 묶음)한다. 동료 감정사무원과의 교차감정을 통하여 감정서의 최종 검산절차를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,-,-,-,[0321]은행 사무원,[3203]은행 사무원,[K641]은행 및 저축기관 / [K649]기타 금융업 / [K661]금융 지원 서비스업,2013,-
당구대조립원,"당구대를 제조하기 위하여 테이블 프레임에 다리, 쿠션, 직물덮개 등 각 부품을 조립한다.","입고된 각 부품을 육안으로 검사한다. 작업대에 쿠션, 직물덮개, 테이블 윗면 등 조립할 부품들을 준비한다. 테이블 윗면에 쿠션과 직물덮개 등을 조립한다. 완성된 테이블 윗면을 테이블 프레임에 조립한 후, 수동공구를 사용하여 레일과 다리를 조립한다. 조립이 끝난 제품을 육안으로 검사한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,웅크림,실내,-,-,"당구대천(라시지)갈이원, 당구대고무갈이원",-,[8832]가구 조립원,[8912]가구 조립원,[C333]운동 및 경기용구 제조업,2017,-
당뇨교육자,"당뇨병 고위험군(당뇨병 전단계) 또는 당뇨병을 진단받는 사람을 대상으로 질환에 대한 정보를 제공하고 효율적인 당뇨병 자가관리에 필요한 내용과 관리 목표, 그리고 교육프로그램을 구성하여 이를 통하여 교육하고 상담한다.",당뇨병 환자의 질환관리에 영향을 주는 생활습관 전반을 상담을 통해 파악한다. 파악된 자료를 토대로 생활습관 개선을 위한 자가관리 방법에 대해 계획을 세우고 실천할 수 있도록 돕는다. 당뇨병 환자들이 질환을 스스로 관리하여 개별화된 목표 혈당치를 달성하도록 돕는다. 당뇨에 관한 교육자료를 개발하고 교육을 시행한다. 당뇨병 관련 캠프 또는 지역사회의 당뇨병 강의 등에 참여하여 교육 및 상담을 진행하며 당뇨병 주관 행사를 진행한다. 당뇨병과 관련된 임상연구에 참여하기도 한다.,14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (교육) / 사물 (관련없음),아주 가벼운 작업,언어력,실내,-,-,-,"의사, 간호사, 영양사, 사회복지사, 약사",[3040]간호사,[2430]간호사,[Q861]병원,2018,-
당밀분리원,화학조미료를 제조하고자 당밀(糖蜜)에 함유된 칼슘 및 불순물을 분리·제거한다.,당밀(사탕수수나 사탕무를 설탕으로 가공할 때 부수적으로 나오는 찐득한 시럽으로 조미료의 단맛을 내기 위해 사용) 저장탱크의 유량계를 확인하고 밸브를 열어 당밀을 용해관으로 이송한다. 용해관의 급수밸브를 조절하여 일정 비율의 황산용액을 투입한 후 혼합이 용이하도록 교반기를 가동한다. 용해가 완료되면 견본을 채취하여 불순물의 제거상태를 검사하고 제품 표준과 비교한다. 용해관의 배출밸브를 열고 펌프를 가동하여 원심분리기에 투입한다. 원심분리기 하부의 배출구를 열고 펌프를 가동하여 불순물이 제거된 용액을 저장탱크로 이송한다. 분리된 당밀슬러지(Sludge)는 폐기장으로 운반한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,당밀정제원,-,"식품산업기사, 식품가공기능사",[8739]기타 식품가공 기계 조작원,[8190]기타 식품가공 관련 기계 조작원,[C107]기타 식품 제조업,2016,-
당액조리원,"사탕, 껌 등에 사용하는 당액을 제조하고자 원료(설탕, 물엿, 시럽, 버터 등)를 혼합·조리하는 압력솥을 조작·관리한다.","조리할 당액의 종류를 작업표준과 비교·확인하고 일일 사용량이 충분한지 확인한다. 자동계량된 원료(설탕, 물엿, 시럽, 버터 등)를 압력솥에 투입하고 압력솥을 가열한다. 압력솥 내부의 온도와 압력이 일정하게 유지되는지 수시로 살피고 필요시 조정판의 온도와 압력 조절값을 재입력한다. 조리가 완료되면 압력솥의 뚜껑을 열고 견본을 채취하여 당도, 맛, 농도 등을 검사하고 제품 표준과 비교한다. 정밀한 성분 검사를 위하여 견본의 일부를 실험실로 보낸다. 펌프를 가동하여 조리된 당액을 저장탱크로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,당액제조원,"껌당액제조원, 사탕당액제조원, 진공조리솥조작원","식품산업기사, 식품가공기능사",[8733]곡물가공제품 기계 조작원,[8112]곡물가공 제품 기계 조작원,[C107]기타 식품 제조업,2016,-
당액피복원,"빵, 과자 등의 표면에 당액이나 광택액 등을 코팅하는 기계를 조작·관리한다.",제품의 종류에 맞게 제조된 당액(또는 광택액)을 기계의 호퍼(Hopper)에 투입한다. 호퍼의 배출밸브를 조절하고 당액(광택액)을 분무하는 노즐(Nozzle)의 구멍크기 등을 점검한다. 당액이나 광택액을 코팅할 제품을 컨베이어 위에 올려놓는다. 컨베이어를 가동한 후 호퍼의 밸브를 열고 노즐로 당액(광택액)을 분무한다. 당액(광택액)이 코팅된 제품을 관찰하여 코팅 상태를 점검한다. 노즐의 상태를 수시로 점검하고 필요시 교체한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,당의원,"빵피복원, 파이피복원","식품가공기능사, 식품산업기사",[8733]곡물가공제품 기계 조작원,[8112]곡물가공 제품 기계 조작원,[C107]기타 식품 제조업,2016,-
대기오염관제원,사업장 굴뚝에서 배출되는 오염물질을 측정해 관제센터에 전송하고 원격으로 제어하여 대기총량을 관리한다.,"측정기로 사업장 굴뚝에서 배출되는 오염물질(먼지, CO, NOx, SO₂, HCI, HF, NH), 보정자료(온도, 유량, 산소 등)를 수집한다. 측정값을 평균자료로 생성하여 저장한다. 유·무선 통신 등을 통해 측정된 자료를 실시간으로 관제센터와 각 사업장의 자체관리시스템으로 전송해 사업장의 배출 및 방지시설 개선 등에 활용한다. 배출허용기준을 초과할 우려가 있거나 초과 시 각 사업장과 지방자치단체에 유무선(전화, 이동전화, 팩스, 문자메시지 등)통신으로 자동으로 송신한다. 수동덤프 기능으로 자료수집기의 미송신자료를 전송받는다. 측정자료의 신뢰성을 확보하기 위하여 원격제어로 측정기기에 표준가스를 주입하여 측정기의 정상작동 여부를 확인한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,대기환경미흡,,,"환경측정분석사, 대기관리기술사, 대기환경기사, 대기환경산업기사",[1553]환경공학 기술자 및 연구원,[2371]환경공학 기술자 및 연구원,[O842]사회 및 산업정책 행정,2022,
대기오염저감설비개발자,산업활동에서 발생하는 대기오염의 저감을 위한 설비 및 기술을 연구·개발한다.,"산업체에서 발생하는 휘발성유기화합물(VOCs), 악취물질 및 공정발생폐가스를 저감하기 위한 공정, 필터, 화학반응, 연소 등에 대한 기술을 연구·개발한다. 화석연료 등을 연소시켜 에너지로 전화하는 과정에서 발생하는 대기오염물질의 저감을 위한 탈질장비, 염소산화물을 함유한 플라스틱제품의 소각 시 발생하는 다이옥신을 제거하기 위한 제거설비, 연료의 연소과정에서 발생하는 황산화물(Sox) 제거설비 등 대기오염저감설비를 연구·개발한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"산업기계설비기술사, 기계기술사, 일반기계기사",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[C291]일반 목적용 기계 제조업,2015,-
대기오염총량관리원,"사업장 대기오염물질 총량관리제 및 배출권 전자거래시스템 관련 정책의 지원, 대기총량관리시스템 설치 및 운영, 도로 비산먼지 이동측정시스템을 구축·운영한다.","사업장 대기오염물질 총량관리 업무를 대행하고, 대기총량관리 및 굴뚝원격감시체계 사업장에 대한 기술지원을 한다. 대기총량관리 및 굴뚝자동측정관제센터 운영 관련 정책지원을 한다. 대기총량관리시스템, 굴뚝원격감시체계 관제센터를 설치·운영한다. 배출허용총량관리를 위한 전산장비를 도입·설치 및 유지 관리하고, 측정자료 수집 및 배출량 산정 프로그램 개발 및 유지 관리한다. 배출허용기준을 초과한 사업장에 부과금 산정자료를 제공한다. 도로 재비산먼지 이동측정시스템을 구축·운영한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,-,대기총량관리원,,"환경측정분석사, 대기관리기술사, 대기환경기사, 대기환경산업기사",[1553]환경공학 기술자 및 연구원,[2371]환경공학 기술자 및 연구원,[O842]사회 및 산업정책 행정,2022,
대리운전기사,대리운전을 신청한 고객의 요청에 따라 고객의 자동차를 대신 운전하여 자동차 또는 고객을 목적지까지 유상으로 운송한다.,"대리운전업체에 기사등록을 하고 수수료와 보험료를 납부한다. 대리운전 수요가 빈번하게 발생하는 지역에서 대기한다. 대리운전업체에서 전화로 보내주는 콜(고객의 출발지와 목적지, 전화번호, 이용요금 등)을 확인하여 현재 자신의 위치에서 이동이 가능하면 자신이 대리운전을 수행하겠다는 표시인 콜수신을 한다. 고객의 차량이 있는 장소로 이동한다. 고객을 확인하고 목적지까지 고객을 대신하여 운전하고 정해진 요금을 받는다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,"손사용
시각",실내,-,-,-,자동차운전면허,[6229]기타 자동차 운전원,[8739]기타 자동차 운전원,[H492]육상 여객 운송업,2013,-
대법원장,사법부의 최고상급기관인 대법원의 수장으로서 사법행정권을 총괄하고 사법행정상의 최고책임을 진다.,"대법관이 아닌 법관의 임명권을 행사한다. 대법원의 일반사무를 관장하여 대법원의 직원과 관할 법원의 법원행정사무 및 그 직원을 지휘·감독한다. 대법관회의의 의장이 되며, 전원합의체 재판장으로서의 지위를 가진다. 대법관 임명제청권, 각급판사 보직권, 헌법재판소재판관 지명권, 중앙선거관리위원회위원 지명권, 법원직원 임명권과 사법행정권을 행사한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,헌법재판소장,,[0111]의회의원·고위공무원 및 공공단체임원,[1110]의회 의원·고위 공무원 및 공공단체 임원,[O841]입법 및 일반 정부 행정,2021,-
대본작가,영화 및 드라마 또는 애니메이션을 제작하기 위하여 창작글을 쓰거나 문학작품의 내용을 각색하여 시나리오(대본)를 쓴다.,"시나리오(대본)를 쓰기 위해 주제, 등장인물 및 이야기를 구상한다. 인물의 성격 및 스토리에 포함될 사건을 결정하고 전반적인 시놉시스(시나리오 또는 대본 전체를 요약한 개요 혹은 줄거리)를 그린다. 각 장면의 특징에 따라 인물의 표정, 동작, 음향, 조명 등을 구성하고 설정된 주제 및 줄거리에 맞게 대본을 작성한다. 문학작품, 희곡 등을 선정하여 시나리오(대본) 형태로 재작성한다. 영화제작자, 방송프로듀서(방송연출가) 등과 함께 작품의 내용을 협의하고 수정한다. 다른 대본작가가 쓴 시나리오를 다시 재구성(윤색)하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,"시나리오작가, 방송작가","전문 분야에 따라 영화시나리오작가, 만화스토리작가",-,[4111]작가,[2811]작가,[R901]창작 및 예술관련 서비스업,2012,-
대안학교교사,공동체 의식을 함양하고 학생 스스로 각자의 소질과 개성을 개발할 수 있도록 교육한다.,"획일적인 공교육제도에서 탈피하여 교육목적, 학생수준 등에 따라 자유롭고 다양하게 교육과정, 학습방법 등을 결정한다. 다양한 교수방식을 통해 학생 스스로 사회 공동체의 일원으로서 책임을 인지하고 자율적으로 학교생활을 할 수 있도록 지도한다. 정규교육과정 이외에 생태농업, 건축, 음악 등 다양한 체험 및 실습 교육 등 다양한 과목을 가르친다. 종교·환경·시민단체에서, 주말이나 방학에 자연답사, 체험활동, 방과 후 학습활동 등의 대안교육 프로그램을 운영하는 비상설 대안학교에서 학생들을 가르치기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (교육) / 사물 (관련없음),가벼운 작업,언어력,실내·외,-,-,-,"정교사, 전문상담교사",[2123]특수교육 교사,[2523]특수교육 교사,"[P854]특수학교, 외국인학교 및 대안학교",2012,-
대역배우,"연극, 영화, 방송, 공연, 광고 등에서 배우가 하기 힘든 고난위도의 연기를 대신한다.","각 장면에서 연출되는 특정 상황에 맞는 복장이나 분장을 한다. PD, 영화감독, 상업용영상물제작감독, 무대감독 등의 지시에 따라 연기를 한다. 영화배우나 연극배우, 탤런트, 광고모델 등을 대신하여 고공낙하, 액션연기, 춤, 수영, 스케이팅, 승마, 자동차 고속운전 등의 특수한 기술을 요하거나 위험한 역할을 대신 연기한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (오락제공) / 사물 (관련없음),보통 작업,"균형감각
웅크림",실내·외,"대기환경미흡
위험내재
소음·진동",스턴트맨,-,-,[4169]기타 연극·영화·방송 종사원,[2839]기타 연극·영화 및 영상 관련 종사원,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업 / [J602]텔레비전 방송업",2012,-
대외협력사무원,해외의 동종기관 및 관련 국제기구와의 과학기술협력 증진을 위해 인력 및 정보를 교류하고 기관 간 협력약정을 체결한다.,대외협력을 위한 단기·중기·장기계획을 수립한다. 해외 동종기관 및 국제기구담당자와 사업에 대해 협의한다. 선진 연구자의 초청과 국제학술행사 등을 기획·실시한다. 연구업무수행에 관련된 행정업무를 수행한다. 외국 연구원들의 기관 방문 시 안내한다.,14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내·외,-,,,,[0261]기획·마케팅 사무원,[3121]기획 및 마케팅 사무원,전산업,2021,-
대용증권가격책정사무원,신용거래보증금 및 위탁증거금의 납부에 있어 현금에 갈음할 수 있는 대용증권의 가격을 책정한다.,정기적으로 시장부서로부터 시세를 통보받아 대용가격 개정준비작업을 한다. 시장지에 시세를 고지한다. 전산부서로부터 대용가격의 전산자료를 접수한다. 대용증권의 가격을 책정하여 품의하고 대용가격표를 작성하여 배부한다. 증권가격이 대용가격에 미달할 때는 수시로 개정 작업을 실시하여 대용가격을 조정하기도 한다.,14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,-,-,[0322]증권 사무원,[3204]증권 사무원,[K661]금융 지원 서비스업,2013,-
대용증권관리사무원,"선물시장에서 선물거래를 위한 증거금으로 대용증권(주식, 채권 등)을 사용할 경우 장부상 관리, 계좌이체, 담보관리(질권설정) 권리행사 등의 업무를 수행하여 선물시장 참가기관(선물거래소 및 선물회원)과 고객 등에게 편의를 제공한다.","대용증권(선물거래증거금)의 계좌를 설정하고 관리한다. 고객 및 예탁자의 선물거래에 의해 산정된 증거금의 유지수준에 따른 대용증권 필요액을 관리한다. 고객, 예탁자, 거래소 등의 필요에 의해 대용증권을 인출하고 잔고 등을 관리한다. 주식배당금, 채권원리금 등 대용증권에서 파생된 권리를 행사(수령, 배분 및 원천징수, 납부 등)한다. 금선물거래의 만기 시 실물인수도 결제를 위한 금임차인의 계좌를 관리하며, 금임치, 금반환, 창고증권발행, 인수도(인수와 인도)결제 등의 업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,"선물거래증거금관리사무원, 증권관리사무원",-,-,[0322]증권 사무원,[3204]증권 사무원,[K661]금융 지원 서비스업,2013,-
대중가수,"대중의 즐거움을 위해 발라드, 댄스, 힙합, 록, R&B, 트로트 등의 대중가요를 부른다.","힙합, 댄스, 발라드, 락, 트로트 등 다양한 장르의 작사·작곡된 악보를 보고 노래의 특징을 파악한다. 피아노, 기타 등의 반주에 맞추어 리듬을 확인하고 노래를 연습한다. 텔레비전 생방송 및 녹화방송에 출연하여 노래를 부른다. 콘서트를 개최하여 음악에 맞추어 노래를 부른다. 음반을 제작하기 위해 녹음실에서 노래를 녹음한다. 춤을 추기도 하고, 작사·작곡·편곡을 하기도 하며, 기타 연애·오락프로그램에 출연하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (오락제공) / 사물 (관련없음),가벼운 작업,청각,실내·외,-,"대중가요가수, 가수","레퍼, 코러스, 트로트가수, 록커, 발라더, 전통가요가수, 트로트가수",-,[4146]가수 및 성악가,[2846]가수 및 성악가,[R901]창작 및 예술관련 서비스업,2012,-
대중무용수,관객을 대상으로 대중음악에 맞추어 춤을 춘다.,"안무가에게 춤 동작을 배우고 음악에 맞추어 동작을 연습한다. 혼자 또는 단체로 관객에게 여흥을 제공하기 위하여 대중음악에 맞추어 힙합댄스, 재즈댄스, 볼륨댄스, 밸리댄스, 스포츠댄스 등의 춤을 춘다. 가수들과 함께 공연을 하기도 한다. 각종 댄스대회에 참가하여 춤을 추기도 한다. 댄스학원에서 춤을 가르치기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (오락제공) / 사물 (관련없음),보통 작업,"균형감각
웅크림",실내·외,-,댄서(Dancer),"대중가요가수의 노래에 맞추어 춤을 추는 경우 백댄서, 댄스 종류에 따라 볼륨댄서, 스포츠댄서, 밸리댄서, 힙합댄서, 재즈댄서, 비보이, 비걸",-,[4147]무용가 및 안무가,[2847]무용가 및 안무가,[R901]창작 및 예술관련 서비스업,2012,-
