직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
항공화물탑재관리사,항공기의 허용중량 범위에서 화물을 최대한 탑재할 수 있도록 화물 및 승객수하물의 탑재위치를 조정한다.,"항공기의 운항계획을 검토하여 운행시간, 기종, 항로 등을 파악하고 변동사항을 점검한다. 적재된 화물편중으로 인한 운항항공기의 추락을 예방하기 위해 항공기에 탑재할 화물 및 승객수화물의 특성을 파악하고 무게를 산정한다. 항공기의 중량, 공간 및 균형을 고려하여 항공화물을 담기 위한 컨테이너 또는 팔레트 등의 항공화물탑재용기(ULD:Unit Load Device)를 선택하고 탑재계획을 수립한다. 탑재수량 및 위치를 결정하고, 플라이트마스터에게 관련 자료를 전달하고, 탑재작업의 진행상황을 확인한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,항공로드마스터,"취급대상에 따라 화물로드마스터, 여객로드마스터",,[0282]운송 사무원,[3126]운송 사무원,[H511]항공 여객 운송업 / [H512]항공 화물 운송업,2013,
항공화물탑재용기관리원,항공화물터미널에서 단위탑재용기(ULD)의 공급·수급·관리업무를 수행한다.,"단위탑재용기 운영 및 재고관리시스템(ULD Movement & Inventory Control System)을 운용한다. 단위탑재용기(ULD:Unit Load Device) 관련 정보통신기술 자동화설비를 관리하고 운영한다. 단위탑재용기의 공급·수급스케줄을 확인한다. 단위탑재용기의 사용연한을 관리한다. 단위탑재용기 및 보조장치(Pallet에 적재하거나 단위탑재용기의 수송 등에 이용하는 지그, 고가이동활차(Dolly) 등의 기재), 포장용품 등을 관리하고 공급(구매)한다. 국제항공운송협회(IATA:International Air Transport Association)의 단위탑재용기 사용자그룹 사이에서 발생하는 단위탑재용기 거래를 관리한다. 지점(각 공항)에서 망실된 단위탑재용기의 회수업무를 수행한다. 단위탑재용기의 수리 및 폐기 업무를 진행한다.",14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (감독) / 사물 (단순작업),가벼운 작업,-,실내·외,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
항공화물터미널수입화물운영원,항공화물터미널에서 수입화물 운영업무를 수행한다.,"운항 중인 항공기(IN-FLIGHT)의 일일 물동량을 파악한다. 화물기의 중량차이(WT Difference) 확인 및 점검내역을 화물운송계약에 의해 운송이 시작되는 최초 출발지점(Origin)에 송부한다. 수입화물의 단위탑재용기(ULD:Unit Load Device)의 인수인계를 감독한다. 타 항공사 장치장 간 이동입고현황을 점검한다. 화물해체작업(Break Down) 현황을 관리·감독한다. 특별화물의 취급을 관리·감독한다. Damage(수송 중 화물의 외포장 및 내용품의 전부 또는 일부가 손상된 상태를 말하며 파손, 오손, 동물의 사상, 식물의 고사, 부패, 변질, 내용품의 등으로 인한 화물의 가치 및 효용성이 감소되는 것) 관련 업무를 수행한다. 하기·보세운송 관련 업무를 수행한다. 조업사 및 협력사의 활동을 관리한다. 수입화물 관련 검역원, 관세청 등 관계기관 관련 업무를 수행한다. 수입관련 수하물사고보고서(Irregularity Report:화물 또는 운송서류의 사고발생 시 출발지의 제1운송인에게 보내지는 서류)를 관리한다. 클레임(Claim) 관련 업무, 운송료 및 기타 수입금 관련 업무를 수행한다. 수송실적 통계자료를 작성하고 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),3개월 초과 ~ 6개월 이하,자료 (분석) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,소음·진동,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
항공화물터미널수출화물운영원,항공화물터미널에서 수출화물 운영업무를 수행한다.,"항공운송장(Air Waybill:송하인과 항공사 간에 화물운송 계약체결을 증명하는 서류. Air Consignment Note라고도 함)을 작성한다. 적하목록을 작성한다. 우편물의 항공수송에 필요한 운송장(Air Mail Delivery Bill)을 작성하기도 한다. 기장통보서(NOTOC:NOtification TO Captain,화물의 출발지 공항에서 항공기 기장에게 탑재된 화물 중 특수화물의 내용을 통보하는 서류)를 작성한다. CCA(Cargo Charges Correction Advice:운임의 오적용, 계산착오, 지불수단의 변경 등 운송장상의 기재사항을 변경하는 경우에 항공사가 작성하는 서류)업무를 수행한다. 수하물사고보고서(Irregularity Report:화물 또는 운송서류의 사고발생 시 출발지의 제1운송인에게 보내는 서류) 및 클레임 관련 업무를 수행한다. 수출화물의 대 세관·법무 관련 업무, 장치장관리 및 보안업무, 특수화물 관련 업무, 화물의 중량점검, 조업사관리 및 조업료심사, 창고료 정산업무를 수행한다. 수출화물 조업시간을 관리하고 통제한다. 수출수송실적 통계자료를 작성하고 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),3개월 초과 ~ 6개월 이하,자료 (분석) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,소음·진동,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
항공화물터미널지상안전관리원,"램프(RAMP:여객의 탑승·하기, 화물의 적재, 항공기의 정비점검, 연료보급 등을 위해 설치된 비행장의 일정지역으로 터미널빌딩 및 정비지구에 인접한 지역)의 안전을 종합적으로 통제한다.","RAMP(여객의 탑승·하기, 화물의 적재, 항공기의 정비점검, 연료보급 등을 위해 설치된 비행장의 일정지역으로 터미널빌딩 및 정비지구에 인접한 지역)의 안전점검 활동을 수행한다. 화물기의 탑재, 하기의 사전 준비상태를 점검한다. 단위탑재용기(ULD:Unit Load Device)의 작업상태 점검 및 탑재, 하기작업을 감독한다. 특수화물(벌크화물, 냉동·냉장화물, 생·동·식물화물, 위험물 등 특별한 운송장비 또는 취급이 필요한 화물)의 작업상태를 점검한다.",14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (감독) / 사물 (단순작업),가벼운 작업,-,실내·외,-,,,산업안전지도사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
항공화물터미널허브운영원,"항공화물터미널에서 허브(HUB:Distribution Center, 도착화물의 분류해체작업 및 개별화물을 최종목적지로 재발송하는 곳)의 운영업무를 수행한다.",운항 중인 항공기(IN-FLIGHT)별로 수하물사고보고서(Irregularity Report:화물 또는 운송서류의 사고발생 시 출발지의 제1운송인에게 보내지는 서류)를 정리한다. 항공기에서 항공기로 환적하는 화물의 처리업무를 수행한다. TRM(Transfer Manifest:항공화물에서 최종 목적지가 아닌 중간지점에 내렸을 때 한 항공사가 다른 항공사로 화물운송에 대한 증명으로 주고받는 화물의 적하목록) 관련 업무를 수행한다. HAWB(House Air WayBill:주선업자가 자기의 운송약관에 근거하여 하주와 운송계약을 체결할 때 발행하는 운송장으로서 하나의 HAWB는 혼재되어 있는 각각의 화물에 대한 번호를 부여함)데이터를 모니터링한다. 통과화물 관련 승객에 대한 서비스를 제공한다. 운항편을 정리한다. 특별화물 및 위험화물의 환적을 모니터링한다. 통과화물 조업사의 업무활동을 관리한다. 통과화물 실적데이터를 관리한다. 통과화물의 중량을 점검한다. 통과화물 조업료를 심사한다. 보세운송 또는 환적(Air & Sea) 관련 업무를 수행한다.,14년 초과 ~ 16년 이하(대졸 정도),3개월 초과 ~ 6개월 이하,자료 (분석) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,소음·진동,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
항로표지관리원,"선박의 항해에 도움을 주기 위한 부표, 등대 등을 관리·조작한다.","부표가 설치된 해안을 점검하여 이상 유무를 확인한다. 항로의 암초나 조류를 확인하여 보고자료를 작성한다. 야간 또는 안개, 폭풍 등 기상이변이 발생하면 조명장치 및 음향장치를 가동한다. 통행선박이 부표나 등대에 충돌하면 사고상황과 원인 등을 보고한다. 작업일지를 작성한다. 조명장치나 음향장치의 가동상태를 점검하여 보수하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (투입-인출),보통 작업,-,실내·외,"다습
소음·진동","등대원, 부표관리원, 등대지기, 등대선선원",-,"항로표지기사, 항로표지산업기사, 항로표지기능사",[6243]선박승무원 및 관련 종사원(선박객실 승무원 제외),[8760]선박 승무원 및 관련 종사원,[H529]기타 운송관련 서비스업,2013,-
항로표지설계기술자,"등대, 등표, 입표, 부표, 안개신호, 전파표지, 특수신호표지 등 항행하는 선박에게 지표가 되는 항로표지시설을 설계한다.","선박의 안전, 해저지형, 수심, 저질, 장해물 등의 여건을 고려하여 해도상에 항로표지의 설치위치를 결정한다. 설치지점의 해저지형이나 지질, 수심, 조류, 파고 및 풍력 등 해상여건을 조사·검토한다. 항로표지의 형식, 개류구, 부속장치 등의 종류와 크기를 결정한다. 항로한계선, 등·부표배치선, 항로상 변칙점, 준설항로 및 협소한 자연적 항로, 법정권고 설치기준, 항만표지 배치기준 등을 검토한다. 등·부표의 중량분포, 중심·부심·경심의 높이, 진동주기, 외력에 의한 경사각, 배수체적과 흘수, 조류, 파도 등을 고려해서 등부표의 안정성을 계산한다. 적절한 체인의 길이와 장력을 계산하고 침주의 종류와 중량을 결정한다. 규정에 따라 부표설치요구서를 주무관청에 제출하고 승인을 받는다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,-,실내,-,-,-,항로표지기사,[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[F412]토목 건설업,2018,-
항로표지설치기술자,"등대, 등표, 입표, 부표, 안개신호, 전파표지, 특수신호표지 등 항행하는 선박에게 지표가 되는 항로표지시설을 설계·시공한다.","선박의 안전, 해저지형, 수심, 저질, 장해물 등의 여건을 고려하여 해도상에 항로표지의 설치위치를 결정한다. 설치지점의 해저지형이나 지질, 수심, 조류, 파고 및 풍력 등 해상여건을 조사·검토한다. 항로표지의 형식, 개류구, 부속장치 등의 종류와 크기를 결정한다. 항로한계선, 등·부표배치선, 항로상 변칙점, 준설항로 및 협소한 자연적 항로, 법정권고 설치기준, 항만표지 배치기준 등을 검토한다. 등·부표의 중량분포, 중심·부심·경심의 높이, 진동주기, 외력에 의한 경사각, 배수체적과 흘수, 조류, 파도 등을 고려해서 등·부표의 안정성을 계산한다. 적절한 체인의 길이와 장력을 계산하고 침주의 종류와 중량을 결정한다. 규정에 따라 부표설치요구서를 주무관청에 제출하고 승인을 받는다. 설치현장에서 시공을 지휘·감독하고 관련 기술을 지원한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실내·외,-,-,-,항로표지기사,[1599]기타 인쇄·목재 등 공학 기술자 및 시험원,[2399]기타 공학 관련 기술자 및 시험원,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2018,-
항로표지시험검사원,"각종 검사기구를 사용하여 항로표지 장비 및 용품의 광학적, 전기적 특성, 열환경 적응성 등을 시험·검사하고 표준규격서에 맞게 제작되었는지 평가한다.","항로표지장비(항로표지 기능을 수행하는 장치 또는 다른 항로표지 장비·용품과 연결되어 부가기능을 수행하는 완제품 형태의 장치), 항로표지용품(항로표지 장비의 전원장치, 장비를 구성하는 부속품)의 검사신청서를 접수한다. 사용전검사, 정기검사, 변경검사, 재검사 등 검사종류별 검사기준 및 품목별 표준규격서를 확인한다. 등명기의 광속, 수직·수평 발산각, 유효광도, 등질, 색도 등 광학적 특성을 검사한다. 등명기, 충방전조절기 등의 전기적 특성을 검사한다. 침수, 더위, 추위 등의 열악한 환경에 대한 적응성을 검사한다. 치수, 형상 등이 표준규격서에 맞게 제작되었는지 검사한다. 검사규정에 따라 합격 여부를 판정한다. 합격증을 표시하고 합격증표관리대장에 기록·관리한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,항로표지기사,[1599]기타 인쇄·목재 등 공학 기술자 및 시험원,[2399]기타 공학 관련 기술자 및 시험원,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2018,-
항만통제관,"입항하는 외국선박 가운데 고위험 선박을 식별하고 점검하며 점검 결과, 안전과 환경기준에 미달되는 선박에 대하여 결함사항 시정을 요구한다.","항만 및 계류시설에 있는 외국적 선박에 대하여 자국 연안에서의 사고를 방지하고 해운산업을 보호할 목적으로 선박의 상태를 점검하고 결함 사항에 대하여 시정조치를 요구한다. 외국적 선박을 점검하여 기준미달선(Sub-standard vessel)을 식별한다. 선박의 감항성, 인명의 안전 및 해양환경에 중대한 지장을 초래하는 결함사항을 식별한다. 결함사항이 발견된 선박에 대하여 출항정지 등을 통해 시정조치 요구하며 결함이 개선될 때까지 해당 선박 출항을 금지한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (조작운전),가벼운 작업,"균형감각
웅크림",실내·외,-,-,-,"2급 해기사, 3급 해기사, 조선산업기사, 조선·기계·산업설비기술사",[0210]정부·공공행정 전문가,[2620]정부 및 공공 행정 전문가,[O842]사회 및 산업정책 행정,2021,-
항만해안설계기술자,항만 및 해안구조물의 건설 또는 보수를 위한 계획수립 및 설계를 하고 공사감리를 한다.,"항만의 외곽시설, 하역시설, 접안시설, 입항교통시설, 보안신호 및 기타 해안구조물의 건설목적과 특성을 파악하여 대상지역 중 최적입지를 선정한다. 대상지역의 지형, 수심, 지질, 조류, 파도, 조석간만의 차, 온도변화, 일조량 등 대상지역의 자연조건에 대한 자료를 수집한다. 대상지역과 인접지역의 취급화물량, 교통량추이, 인구동향, 수요량 변화추이 등을 추정한다. 수집된 자료를 분석하여 항만, 발전소 등 해양구조물의 규모, 형태를 결정하고 계획을 수립한다. 수립된 계획에 따라 기본설계를 하고 타당성과 경제성을 평가한다. 해상수치계산, 구조계산, 도면작성, 공사시방서작성, 공사물량계산, 현가에 의한 공사비산정 등 상세설계를 한다. 건설공사의 감리를 위해 설계와 시공에 대한 문제점을 검토하고, 설계도를 검토하여 과오설계에 대한 시정조언을 한다. 건설공정과 준공도면을 검토하여 발주자에게 공사에 대한 자문을 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,항만토목설계기술자,수자원해양시설설계기술자,"항만및해안기술사, 토목(산업)기사, 건설재료시험(산업)기사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[F412]토목 건설업 / [M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,
항타항발기조종사,건축물·교량·제방 등의 지반공사 시 약한 지반을 보강하기 위하여 콘크리트·강관파일을 박는 동력해머가 장치된 항타기를 운전한다.,"도면이나 지질주상도를 보고 항타(말뚝을 박는 것) 시공계획을 세운다. 항타장비를 시공장소까지 이동시킨다. 해머, 파워팩 등의 항타장비를 조립·연결한다. 항타기운전보조원이 파일에 와이어를 걸어 체결한 후 신호에 따라 파일을 끌어올리고, 레버를 조작하여 항타지점에 파일을 정위치시킨다. 공사 종료 후 조립의 역순으로 해체한다. 해머, 파워팩의 기능고장 시 제작 업체에 수리를 의뢰한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (조작운전),보통 작업,-,실외,"위험내재
소음·진동",항타기조작원,,건설기계조종사면허(천공기),[7040]건설·채굴 기계 운전원,[8750]건설 및 채굴기계 운전원,[F412]토목 건설업,2022,
항해사,"선장의 지시에 따라 선박의 항로를 결정하고, 승무원을 지휘·감독하여 항해 안전, 선원의 의료업무, 해상운송 등 갑판업무의 전반을 관리한다.","항해 계획을 수립한다. 항해계기를 정비·관리한다. 선원을 지휘·감독하며 선박의 안전관리 및 해상작업의 규율 및 기강을 확립한다. 선박의 안전을 고려한 화물의 적·양하 계획을 수립하고 충분한 복원력 및 선체강도의 확보를 고려한 적·양하 작업 및 이와 관련한 밸러스트(Ballast:배의 중심(重心)을 낮추어 복원력을 증대시키기 위하여 배 밑에 싣는 돌, 모래, 해수 등) 작업을 감독한다. 화물의 고정상태를 점검한다. 유조선의 경우 오일기록부의 기록을 하기도 한다. 의료 및 위생업무를 수행한다. 해도 및 항해계기 등 항해를 위한 준비업무를 수행한다. 항해계기를 관리하고 해도, 수로서지 및 항해 관련 도서를 관리한다. 조타장치를 포함한 항해장비의 적절한 운용 및 관리를 한다. 구명, 안전설비를 점검한다. 선내의 질서를 유지한다. 화물의 선적·하역이나 어로작업을 감독한다. 항해도, 나침반, 레이더 및 기타 항해보조기기를 사용하여 선박의 위치와 항로를 선장과 협의한다. 신호기무선통신설비를 이용하여 다른 선박 또는 육지와 통신한다. 선체나 배의 상부구조, 화물실, 갑판설비를 관리한다. 선장의 지시에 따라 야간근무계획을 수립하고 조종실, 기관실, 갑판 등을 점검한다. 선장의 유고 시 직무를 대행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (조작운전),가벼운 작업,손사용,실내·외,"위험내재
다습",-,"선박의 규모에 따라 일등항해사, 이등항해사, 삼등항해사","항해사(1-6급), 의료관리자","[6212]선장, 항해사 및 도선사",[2382]선장·항해사 및 도선사,[H501]해상 운송업,2013,-
항행안전무선시설운영관리원,"항공기 안전운항을 지원하기 위해 운항에 이용되는 항법시설, 감시시설 등 항행안전무선시설의 성능을 확보하고 국내외 기술기준에 부합하는 항행안전 관련 정보를 제공한다.","국내외 법, 시설의 운영절차, 시설의 동작원리 등을 파악하여 항공기 운항에 이용되는 항법시설, 감시시설 등 항행안전무선시설(계기착륙시설, 전방향표지시설, 전술항해표지시설, 무지향표지시설, 공항감시레이더시설, 항로감시레이더시설, 지상감시레이더시설, 정밀진입감시레이더시설, 자동종속감시방송시설, 다변측정감시시설, 지상기반정보정보시설, 위성기반정보시설 등)을 모니터링하는 등 운영한다. 항행안전시설을 정기적으로 점검하고 정비하는 등 관리한다. 정기적으로 검사를 수검하고 필요시 절차를 수정한다. 항행안전과 관련된 정보를 수집하여 항공기 등에 정보를 제공한다. 운영결과를 보고서로 작성한다. 항공통신, 항공항법, 항공감시, 항공교통관리 분야의 국내외 기술 동향 정보를 수집·파악·분석하여 보고서를 작성한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,-,-,-,"무선설비기사, 무선설비산업기사, 무선설비기능사, 정보통신기사, 정보통신산업기사, 정보통신기능사, 전파통신기사, 전파통신산업기사, 전파통신기능사",[1360]통신·방송송출 장비 기사,[2250]통신 및 방송 송출 장비 기사,[H511]항공 여객 운송업 / [H512]항공 화물 운송업,2019,-
해군장교,해군 소속의 장교로서 부대를 지휘하고 운영한다.,군함에 승함하여 연근해 초계활동을 지휘한다. 부대원에 대한 교육·훈련을 지휘한다. 작계와 교리를 연구한다. 재해발생 시 민·관·군 통합 구난구조 지원활동을 지휘한다. 환경보호 및 대민 일손지원 활동을 지휘한다. 국제 분쟁지역의 평화유지 활동을 지휘한다. 전시 시 적으로부터 영토를 수호하기 위해 전투에 참여한다.,14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),힘든 작업,"균형감각
웅크림
청각
손사용
언어력
시각",실내·외,"대기환경미흡
위험내재
고온
저온
다습
소음·진동",-,-,-,[2502]위관급 장교,[A012]위관급 장교,[O843]외무 및 국방 행정,2017,-
해녀,기계 장치 없이 맨 몸으로 자신의 호흡조절로 바다에 잠수하여 해산물(해조류 및 폐류 등) 등을 채취한다.,"작업을 위한 도구와 장비, 잠수복 등을 준비한다. 기상 및 해상조건을 살펴 작업여부를 결정한다. 수심 5m~10m까지 잠수하여 해산물(해조류인 미역, 다시마, 폐류인 전복, 성게, 해삼 등) 등을 채취한다. 채취한 해산물과 폐류를 육지로 옮겨 종별로 분류하거나 무게를 잰다. 물질 도구 및 장비, 잠수복 등을 정비하고 손질한다. 상군 해녀들의 경우 기술능력 향상을 위해 중군 및 하군 해녀를 지도한다.",6년 초과 ~ 9년 이하(중졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),힘든 작업,"균형감각
웅크림
시각",실외,"저온
다습",나잠,-,나잠필증(해녀증),[9042]어부 및 해녀,[6302]어부 및 해녀,[A031]어로 어업,2021,-
해동실작업원,동결된 어육이나 가축육을 가공처리하기 위해 해동실을 관리하고 해동작업을 한다.,"냉동창고에서 작업할 어육이나 가축육을 운반하여 작업대 위에 올린다. 어육이나 가축육의 수량과 부위를 확인하고 박스 등 예비포장지를 제거한다. 해동할 원료육에 따라 해동실의 온도 및 시간 등 해동조건을 확인한다. 손수레나 운반용 밀차로 해동할 원료육을 운반하여 해동실 내부의 걸대에 지육을 걸거나 적재한다. 해동실 문을 닫고, 송풍스위치를 가동하여 일정 온도의 온풍을 불어 넣는다. 해동실의 유리창을 통해 해동과정을 관찰하면서 일정한 시간과 온도가 되면 해동실 문을 열고 해동된 어육이나 지육을 다음 공정으로 운반한다. 작업한 수량을 작업일지에 기록한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
저온",해동실관리원,-,-,[8731]육류·어패류·낙농품 가공기계 조작원,[8113]육류·어패류 및 낙농품 가공 기계 조작원,"[C101]도축, 육류 가공 및 저장 처리업 / [C102]수산물 가공 및 저장 처리업",2016,-
해무감독,"육상관리직으로 승선하는 선원의 채용, 교육, 훈련, 승선배치 등의 인사 및 행정업무를 수행한다.","선원의 채용을 기획한다. 면접을 보고 선원을 채용한다. 선원 교육·훈련프로그램을 기획한다. 선상 안전 등과 관련하여 선원을 교육 및 훈련시킨다. 선원의 승선과 관련한 배치를 한다. 선박의 보험과 관련된 업무를 하기도 한다. 연차검사, SSAS TEST 등의 내외부 수검지원 업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,"선박관리전문가, 해사감독",,해기사(항해사),[0262]인사·교육·훈련 사무원,[3122]인사 및 교육·훈련 사무원,[H501]해상 운송업,2021,-
해부병리과전문의사,"조직검사 또는 세포검사를 통하여 질병의 원인, 장기나 조직의 변화, 사인 등을 진단·규명한다.","환자로부터 채취된 조직절편이나 체액을 포르말린이나 알코올 등 고정액으로 처리하여 변질을 최소화한다. 포매, 박절, 염색 등의 작업을 거쳐 조직검사 또는 세포검사용 표본을 제작하거나 제작을 지시한다. 조직에서 직접 천자를 시행하고 염색작업을 지시하며 진단을 내려 수술 및 치료결정을 돕는다. 현미경 또는 전자현미경 등의 장비를 이용하여 질병에 의한 조직의 변화와 그 범위 및 정도 등을 검사·판독한다. 수술 중 응급진단이 필요할 때 생체를 채취하고 동결절편기를 이용하여 슬라이드 표본이나 동결절편을 제작하며 광학현미경을 이용하여 종양의 악성 및 양성 여부를 진단·판정한다. 각종 암 및 양성종양, 감염, 염증, 퇴행성병변에 대하여 진료하며 외과병리검사, 세포병리검사, 면역병리검사, 분자병리검사, 전자현미경검사, 부검, 미분화 종양의 감별 진단, 전이성 종양의 기원장기 추정, 림프종과 백혈병의 진단을 한다. 임상의사의 요청에 따라 임상자문을 제공한다. 진단하고 남은 환자의 조직을 보관하고 신약 개발사업에 이용하기도 한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (자문) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,해부병리과의사,-,"의사, 해부병리과전문의",[3011]전문 의사,[2411]전문 의사,[Q861]병원,2017,-
해부학연구원,"사람과 동물의 형태, 구조 및 기타 해부학적 특성 그리고 이것을 의학 및 관련 분야에 적용하기 위한 연구를 한다.","사람과 동물의 신체를 체계적으로 해부하고 현미경을 사용하여 관찰한다. 신체기관의 상세한 구조, 조직 및 세포를 검사한다. 서로 다른 종류의 동물들에 대한 신체구조를 비교한다. 신체의 손상 및 상처부분의 재생능력, 생명체 간의 기관과 조직의 이식가능성 등을 조사하기 위하여 해부학적인 특성과 반응을 실험·연구한다. 의학에 적용하기 위하여 생물학의 기본법칙을 연구한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),아주 가벼운 작업,"손사용
시각",실내,-,-,-,-,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
해사안전감독관,"사업장 및 선박의 선체, 기관·하역·소화·안전설비, 기기 정비 상태, 정비 시스템 등의 적정성에 대해 지도하고 감독한다.","선박이나 사업장에 대한 출입검사, 해사안전관리 상태의 확인·조사·점검, 선장·선박소유자 등 관계인의 출석·진술요구, 서류 제출 등 해사안전관리에 관한 업무를 수행하고 보고한다. 해사안전관리에 영향을 미치는 결함사항에 대한 시정조치 개선을 명령한다. 개선명령 사항 중 선박시설의 보완이나 대체가 필요한 긴급한 사항 등이 발견된 경우 항행정지를 명령한다. 여객선 특별점검, 운항관리자의 보고접수, 운항관리규정 심사·변경요구, 운항관리규정 이행상태 보고를 접수한다. 선박 안전운항 및 선원관련 사항, 여객선의 경우 운항관리자, 운항관리지침 심사 및 선장 적성검사를 수행한다. 운항관리자에 대한 지도·감독, 종선 운항 지도·감독, 기타 해운법령에 따라 여객선안전관리에 필요한 지도·감독업무를 수행한다. 선박 동승점검, 구명설비 시연 등 승객·선원들의 안전의식 증진과 해양사고 예방을 위한 교육 및 훈련을 실시한다. 감독결과 내용을 분석하고 차기년도 중점감독사항을 수립한다. 안전관리 취약선박에 대한 불시점검을 실시한다. 해사안전관리 제도 전반에 대한 개선 의견을 개시한다. 해양사고 예방을 위한 관계기관 합동특별점검을 지원하고 업무협조를 한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,-,-,"운항감독관, 감항감독관, 여객선감독관, 화물선감독관, 원양어선감독관",해기사면허증,[0210]정부·공공행정 전문가,[2620]정부 및 공공 행정 전문가,[O842]사회 및 산업정책 행정,2021,-
해사원,실에 광택을 주고 균일도를 높이기 위해 왁스처리하는 해사기를 조작한다.,실타래를 물레에 걸고 해사기의 상단걸이에 끼운다. 실 끝을 빼내어 해사기에 장착된 파라핀 왁스에 한 바퀴 감아서 롤러와 드럼을 통과시킨 후 빈 보빈에 감는다. 해사기의 조작스위치를 작동하고 해사상태를 관찰한다. 다 감긴 보빈을 새것과 교체한다. 실이 끊어질 경우 해사기의 레버를 올려 이어준다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,위험내재,왁싱(Waxing)처리원,-,-,[8611]섬유 제조기계 조작원,[8211]섬유 제조 기계 조작원,[C133]편조원단 제조업,2016,-
