직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
천막제조원,"방수 처리한 직물, 플라스틱, 고무 및 기타 재료 위에 도안하고 천막, 텐트 및 방수포를 제조·조립한다.","분필이나 매직 등을 사용해 도면에 따라 재료 위에 재단자를 대어 도면을 그리고 가위나 동력절단기를 사용하여 재료를 자른다. 부품들을 동력재봉기로 봉합한다. 펀칭기(구멍 뚫는 기계)를 가동하여 필요한 부분에 구멍을 뚫고 밧줄 고리, 금속부속품 및 죔쇠 등을 장치한다. 밧줄 고리를 수동으로 보합할 경우 재료 위에 밧줄 고리구멍의 치수를 측정하고 표시하며 나무메(나무로 된 망치종류:Mallet), 펀치, 단단한 나무토막, 골무, 실 등을 사용하여 아연철 고리를 구멍 가장자리에 봉합한다. 줄이나 케이블을 완성부품에 고착한다. 완성품을 검사한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,대기환경미흡,텐트제조원,-,-,[8649]기타 직물·신발 기계 조작원 및 조립원,[8229]기타 직물·신발 관련 기계 조작원 및 조립원,[C132]직물직조 및 직물제품 제조업,2016,-
천문학연구원,"지구를 포함한 우주전체와 별, 태양 등을 관측하여 생성과 진화의 원리, 성질 등을 연구·분석한다.","광학망원경, 전파망원경 등의 기구를 사용하여 천체현상을 관찰하거나 인공위성 등을 통해 수집된 관측자료를 분석하여 이론을 개발한다. 광학망원경, 전파망원경 등 천문학기기의 개발과 한국우주전파관측망 등 시스템을 구축한다. 달력 발간을 위한 월력요항을 발표한다. 일월출몰 시각, 각 행성의 위치 출목시각, 음양력 대조표 등을 수록한 역사를 발간한다. 우리나라 고대 천문유물의 복원, 고대 천문 관련 기록에 관한 연구를 수행한다. GPS를 이용한 지구자전, 지각운동, 대류층 및 이온층 등에 관한 연구를 수행한다. 기타 연구원(일반)들이 수행하는 일반적인 활동을 한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,"광학천문연구원, 전파천문연구원, 우주과학연구원, 응용천문연구원",-,[1211]자연과학 연구원,[2112]자연과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
천연물의약연구원,"천연약물(생약)과 유용천연물을 활용하여 원료의약품, 천연항산화제, 천연항균제 등 새로운 생리활성물질을 개발하는 연구를 한다.","대상으로 하는 원료의 동속, 근속식물들의 견본을 비교·검토한 후 원료를 선정한다. 약전에 의한 일반분석을 실시한다. 단리작업을 통해 얻어진 각각의 분취분에 대한 확인·동정·정량분석을 실시한다. 추출, 농축, 단리, 여과 등 물리·화학적 방법을 통하여 제제화(약물을 인체에 적용할 때 사용법과 적용이 쉽고 항상 일정한 유효성이 확보되도록 적당한 형상, 형태, 형식 따위를 주는 조작)한다. 천연물질을 응용하여 음료 및 차, 제과 등에 적합한 원료를 선택하여 반복실험을 통하여 식품을 개발하기도 한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,시각,실내·외,"대기환경미흡
위험내재",,천연물식품연구원,,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2022,
천정기중기조종원,"제품·반제품 및 소재 등의 중량물을 필요한 위치와 목적에 따라 권상, 운반, 적치, 상차작업 등을 하기 위하여 천장기중기를 운전한다.","작업지시서 및 기중기반장의 지시사항을 숙지하고 작업내용 및 목적, 작업특성 등을 파악한다. 기중기 및 주요 장비에 대하여 운전하기 전 또는 후 검사일지에 명시된 사항을 점검하고 시운전하며 고장 시 정비부서에 수리를 의뢰한다. 작업목적 및 특성에 따라 기중기의 부대품을 선택하고 수동공구 및 장비를 이용하여 붐(Boom)에 작업장치를 조립하거나 설치한다. 작업지시에 따라 기중기의 조정기나 레버를 조작하여 상하좌우로 이동시켜 제품, 반제품 및 소재 등을 운반, 적재, 상차 등의 작업을 한다. 작업상황, 점검결과, 정비인력 등의 기록유지와 보고를 한다.",6년 초과 ~ 9년 이하(중졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,"손사용
시각",실내·외,"위험내재
소음·진동",천정기중기운전원,-,"기중기운전기능사, 천장크레인운전기능사",[6230]물품이동장비 조작원(크레인·호이스트·지게차),[8740]물품 이동 장비 조작원,[F426]건설장비 운영업,2013,-
철골마킹원,"철공사에 사용되는 원자재 및 부자재에 절단면, 천공위치, 취부위치 및 브래킷의 위치 및 방향을 표시한다.","작업 전 부재의 규격, 재질, 손상 여부 등을 확인한다. 부재번호를 마킹펜으로 지워지지 않게 기입한다. 부재의 절단면, 천공위치를 줄자로 길이를 재서 금긋기 바늘 또는 센터펀치로 위치를 나타낸다. 줄자를 부재 위에 고정시킨다. 소부재의 취부위치, 브래킷의 위치 및 방향을 금긋기 바늘로 표시하고 마킹펜으로 크기, 방향을 기입한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,-,,,,[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,"[C251]구조용 금속제품, 탱크 및 증기발생기 제조업 / [F421]기반조성 및 시설물 축조관련 전문공사업",2022,
철골바닥재조립반장,철골구조물의 슬래브에 콘크리트를 타설하기 위하여 바닥재를 설치하는 작업을 관리하고 철골바닥재조립원을 감독·조정한다.,철골구조물의 조립상황을 점검하고 작업계획을 수립한다. 수립된 계획에 따라 자재를 수령하고 자재를 작업현장에 불출한다. 도면 및 시방서를 도해한 후 철골바닥재조립원이 효율적으로 작업할 수 있도록 적당한 위치에 배정하고 작업내용을 작업원에게 지시한다. 작업진행상황을 파악하고 작업내용을 보고한다. 작업원의 작업상황을 관리·감독한다. 작업공정에 있어 필요한 자재 및 기술을 지원한다. 작업계획에 따라 세부 실행항목을 수립하여 작업 절차 및 방법을 결정하여 작업원에게 작업내용을 지시하고 작업배치를 한다. 표준명세에 따라 지시된 작업이 이루어지는지 작업원의 작업상황을 관찰하고 점검한다. 작업원에 대한 직무교육 및 안전위생교육을 실시한다. 수시로 관찰과 면담을 통하여 작업원의 애로 및 건의사항을 수렴·해결하고 문제점을 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),힘든 작업,"균형감각
웅크림",실외,위험내재,데크플레이트반장,,,[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철골바닥재조립원,철골구조물에 슬래브를 콘크리트로 타설하기 위한 바닥재(데크플레이트)를 조립·설치한다.,도면 및 시방서를 숙지한다. 철골 골조의 설치할 위치로 올라간다. 기중기조종원의 도움을 받아 자재를 설치할 위치로 운반한다. 시공부위를 청소하고 바닥재를 골조의 보에 하나씩 맞춰 펼쳐 놓는다. 바닥재(데크플레이트)가 보에 도면대로 배치되었는지 확인하고 시공할 부위를 먹줄로 표시한다. 표시한 선에 맞추어 바닥재 끝을 끼워 맞추고 낙하방지 및 날림방지를 위해 적당한 매수(5~10매)를 임시로 용접하여 고정시킨 후 탭 볼트나 타입 볼트로 고정한다. 절단기로 골조 밖으로 나온 부분을 절단한다. 바닥재와 보를 용접기를 사용하여 장방향과 폭방향으로 용접한다. 용접상태를 검사하고 부실한 곳을 보완한다. 콘크리트를 타설할 높이까지 콘크리트스토퍼를 설치한다. 바닥재(데크플레이트) 상면에 부착된 용접 이물질 등을 말끔히 청소하고 마무리한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),힘든 작업,"균형감각
웅크림",실외,위험내재,"데크원, 데크플레이트원",,,[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철골조립반장,건축구조물의 골조를 건립하기 위하여 기 제작된 강철부재를 조립·설치하는 작업을 관리하고 철골조립원의 활동을 감독·조정한다.,"설계도면을 숙지하고 작업장을 점검한다. 자재 및 장비의 종류와 양을 결정한다. 자재를 수령하고 기 제작된 부재의 형상 및 치수(길이, 폭, 두께), 접합부의 위치, 브래킷의 치수, 건물의 높이 등을 확인한다. 작업계획을 수립하여 작업내용을 작업원에게 지시·배치한다. 표준명세에 따라 지시된 작업이 이루어지는지 작업진행상황을 파악하여 작업내용을 보고 한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재 공급을 한다. 세워진 골조의 수평·수직 상태를 레벨기를 사용하여 검사한다. 작업원에 대한 직무교육 및 안전위생교육을 실시한다. 수시 관찰과 면담을 통하여 작업원의 애로사항 및 건의사항을 수렴·해결하고 문제점을 보고한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),힘든 작업,-,실외,"대기환경미흡
위험내재
소음·진동",,,,[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철골조립원,건축구조물의 골조를 건립하기 위해 강철부재를 조립하고 설치한다.,"철골반장의 작업지시에 따라 작업에 필요한 공구를 준비한다. H형강, ㄱ형강, ㄷ형강 등의 자재를 이용하여 공장에서 제작된 철골을 설치할 위치까지 운반하기 위해 기중기의 견인쇠밧줄 및 사슬로 안전하게 고정시킨다. 운반된 강철부재를 설치할 위치로 유도하여 수평기를 이용하여 수평 및 수직 상태로 일치시킨다. 볼트를 조이고 용접하여 고정시키고 육안으로 확인한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),힘든 작업,"균형감각
웅크림",실외,"대기환경미흡
위험내재
소음·진동","철골공, 철구조물조립원, 강구조물건립원","용접, 볼트체결 등등",용접기능사 등,[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철구조물제작원,"철교, 빌딩철구조물, 공장철골 등의 철구조물을 제작하기 위하여 철구조물을 현도하고 금속재료를 절단, 가공, 용접하는 작업을 한다.","주문서 및 작업지시서와 도면을 확인하고 자재를 확인한다. 도면에 맞게 절단선을 계산하여 표시한다. 표시된 절단선에 따라 가스절단기를 이용하여 절단한다. 절단된 부재를 자동용접기에 설치하고 자동용접기를 가동하여 전체용접을 한다. 용접을 마친 후 기타부품을 조립하는 부위에 파워 프레스(Power Press:판금 공작용 프레스의 일종)를 이용하여 홀가공을 한다. 용접부위의 용접잔여물이나 날카로운 부분을 연마기를 사용하여 표면을 매끄럽게 한다. 녹방지를 위해 구조물에 아연도금 등으로 도장한다. 게이지를 이용하여 겉모양, 치수, 아연도금부착량, 재하강도, 내충격성 등의 품질검사를 한다. 철벤딩기로 포장한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),힘든 작업,"웅크림
손사용",실내,"위험내재
소음·진동","철물공, 철구조물제작공","금속장식물제작반장, 새시품제작반장, 철물제작반장","금속재창호기능사, 건축목공기능사, 플라스틱창호기능사, 문화재수리기능자(철물공)",[7011]강구조물 가공원 및 건립원,[7811]강구조물 가공원 및 건립원,"[C251]구조용 금속제품, 탱크 및 증기발생기 제조업",2022,
철근가스압접원,철근 공사 시 철근 가스 압접을 수행한다.,"압접계획서, 철근배근도 등을 확인하여 압접위치, 압접개소 등을 파악한다. 압접장치 및 기구류(모재, 압접용가스, 가스, 가열기, 불대, 화구선, 압접기, 가압기, 기타 그라인더, 연마숫돌, 케이블 등)를 준비한다. 시공 전 시험을 실시하여 압접작업 및 기구의 이상 여부를 점검한다. 철근을 절단 또는 가공한다. 압접면의 불순물을 그라인더 등으로 처리한다. 압접하는 두 봉의 철근을 압접기에 맞대고 압접기를 가압 및 가열하여 압접한다. 압접부의 외관을 확인하고 이상이 있으면 압접부를 떼어내고 재접합 및 재가열, 재압접하여 수정한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),힘든 작업,"균형감각
웅크림
손사용
시각",실외,위험내재,,,"용접기능사, 용접산업기사, 용접기능장",[7013]철근공,[7821]철근공,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철근공,"건물, 다리, 댐 등의 건설공사에서 콘크리트를 보강시키기 위하여 철근을 자르고 구부려 콘크리트 틀이나 콘크리트를 타설할 곳에 넣어 고정시킨다.","설계도면이나 철근반장의 지시에 따라 철근을 규격대로 절단한다. 수동공구와 철근만곡공구로 철근의 적절한 부위를 지시된 각도로 구부린다. 가공된 철근을 시공할 위치로 운반한다. 콘크리트 포설 시 하중을 견디기 위하여 철근과 철근의 이음매를 결속선으로 묶거나 용접하여 연결한다. 거푸집과 철근과의 간격을 유지하기 위하여 철근재, 모르타르재, 패킹재 등의 간격재를 설치한다. 변경되거나 잘못된 부분을 해체·보수한다. 설치된 철근의 배근상태를 점검한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),힘든 작업,"균형감각
웅크림",실외,"대기환경미흡
위험내재
소음·진동","철근원, 철근기능원",철근절단원,철근기능사,[7013]철근공,[7821]철근공,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철근반장,"건물, 도로, 다리, 댐 등의 건설공사에서 콘크리트를 보강시키기 위하여 철근을 자르고 구부려 고정시키는 작업을 관리하고 철근공의 활동을 감독·조정한다.","설계도면을 점검하고 철근의 굵기와 수량을 파악한다. 작업계획을 수립하여 작업내용을 작업원에게 지시·배치한다. 표준명세에 따라 지시된 작업이 이루어지는지 작업진행상황을 파악하여 작업내용을 보고한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재 공급을 한다. 철근의 고정상태, 철근 간의 배치 및 간격이 도면에 따라 시공되었는지를 확인·검사한다. 작업원에 대한 직무교육 및 안전위생교육을 실시한다. 수시 관찰과 면담을 통하여 작업원의 애로사항 및 건의사항을 수렴·해결하고 문제점을 보고한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),보통 작업,"균형감각
웅크림",실외,"대기환경미흡
위험내재
소음·진동",,-,철근기능사,[7013]철근공,[7821]철근공,[F421]기반조성 및 시설물 축조관련 전문공사업,2022,
철도건널목안내원,열차사고를 예방하기 위하여 철도 건널목에서 차단기를 올리고 내린다.,철도차량의 운행시간을 숙지한다. 열차가 통과하기 전에 차단기를 내리고 통행인과 차량을 통제한다. 통과열차에 안전신호를 보내기 위해 신호깃발을 흔든다. 열차가 통과하면 차단기를 올리고 차량이나 행인을 통과시킨다. 차단기에 도색을 하기도 하고 산사태·선로침수와 같은 사고가 없는지 순찰하기도 한다.,6년 초과 ~ 9년 이하(중졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,웅크림,실외,소음·진동,"차단기조작원, 철도신호원, 철도건널목간수",-,-,[6219]기타 철도운송 종사원,[8720]철도운송 관련 종사원,[H491]철도 운송업,2013,-
철도교통관제사,"철도교통관제 센터에서 열차통제, 운행스케줄 조정 등 관제업무를 수행한다.","열차의 정상적인 운행을 위하여 일상적인 운행정리업무를 한다. 수송질서 혼란 시 열차의 운행을 통제하고 조정한다. 재해 사고를 포함하여 운전사고 발생 시 최초 상황을 조사하고 운행중지, 우회운전 등 열차운행에 관한 조치를 한다. 기상상황을 파악하고 이에 대한 조치를 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,-,-,철도교통관제사,[6214]관제사,[2383]관제사,[H491]철도 운송업,2019,-
철도급유원,기관차 운행에 필요한 연료를 주입하고 연료의 양을 관리한다.,"탱크로리(Tank Lorry)로 입고된 기름의 양을 확인하고 지하탱크에 주입하도록 한다. 주유하기 위하여 입고된 기관차의 주유구를 열고, 주유호스를 주입한다. 펌프를 작동하거나 밸브를 열어 주유를 한다. 주유량을 확인하여 일지에 기록한다. 차량의 운전거리 계기판을 확인하여 운전거리, 입출고사항, 통과역명 등을 정리하여 기름소요량을 산출한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (기록) / 사람 (서비스 제공) / 사물 (투입-인출),보통 작업,균형감각,실내,-,-,연료관리원,-,[6157]주유원(가스충전원),[9531]주유원,[H491]철도 운송업,2013,-
철도설계기술자,"고속철도, 일반철도, 도시철도, 전용철도, 광역철도, 지하철 등 철도의 개량과 신규건설에 따른 타당성 조사를 실시하고 철도설계를 한다.","철도설계를 위해 교통환경영향평가서, 토질·기초설계도, 터널설계도, 교통흐름도 등을 참고한다. 지하터널이나 장대교량 등 철도 관련 특수구조물 및 작은 시설물 등 단순구조물을 설계한다. 각종 철도의 계량 및 신규건설에 따른 차량기지건설 등의 사업에 대해 계획단계에서 설계까지 전 과정에 걸쳐 컨설팅을 하기도 한다. 철도시공 시 시공감리를 담당하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,"고속철도설계기술자, 일반철도설계기술자, 지하철도설계기술자, 경량철도설계기술자","토목기사, 건축기사, 측량 및 지형공간정보기사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,-
철도수송원,"철도객차 및 화차의 조성, 연결, 해방, 운전취급 등의 업무를 수행한다.","입환기를 움직여 객차 및 화차를 연결 또는 분리하고 정해진 객차(화차)량수에 발전차, 기관차 등을 연결 조합하여 한 개의 열차를 편성한다. 도착열차, 운행열차 등에 불량차가 발생하였을 때 분리하여 불량차를 해방하고 양차를 붙이기도 한다. 운전원이 없는 경우 운전취급 담당자로 지정받아 신호조작, 열차감시, 폐색기취급 등의 업무를 수행한다. 전철기(전기선로전환기)를 청소한다. 비상사태 발생 시 소속장의 지시에 따라 업무를 처리한다. 역구내 착발 열차의 조사·조성, 차량수배 등의 업무를 수행한다. 입환지시서를 발행하고 입환에 관하여 기관사와 협의한다. 제설, 제초, 환경미화 등의 작업을 수행하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,-,실외,소음·진동,"조차원, 입환원",차량기지내수송원,"철도운송산업기사, 철도신호산업기사, 철도신호기능사",[6219]기타 철도운송 종사원,[8720]철도운송 관련 종사원,[H491]철도 운송업,2013,-
철도승무지도교관사,"기관차 승무원에게 운전이론, 기관차구조, 운전관계 규정 등을 지도·감독하는 업무를 수행한다.","철도 사고에 대한 통계자료를 수집하여 사고예방을 위한 교육자료를 준비한다. 기관차 승무원인 기관사와 철도기관조사가 열차운전을 안전하게 수행할 수 있도록 지도한다. 강설기, 강우기, 공사 중인 선로 등의 상황하에서 열차운전에 필요한 차량의 운전방법, 신호방식, 주의사항 등을 해당 승무원에게 지도한다. 회중시계, 열차시각표, 기관사 수첩, 손전등 등 기관사의 휴대품을 점검한다. 열차에 탑승하여 승무원의 근무상태나 철도 및 기관차의 상태를 확인한다. 기관사의 결원 시 기관차를 운전하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,언어력,실내,-,-,-,"철도차량산업기사, 철도차량기사, 철도차량운전면허",[2143]기술·기능계 강사,[2543]기술 및 기능계 강사,[H491]철도 운송업,2012,-
철도시설관리자,"철도의 궤도(선로), 토목구조물, 각종 보수, 운전장비 등 철도 및 지하철과 관련된 시설물을 유지·보수하는 소속 직원을 지휘·감독하는 업무를 수행한다.","철도 및 지하철의 선로, 역사 주변의 교량·터널·방음벽 등 토목구조물에 대한 유지·보수계획을 수립한다. 궤도 보수 및 장비 운전에 종사하는 작업원들에 대한 작업지침 수립, 업무조정, 작업감독 등의 업무를 한다. 도보 또는 차량을 이용해 선로를 순회하며 복구된 시설물을 확인하고 점검한다. 사고 및 비상사태 발생 시 장비 및 인력을 조정하여 현장복구대책을 수립한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,,,철도토목기사,[0152]운송 관리자,[1512]운송 관련 관리자,[H491]철도 운송업,2019,
철도신호설비기술원,철도의 신호보안장치 운영을 위하여 신호 관련 장치를 유지·보수한다.,"열차의 출발가부를 현시하는 신호기장치, 열차의 운행방향을 변경하는 선로전환장치, 열차의 검지 및 속도제어를 위한 궤도회로장치, 열차의 자동정지 및 운전기능을 지원하는 열차자동정지장치(ATS:Automatic Train Stopper), 열차자동운행장치(ATO:Automatic Train Operation) 등을 유지·보수한다. 노후설비에 대한 교체 및 보강공사를 설계·감독하여 장애를 예방한다. 신호설비 안전점검 계획을 수립하고, 점검 결과를 분석·관리한다. 모터카의 부품을 조달·분배하고 운행실적, 구간, 주행거리에 대한 자료를 종합하여 정리한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내·외,-,철도신호설비기술원,-,철도신호산업기사,[8329]기타 전기·전자 기기 설치·수리원,[7619]기타 전기·전자기기 설치 및 수리원,[H491]철도 운송업,2014,-
철도신호원,기지 내의 이동차량에 대하여 신호기와 전철기(전기선로전환기)를 조작하여 차량의 위치를 조정한다.,"열차 운전원과 연락하여 열차의 운행계획이나 시간표 등을 확인한다. 차량편성표에 따라 충돌, 사고방지를 판단하여 차량을 목적 위치에 유치하도록 선로를 변경한다. 열차운행 전광판의 신호(LED) 및 신호기의 색상을 보고 열차의 위치를 확인하여 신호조작패널을 조작하여 선로를 변경한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,-,실내,-,구내반원,"지하철신호원, 철도신호기조작원","철도신호산업기사, 철도신호기능사",[6219]기타 철도운송 종사원,[8720]철도운송 관련 종사원,[H491]철도 운송업,2013,-
철도신호제어설비관리자,"철도신호제어시설의 운용 및 조작, 유지·보수 및 공사 시공 등의 업무를 총괄 관리·감독한다.","신호제어시설의 운용 및 조작과 유지·보수 등의 업무를 총괄 관리한다. 신호제어시설에 관한 공사의 시공감독을 감독한다. 기타 부대업무, 신호장 및 신호소 관리 및 소속 직원을 지휘·감독한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,"철도신호기술사, 철도신호기사, 철도신호산업기사",[0152]운송 관리자,[1512]운송 관련 관리자,[H491]철도 운송업,2021,-
철도신호제어설비기술원,철도신호제어시설에 관한 유지·보수와 공사의 시공감독 및 부대업무 등 기술행정 업무를 수행한다.,"열차의 진행, 정지, 속도 및 진로 등을 제어하는 신호제어설비, 선로전환기, 연동장치, 궤도회로, 열차집중제어장치 등을 정기점검하고 유지·보수한다. 고장·장애 시 조치를 취하고 안전대책수립 등의 기술행정 업무를 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내·외,-,-,-,"철도신호산업기사, 철도신호기사",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,[H491]철도 운송업,2019,-
철도신호제어설비유지보수원,"신호제어시설의 운용·조작·성능시험, 검사, 유지·보수 등을 수행한다.","열차의 진행, 정지, 속도 및 진로 등을 제어하는 신호제어설비, 선로전환기, 연동장치, 궤도회로, 열차집중제어장치 등을 정기적으로 점검하고 유지·보수한다. 고장장애 시 조치 및 안전대책을 수립한다. 고장장애이력 등 데이터분석, 이력관리 등의 업무를 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),아주 가벼운 작업,-,실내,-,-,-,철도신호산업기사,[8329]기타 전기·전자 기기 설치·수리원,[7619]기타 전기·전자기기 설치 및 수리원,[H491]철도 운송업,2019,-
철도여행상품개발원,철도와 관련된 여행상품을 개발·홍보하고 여객을 유치한다.,철도여객을 유치하기 위해 시장조사를 통해 영업전략을 수립한다. 연계 가능한 여행사와 협력하여 철도 관련 여행상품을 개발한다. 단체여행단을 모집하는 모집원의 영업활동을 지원하기 위해 팸플릿 및 플랫카드 제작 등의 관련 업무를 담당한다. 단체여행객 모집원의 영업 실적을 관리한다. 특정 계약을 통해 철도이용할인 혜택을 제공하는 계약수송을 유치하기 위해 기업체 및 단체에 방문한다. 고객의 방문이나 전화문의에 응대한다. 역 내에서 판매활동을 하거나 광고활동을 할 수 있는 업체를 유치하기도 한다.,12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,철도여행상품기획원,여행상품영업원,-,[5211]여행상품 개발자,[2732]여행 상품 개발자,[H491]철도 운송업,2012,-
철도역무원,"철도역에서 교통카드 판매충전, 역무자동화기기 관리, 운수수입금 관리, 고객응대 및 서비스 등의 역무업무를 수행한다.","승차권의 예약 및 발매을 한다. 역 수입금 및 발매기 정산업무를 한다. 승차권류의 수령 및 불출업무를 한다. 열차시각표 안내, 철도이용객 승·하차 안내, 자동발매기 및 각종 고객 편의시설 안내, 장애인, 노약자, 각종 고객 문의사항 등을 안내한다. 여객 및 화물열차의 조성을 위한 연결, 분리, 전호(수신호 및 무선전호), 열차조성계획 수립 및 시행 등의 업무를 한다. 국내외 여행상품 판촉 및 안내, 여행상품 판매시스템을 활용 판매 및 실적 점검, 단체고객 유치 및 고객 DB관리, 대외기관 방문홍보 및 여행업계와 교류 등의 업무를 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,,"철도역무원, 지하철역무원",,[0282]운송 사무원,[3126]운송 사무원,[H491]철도 운송업,2019,
철도역장,"철도역의 열차운행, 여객 및 화물취급, 안전관리, 영업 등과 관련된 업무를 총괄 관리한다.","열차운행, 수송, 영업, 매표, 안내 등 철도역의 제반 업무를 총괄 관리한다. 종사원의 업무를 조정·지시·감독한다. 안전관리를 위해 역 구내를 순찰하여 열차운행이나 여객 및 화물 수송에 문제가 있는지 점검한다. 철도역의 수입금을 관리한다. 승강기 등 철도역의 안전시설을 총괄 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,-,-,[0152]운송 관리자,[1512]운송 관련 관리자,[H491]철도 운송업,2012,-
