직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
약국처방전산입력원,약국에서 처방전의 내용을 컴퓨터에 입력하는 등 약사의 업무를 보조한다.,"처방전을 수령하고 처방전에 기입된 주민등록번호, 처방내용, 처방병원 등을 컴퓨터에 입력한다. 처방전을 약사에게 전달한다. 약사의 업무 중 단순 작업을 약사의 지시 및 관리감독 하에 수행한다. 의약품 조제 및 판매대급을 수납하고 영수증을 발급한다. 약국의 청결 유지 및 약품을 진열, 관리하기도 한다. 경리 등 기타 약국 내 사무업무를 수행하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (기록) / 사람 (서비스 제공) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,"처방전입력원, 약국전산원, 약국보조원",-,워드프로세서,[0295]전산자료 입력원 및 사무 보조원,[3142]전산 자료 입력원 및 사무 보조원,[G478]기타 상품 전문 소매업,2021,-
약물감시전문가,"임상시험을 포함한 시판 전후 의약품의 부작용, 약품의 오용, 효과부족, 임신정보 등을 모니터링하고 조사하고 보고서로 작성하여 관계기관에 보고한다.","ICH(국제의약품규제조화위원회) 및 GVP(우수 약물관리 기준) 가이드라인을 숙지하고 임상시험 성적서 및 비임상시험자료 검토 등을 통해 약품감시문서(안전관리계획 SMP, 안전성 최신보고 DSUR, 위해성 관리계획 RMP, 유익성-위해성 평가보고 PBRER 등)를 작성·검토·갱신·보관한다. 안전성 관리와 계획에 대해 관련 기관과 협의하고 정기적으로 약품감시문서를 작성하여 KIDS(한국의약품안전관리원)나 식품의약품안전처에 제출한다. 가이드라인에 따라 PMS SOP(Standard Operating Procedure)를 개발하고 개정한다. 국내외 안정성 정보를 수집하고 분석한다. 시판 후 및 임상시험 중에 일어나는 부작용, 약품의 오용, 효과부족, 임신정보 등을 모니터링하고 조사한다. 회사 내 안전성 정보 관련 문서를 검토하고 직원들에게 유해사례 등 약품감시에 관한 교육을 한다. 안전성 정보 관련 위기 발생 시 회사 및 식약처 등 관계기관과 소통·대처한다. 시판 후 안전성 정보를 수집하기 위한 관찰 연구의 전 과정을 책임지기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,"LSO(Local Safety Officer), ASR(Affiliate Safety Affair)","PV(Pharmacovigilance)전문가, PMS(Post-Market Surveillance)전문가","약사, 간호사",[3030]약사 및 한약사,[2420]약사 및 한약사,[C212]의약품 제조업,2019,-
약용작물연구원,"약용작물의 생산성 및 품질향상을 위하여 재배방법의 개선, 신품종 개발, 생리장해원인과 방제법, 병충해방제법, 기능성, 신소재 탐색 및 안전성 평가 등에 대하여 시험·연구한다.","인삼 등 약용작물의 품종육성 및 생명공학기술 개발 연구를 수행한다. 약용작물의 유전자원 수집, 평가, 보존 및 증식에 관한 연구를 수행한다. 인삼 등 약용작물의 안정생산, 스마트 농업을 위한 재배방법 개선 및 품질 향상 연구를 한다. 약용작물의 토양, 병해충 연구 및 수확 후 관리기술, 상품성 증진기술을 개발한다. 약용작물의 기능성, 신소재 탐색 및 안전성 평가를 수행한다. 약용작물의 신소재 산업화 연계기술을 개발한다. 약용작물의 가공 및 품질 평가를 수행한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,시각,실내·외,-,,"연구하는 분야에 따라 인삼병충해연구원, 인삼생리연구원, 인삼영양연구원",,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2022,
약제살포원,"트럭에 장치한 탱크와 호스를 사용해서 나무와 관목, 잔디밭 등에 제초제, 살충제, 살균제를 살포한다.","호스와 펌프를 사용해서 배합비에 따라 분무탱크에 물과 화학작용제를 채워 혼합한다. 분무호스를 트럭에 장치된 릴(Reel)에서 잡아당기고, 바람의 방향이나 작업현장의 특성을 감안하여 약제의 분사방향을 설정하여 잡초와 나무, 관목, 잔디 등에 살포한다. 때에 따라서는 동력트럭에 장치된 활줄을 통제하는 레버를 조작해서 분무막대의 위치를 정하고 압축된 화학용약을 살포한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,-,실외,대기환경미흡,-,-,-,[9050]농림어업 단순 종사원,[9910]농림·어업 관련 단순 종사원,[A014]작물재배 및 축산 관련 서비스업,2017,-
약제추출기조작원,"액체약품(드링크제)에 포함될 추출물을 만들어내기 위하여 열탕추출기, 추출탱크, 원심분리기를 조작한다.","작업지시에 따라 추출물의 종류와 생산량을 확인하고 물, 알코올 등의 용매를 준비하여 추출물의 원료인 생약, 원액, 원료를 수령하여 그 무게를 측정하고 성질 및 상태를 파악한다. 제조명세서에 따라 제조하려는 제품의 원료 및 물을 탱크에 투입하거나 경우에 따라 알코올 등 필요한 성분만 녹일 수 있는 특정한 용매를 투입하고 장치를 조작한다. 적정한 온도를 유지한 채 일정 시간 동안 추출상태를 유지하여 정해진 시간 후 조작기를 멈추고 추출된 생약의 찌꺼기 또는 불순물을 걸러내기 위하여 여과기를 조작한다. 순도가 높은 추출물을 생산하기 위해서 여러 차례의 여과공정을 반복하여 추출물을 생성한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
위험내재
고온",-,-,-,[8523]화학제품 생산기계 조작원(고무·플라스틱 제외),[8321]화학제품 생산기 조작원,[C211]기초 의약물질 및 생물학적 제제 제조업,2016,-
약품조액원,"면직물, 모직물, 실 등의 탈호, 정련, 표백, 머서가공(Mercerization) 등의 작업에 사용하는 화공약품을 조액·혼합한다.","과산화물, 부식제, 유제, 수지 등의 원료를 규정된 비율에 따라 계량한다. 혼합탱크 안에 물을 넣고 투입량을 기록한다. 혼합기를 작동하고 계량한 원료를 투입하여 일정 시간 혼합한다. 밸브를 돌려 저장탱크나 가공탱크로 이송한다. 탱크의 용액을 액체비중계, 점성도계 등을 사용하여 시험하거나 표준품과의 차이를 알아보기 위해 적정시험을 하여 용액이 표준농도가 되도록 적당한 성분을 더 첨가한다. 시험결과와 혼합에 사용한 화공약품과 혼합용액의 양을 생산목록과 재고목록에 기록한다. 성분을 용해하기 위해 증기를 투입하거나 일정 농도가 되도록 열을 가하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
다습",-,-,"염색기능사(날염), 염색기능사(침염), 섬유산업기사",[8613]표백·염색기 조작원,[8212]표백 및 염색 관련 기계 조작원,"[C134]섬유제품 염색, 정리 및 마무리 가공업",2016,-
약학연구원,"생물체의 기관, 조직 및 생명작용에 영향을 미치는 의약품 및 기타 물질의 효과를 연구하여 의약품을 연구·개발한다.","실험용 동물을 이용하여 혈액순환, 호흡, 소화 및 기타 생명작용과정 등 기관 및 조직의 기능에 관한 약품 및 기타 관련 물질의 효과를 실험·연구한다. 동물실험의 결과를 임상실험과 연관시켜 질병에 대한 면역이나 치료용 투약의 기준을 비교·설정한다. 식품방부제, 색소, 중독성 가스 및 해독물 등 인체에 흡수되는 물질을 분석하여 인체의 조직, 기관 및 생명작용에 미치는 영향을 측정한다. 인체의 특정기관에 영향을 미치는 의약품의 효과측정, 특수질병치료용 의약품의 개발, 독성물질의 검출 및 확인 등을 수행하기도 한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),아주 가벼운 작업,시각,실내,-,"약리학자, 약물학자","연구분야에 따라 의약품모델링연구원, 임상약리연구원, 의약품성분분석연구원, 단백질의약품연구원, 효소의약품연구원, 유전자의약품연구원, 저분자의약품연구원, 천연물의약품연구원, 치료용항체연구원, 백신연구원, 세포조직치료제연구원, 바이오생체재료연구원, 바이오인공장기연구원, 기능성화장품개발연구원",약사,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2022,
양갱제조원,양갱을 제조하고자 한천과 각종 첨가물을 혼합하고 용해·응고하는 기계를 조작·관리한다.,"제조하려는 양갱의 종류에 따라 한천과 첨가물(물엿, 팥고물, 설탕, 소금)을 준비하고 계량한다. 한천에 일정 비율의 물을 섞은 후 혼합이 용이하도록 교반기를 가동한다. 혼합 용기 내부의 온도가 일정하게 유지되는지 관찰하고 필요시 조정판의 수치를 재조정한다. 한천의 용해가 완료되면 압력솥의 뚜껑을 열고 기타 첨가물(팥고물, 물엿, 설탕, 소금)을 투입한다. 특별한 맛(블루베리, 망고, 딸기, 커피, 호두, 밤 맛 등)을 내는 양갱을 만들기 위해, 맛에 맞는 앙금과 퓌레 등을 함께 첨가한다. 작업표준에 따라 일정한 농도가 될 때까지 가열한 후, 겔화(Gelation:콜로이드 용액의 입자가 구조를 가져 유동성을 잃고 고체로 변한 것)된 반제품을 원하는 모양의 틀에 일정 시간 넣고 응고시킨다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,대기환경미흡,-,-,-,[8733]곡물가공제품 기계 조작원,[8112]곡물가공 제품 기계 조작원,[C107]기타 식품 제조업,2016,-
양계장작업원,"알이나 고기를 생산하기 위하여 닭을 사육하는 양계장에서 사료공급, 계사관리, 소독, 청소 등을 한다.","부화장에서 수송해 온 병아리를 일정 마리씩 육추실에 넣는다. 지시된 양의 사료와 물을 공급한다. 닭의 상태를 관찰하여 병들었거나 죽은 닭은 무리에서 제거한다. 주기적으로 닭의 똥을 치운다. 일정 시간마다 알을 걷고 분류하며, 수량을 기록한다. 전염병 또는 질병 예방을 위하여 지시된 약품을 사용하여 계사, 장비, 시설물을 소독한다. 계사 내의 온도, 환기, 습도상태를 기록한다. 알이나 성장한 닭을 포장하여 수송차에 적재한다. 계사를 자동화하여 자동으로 물, 먹이를 공급하고 똥을 치우는 계사를 관리하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,웅크림,실내,"대기환경미흡
소음·진동",-,"육종양계장작업원, 종계장작업원, 채란양계장작업원",-,[9022]가축 사육 종사원,[6132]가축 사육 종사원,[A012]축산업,2017,-
양극산화처리원,전해액에서 물건을 양극으로 하고 전류를 흘린다. 양극에서 발생하는 산소에 의해서 금속 표면에 내식성이 크며 미세한 다공성으로 되어있어 여러 가지 색상의 착색이 가능한 산화피막을 형성한다.,"작업표준서를 보고 작업에 필요한 장비와 재료를 준비한다. 알칼리탈지액 및 전해탈지액을 건욕하고 알루미늄 재료에 탈지를 실시한다. 황산법에 의해 양극산화처리액을 건욕하고 피막이 무르고 착색력이 좋은 막을 얻고자 할 때, 경도가 크고 다공성이 적은 피막을 얻고자 할 때는 액온 및 농도를 조정하여 양극산화처리를 한다. 양극산화처리 후 수세와 중화를 충분히 하여 중화처리를 한다. 원하는 컬러를 얻기 위하여 착색액을 건욕하여 착색처리를 하고, 착색이 잘못되었을 때는 황산의 전해액이나 진한 질산액에 침지하여 탈색하고 재차 염색한다. 니켈-코발트염의 수용액 또는 비등수에서 봉공처리(Sealing)를 한 후 건조한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,손사용,실내,"대기환경미흡
위험내재
고온
다습",-,-,"표면처리기능장, 표면처리산업기사, 표면처리기능사",[8252]도금·금속분무기 조작원,[8422]도금 및 금속 분무기 조작원,[C259]기타 금속 가공제품 제조업,2019,-
양념제분기조작원,"각종 양념을 제조하기 위해 사용되는 원료(계피, 고추, 생강, 마늘 등)를 분쇄하는 제분기를 조작·관리한다.","제분기의 호퍼(Hopper)에 양념을 만들기 위한 원료들(계피, 고추, 생강, 마늘 등)을 채운다. 양념 원료의 종류와 제조할 제품의 종류에 따라 분쇄기의 롤러 간격을 조정한다. 분쇄기를 가동하여 원료를 분쇄하고, 견본을 채취하여 제품 표준과 비교·검사한다. 분쇄된 양념 원료를 용기에 받아 혼합공정이나 포장공정으로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,대기환경미흡,-,"계피제분원, 고추냉이제분원, 고추제분원, 마늘제분원, 생강제분원, 파제분원",-,[8732]제분·도정 기계 조작원,[8111]제분 및 도정 관련 기계 조작원,[C107]기타 식품 제조업,2016,-
양념혼합원,"제품 표준에 맞는 양념을 제조하고자 분쇄된 원료(마늘, 생강, 고추, 계피)를 일정 비율로 계량하여 혼합한다.","제조하려는 제품의 종류에 따라 분쇄된 원료(마늘, 생강, 설탕, 고추가루 등)를 작업표준에 맞게 계량하고 혼합기에 투입한다. 혼합기를 가동하고 혼합이 용이하게 이루어지는지, 교반기가 작동하는지 등을 확인한다. 혼합이 완료된 양념혼합물의 견본을 채취하여 혼합비, 맛, 색 등을 제품 표준과 비교·검사한다. 견본의 일부의 성분을 검사하고자 실험실로 보낸다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,대기환경미흡,-,-,-,[8739]기타 식품가공 기계 조작원,[8190]기타 식품가공 관련 기계 조작원,[C107]기타 식품 제조업,2016,-
양돈장작업원,"양돈장에서 돼지의 사육, 번식을 도우며, 양돈장 및 관련 시설을 청소한다.","가축의 행동을 관찰, 판단, 문제 개선을 통해 사육, 번식 업무를 수행한다. 매일 농장 내 밝기, 사료, 물, 공기, 사육 공간, 건강상태 등 돼지 행동을 관찰하여 최적의 사육환경을 제공한다. 사육구간별 발생할 수 있는 위험요소들을 사전에 확인하고 적절한 조치를 취한다. 사료급여 및 섭취량 확인, 돈사청소, 실내 온도 및 환기량 유지, 질병 차단 및 사육환경개선, 모돈 및 자돈 관리 등 세부 업무를 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),힘든 작업,웅크림,실내·외,"대기환경미흡
위험내재",-,-,-,[9022]가축 사육 종사원,[6132]가축 사육 종사원,[A012]축산업,2017,-
양말검사원,새로운 스타일의 양말에 관한 품질기준을 세우는 데 필요한 자료를 얻거나 공장품질기준과 일치하는지 점검하기 위해 편직된 양말의 결함을 검사한다.,"작업표준에 의하여 검사기준서를 준비하고 숙지한다. 검사에 필요한 쪽가위, 줄자, 신장 기계, 신장굴곡기계, 바늘땀 기계, 확대경 등 검사기구 및 검사재료를 준비하여 이상 유무를 확인한다. 양말을 검사대에 끼우고 구멍, 세로 풀리기, 잘못된 고리나 이음 등의 결함을 검사한다. 줄자를 이용하여 양말의 전체 길이와 각 부분의 치수를 측정한다. 신장기계로 각 부분의 신장 길이를 측정하고 신장굴곡기계로 신장력을 측정한다. 바늘땀 기계를 사용하여 일정 면적당 바늘땀의 수를 알아본다. 결함의 종류에 따라 양말을 분류한다. 견본양말과 반품된 양말의 짜기, 잇기, 편성, 염색 등을 확대경을 사용하여 비교·검사한다. 생산방법 및 제조기계 등을 관찰하여 결함의 원인을 찾고 결함부분을 기록한다. 염색이 필요한 경우 일정 매수씩 세어 자루에 담아 염색공정으로 보내기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,-,"생지검사원, 스타킹검사원","긴양말검사원, 남자양말검사원, 타이즈검사원",-,[8639]기타 의복 제조원,[7229]기타 의복 제조 관련 기능 종사원,[C144]의복 액세서리 제조업,2016,-
양말성형기조정원,편직된 양말의 모양을 만들고 건조하는 기계를 조작한다.,"염색 및 탈수, 건조과정을 거친 양말을 족형에 끼워 열과 압력을 가하는 양말성형기를 조작한다. 작업지시서를 보고 기계 각 부위를 점검하고 증기의 압력과 온도를 조절한다. 건조실을 나와 자동으로 양말을 벗기는 장치로 운반하는 컨베이어를 가동한다. 양말이 성형되어 나오는 과정을 관찰하고 기계를 재조절한다. 렌치 등의 공구를 사용하여 편직된 양말의 크기에 따라 건조실과 성형실의 증기압력, 온도를 조절한다. 양말이 투입되는 과정과 성형, 건조되어 나오는 양말을 점검하고 수동공구를 사용하여 파손되거나 마모된 부품을 교체하기도 한다. 성형이 완료된 제품을 검사 및 포장 공정으로 이송시킨다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,"대기환경미흡
위험내재
고온
소음·진동",양말성형기조작원,-,-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C144]의복 액세서리 제조업,2016,-
양말재봉사,편직된 양말의 발가락 부분이나 벌어진 입구를 닫기 위해 재봉기를 조작한다.,작업지시서를 확인하여 양말의 전체 디자인 및 모양을 확인한다. 재봉틀의 작동 이상 유무를 확인한다. 원통형으로 편직된 양말을 수령한다. 양말의 발가락 부분을 재봉기의 노루발 밑에 오게 한다. 기계를 작동하여 양말의 발가락 부분을 재봉한다. 재봉상태를 점검한다. 양말의 발가락 부분을 닫는 재봉기의 바늘 밑으로 자동으로 재료를 이송하는 기계장치를 조작하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재",양말마무리원,-,"양복기능사, 양장기능사",[8623]재봉사,[7213]재봉사,[C144]의복 액세서리 제조업,2016,-
양말제조반장,"양말을 짜고, 염색하고, 완성하는 데 종사하는 작업원의 활동을 감독·조정한다.","표준작업명세서에 따라 작업절차 및 방법을 결정하고 작업원에게 작업내용을 지시·배치하고 작업상황을 관리 감독한다. 작업공정의 기술적인 내용을 교육, 지원하고 원활하게 자재를 공급한다. 표준작업명세에 따라 지시된 작업이 이루어지는지 작업원과 함께 작업하며 작업상황을 관찰하며 작업내용을 점검한다. 작업원의 직무교육 및 안전위생교육을 통하여 직무수행능력을 향상시키고 안전재해를 예방한다. 수시면담과 관찰을 통하여 작업원의 애로점 및 건의사항을 수렴·해결하고 문제점을 보완한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,섬유산업기사,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C144]의복 액세서리 제조업,2016,-
양말편직원,양말편직기계의 작동상태를 관찰하고 고장난 부분을 수리하거나 원하는 형태의 편직물을 제조하는 편직기를 조작한다.,"품종별 작업명세서에 따라 양말편직기를 선택하고 기계의 상태 및 이상 유무를 점검한다. 디자인과 특성에 맞는 원사를 공급받아 교환한다. 기계의 캠, 체인 등을 조정하고 실이 감긴 실패를 실패대 위에 올려놓는다. 실 끝을 바늘귀에 꿰고 기계를 작동한다. 기계의 작동을 관찰하고 잘못 작동하는 것이 있으면 편직기수리원에게 알린다. 편직된 양말을 검사하여 구멍, 세로풀리기 등의 결함이 있는지를 확인한다. 명세서와 비교하여 불합격품을 분류하여 합격품은 봉제처리과정 등 다음 공정으로 이송시킨다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
소음·진동","양말편기조정원, 양말편기패턴교환원",-,섬유산업기사,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C144]의복 액세서리 제조업,2016,-
양묘관리원,우량한 산림수목 생산을 위하여 산림묘포 상의 각종 묘목을 보호하고 관리하는 작업원의 활동을 관리·감독한다.,"각종 묘포사업장에서 종자의 정선, 매장, 발아촉진, 묘포의 경운, 묘포 경영에 필요한 자재 구입 등을 한다. 간단한 시설의 설계, 농약, 비료, 파종, 볕가림, 제초, 솎기, 삽목(꺾꽂이), 접목(나무를 접붙임) 등 묘포사업 전반에 걸쳐 기술적인 실무를 담당하고 관리한다. 관련 작업원의 활동을 관리·감독한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),보통 작업,웅크림,실내·외,-,,,,[9031]조림?산림경영인 및 벌목원,[6201]조림·산림경영인 및 벌목원,[A020]임업,2022,
양묘작업원,"형질이 우수한 조림용 나무를 육종하기 위하여 씨를 뿌리거나 종묘를 심고, 묘목을 굴취(분뜨기)하고, 분류하여 정리·포장한다.","묘포장(苗圃場:형질이 우수한 조림용 묘목을 키우는 장소)을 갈고 흙을 부수며 고랑을 파고 관수시설을 설치하여 묘상을 만든다. 육종하고자 하는 모종의 종류에 따라 묘상의 간격을 내고, 모종을 뿌리거나 일정 간격으로 심는다. 비닐을 씌우거나 제초제, 물, 비료를 뿌린다. 육종된 묘목을 삽이나 굴취(掘取:분뜨기)기구로 뽑는다. 묘목의 흙을 털어 수목지의 묘상으로 옮겨 심는다. 파종묘가 적은 것은 다음 해에 이식하기 위하여 가식하고 굴취된 묘목은 옮겨심기 편하게 긴 뿌리를 자른다. 수목지 묘상에서 굴취된 묘목의 뿌리구조, 가지발육상태, 잎의 상태 등을 묘목기준표와 비교하여 분리한다. 기준 이하의 묘목은 버리거나 가식하고, 우량한 묘목을 조림지에 식재하기 위하여 포장한다. 식재계획이 장기화될 우려가 있을 때에는 묘목뿌리의 건조를 막기 위하여 묘목을 비스듬히 세우고 흙으로 덮어준다. 묘목을 조림지로 운반하기 편리하도록 일정 수량씩 다발로 묶어 포장한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실외,-,-,"묘목굴취원, 묘목분류원, 묘목운반원, 묘목포장원, 묘상작업원",-,[9014]원예작물 재배원,[6121]원예작물 재배원,[A020]임업,2017,-
양묘재배자,"건강하고 우량한 묘목을 생산하기 위하여 모수를 선정하고 종자채취, 저장, 발아촉진처리, 파종, 이식, 접목, 삽목, 가식, 육묘관리 등의 업무를 수행한다.","우량수종을 선택하여 모수로부터 종자를 채취하고 종자의 특성에 따라 탈각(껍질을 벗김) 한다. 수선법, 풍선법, 사선법, 입선법이나 기계를 이용하여 종자를 정선하고 발아율, 순도, 효율에 따라 종자의 품질을 감정·조사한다. 종자의 특성에 따라 건조저장, 밀봉저장, 보호저장, 노천저장 등의 방법으로 종자를 저장한다. 침수법, 약품처리법, 노천매장법, 흡수촉진법, 온상매장법, 저온처리법 등의 적합한 방법으로 처리하여 종자의 발아를 촉진시킨다. 양묘할 포지를 선정하여 경운, 로터리, 시비, 정지, 간인, 중경 및 토양을 소독하고 묘목굴취, 선묘, 가식, 파종, 이식, 삽목, 접목 등의 작업절차에 따라 양묘를 재배한다. 제초작업, 약제살포, 관수, 시비, 해가림 및 월동시설을 관리한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실외,-,-,-,-,[9014]원예작물 재배원,[6121]원예작물 재배원,[A020]임업,2017,-
양반원,견직물 제조 시 적당한 크기로 실을 감기 위해 작은 얼레의 실을 큰 얼레에 감는다.,조사원이 작은 얼레에 감은 실을 제조장으로 옮겨 작은 얼레의 실이 잘 풀리도록 진공침투기로 충분한 물을 침투시킨다. 각각의 실타래에서 실 끝을 가이드와 장치를 통해 큰 얼레에 두른다. 기계를 시동하고 실이 감기는 상태를 관찰하여 끊어진 실을 손으로 잇고 가는 실이나 오물 등을 제거한다. 큰 얼레에 타래가 되는 상태를 관찰한다. 기계를 멈추고 다 감긴 실 꾸러미를 빼낸다. 감긴 실의 이상 여부를 조사한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
다습
소음·진동",-,-,-,[8611]섬유 제조기계 조작원,[8211]섬유 제조 기계 조작원,[C132]직물직조 및 직물제품 제조업,2016,-
양복사,"고객의 요구에 따라 양복, 신사용 외투 등 남성용 의복을 제작한다.","고객과의 상담을 통해 양복의 디자인 및 스타일, 양복의 원단, 색상 등을 고른다. 고객의 신체적인 특성과 체형 등을 파악하고자 줄자를 사용하여 치수를 재고 기록한다. 치수에 따라 패턴용 자를 이용하여 제도하여 패턴을 제작한다. 패턴과정이 끝나면 고객이 선택한 원단에 가위를 사용하여 패턴모형대로 재단한다. 반쪽 분량을 두 장씩 포개어 놓고 초크 표시된 부분을 겹실뜨기한다. 원단을 시침질로 꿰매어 견본 옷을 만든 후 고객의 몸에 맞게 가봉하여 치수 및 디자인을 점검한다. 견본 옷을 분해하고 수정된 내용을 반영해 패턴을 수정한다. 미싱작업 전 안·겉감, 주머니 속, 스티치, 심지 등을 시침질하여 꿰맨다. 미싱으로 각 부위를 봉제한다. 봉제가 끝나면 시침질 실을 제거하고 시접·봉제선을 정리한 후 다림질하여 완성한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,웅크림,실내,"위험내재
소음·진동","맞춤양복사, 양복제조원, 주문양복사",-,양복기능사,[8632]양장·양복 제조원,[7222]양장 및 양복 제조원,[C141]봉제의복 제조업,2016,-
양봉원,"꿀, 로열젤리, 화분 및 밀납 등을 생산하기 위하여 벌을 기르고 번식한다.","계절, 지리적 조건, 기후조건 등을 감안하여 이동계획을 세운다. 수동공구를 사용하여 벌통을 조립한다. 벌통의 벌집에 벌을 끌어들인다. 벌떼를 가두기 위하여 벌통 입구에 망사를 두른다. 꿀, 로열젤리, 화분, 밀납의 채취 및 농작물의 인공수분을 위하여 과수원, 아카시아나무, 유채꽃, 밤꽃 등이 밀집한 들판에 벌통을 설치하고 벌통에서 망사를 풀어 벌떼를 내보낸다. 일정 기간이 지난 후 벌통에서 벌집을 분리하여 빗자루로 벌을 털어내고 기존 벌집보다 큰 벌집을 잘라낸다. 분리된 벌집을 원심분리기에 고정하고 원심분리기를 회전시켜 꿀을 분리한다. 부저병 등의 꿀벌의 질병을 예방하기 위하여 벌집을 소독한다. 벌통은 소독용 약제로 훈증하여 진드기를 소독한다. 꽃이 개화되는 지역을 따라 벌통을 이동하고 벌통 및 기타 양봉장비를 관리·보수한다. 겨울철에는 양식을 확인하여 설탕물을 주고 볏짚, 스티로폼 등으로 벌통을 덮어 보온한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,"균형감각
웅크림",실외,위험내재,"양봉가, 양봉인",한봉원,-,[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[A012]축산업,2017,-
