직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
펌프조립원,펌프와 관련된 부품을 조립공정에 따라 조립하거나 조립설비의 작동 검사 및 유지보수 업무를 수행한다.,작업지시서 및 작업표준에 따라 조립공정을 확인한다. 조립설비의 윤활 및 작동상태를 확인하고 펌프의 종류에 따른 부품을 배치한다. 케이싱과 임펠러를 조립한 후 베어링 하우징을 조립한다. 완성된 조립품을 패킹상자와 결합한 후 조립설비를 작동하여 링을 조립한다. 베어링 커버를 조립한 후 육안으로 점검한다. 완성된 조립품에 라벨을 붙이고 동작 테스트를 한다. 완성된 조립품의 검사가 끝나면 도장 공정으로 이동하기 위해 제품을 적재한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,손사용,실내,"위험내재
소음·진동",-,-,-,[8161]일반기계 조립원,[8544]일반기계 조립원,[C291]일반 목적용 기계 제조업,2014,-
펌프조작원,갱내에서 유출되는 갱내수를 갱외로 퍼내기 위하여 펌프를 조작·유지·관리하고 하천 오염방지를 위한 갱내수 정화시설을 점검·유지·관리한다.,"펌프의 회전상태, 오일 및 윤활유의 주입상태를 확인·점검한다. 커플링의 볼트, 너트를 조이고 중심을 맞춘다. 밸브의 누수, 배전함의 전류계·압력계·진공계·수면계·경보기·연료차단장치 등을 확인 점검한다. 갱내에서 유출되는 갱내수가 집수지로 모아지는 제반 사항을 관리하고 집수지의 수위를 확인한다. 슬로틀 밸브와 바이패스 밸브를 열어 펌프에 물을 채운다. 레버를 작동하여 펌프를 가동한다. 펌프의 회전이 정상인지 확인하고 바이패스 밸브를 잠근다. 진공계를 보고 정상적인 양수상태, 냉각수의 순환상태, 수류지의 수위상태를 확인한다. 갱내수의 정화시설을 점검·유지·관리한다. 배수량을 측정하고 운전일지를 작성한다. 펌프를 정지한 후 펌프와 모터를 청소한다. 예비용 펌프를 수시로 시운전하여 이상 유무를 확인한다.",6년 초과 ~ 9년 이하(중졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,"위험내재
다습
소음·진동",,"선광용수펌프원, 항내펌프운전원",기계기능사,[8531]상·하수도 처리장치 조작원,[8810]상하수도 처리 장치 조작원,[B051]석탄 광업 / [B061]철 광업 / [B062]비철금속 광업,2022,
페도티스트,페도틱 장치를 사용해 발의 불편을 해소하는 일을 한다.,"신발, 신발 변형, 발보조기구, 기타 발에 관련된 장치를 고안하고 제작한다. 발 질환 예방을 위해 교육과 상담을 한다. 병원 족부클리닉에서 활동하는 경우, 의사가 진단한 환자의 발 상태에 따라 신발이나 인솔, 발보조기구 등을 추천하고 제작하며 피팅한다. 페도틱 숍에서 고객의 보행을 분석하거나 발이나 신발의 불편감을 경감·완화시켜 주기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,"웅크림
손사용
시각",실내,-,"신발치료사, 족부기공사",-,-,[3067]재활공학 기사,[2455]재활공학 기사,[Q869]기타 보건업,2017,-
페디큐어리스트,고객의 발을 대상으로 각질 제거 등의 청결 서비스와 발톱 미용에 관한 일을 한다.,"고객과 상담 후 발톱 및 발의 미용관리에 대해 시술계획을 결정한다. 상담을 통해 고객의 건강상태, 미용관리 등에 대한 정보를 파악한다. 사용 장비 및 물품을 준비한다. 고객의 발을 세척한 후 족탕기(Foot Spa)에 담그고 기계를 조작한다. 물에 담갔던 발을 꺼내 타월로 깨끗이 닦고, 시술할 부위를 알코올로 소독한다. 발톱의 매니큐어, 광택제 등을 제거한다. 시술절차에 따라 각종 물품 및 도구를 선택하여 고객의 피부 및 각질에 손상이 가지 않도록 주의하여 시술한다. 발의 굳은살과 각질을 제거하고, 발을 주무르거나 두드려 혈액순환을 돕는다. 발톱을 소제 및 정리하고, 고객이 선택한 색상의 매니큐어를 칠하거나 인조발톱을 붙인다. 시술 후 도구 및 장비를 소독하고, 정리·정돈한다. 고객의 예약관리 및 사후관리를 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (서비스 제공) / 사물 (수동조작),가벼운 작업,"손사용
시각",실내,-,발톱미용사,-,미용사(일반),[5113]피부 및 체형 관리사,[4223]피부 및 체형 관리사,"[S961]미용, 욕탕 및 유사 서비스업",2012,-
펠릿사료성형기조작원,배합된 사료를 압착하여 일정한 형태로 성형하는 기계를 조작·관리한다.,"성형할 제품의 종류에 따라 형틀을 선별한 후 수동공구를 사용하여 설치한다. 기계를 가열하고자 증기밸브를 돌려 순환관에 증기를 투입한다. 사료가루저장탱크의 배출구를 열어 사료가루를 성형기에 투입한다. 성형된 펠릿(Pellet)사료의 견본을 채취하여 중량, 크기, 형태 등을 검사하고 제품 표준과 비교한다. 냉각팬(Pan)을 가동하여 가열·성형된 펠릿사료를 냉각한다. 컨베이어(Conveyor)를 가동하여 성형된 사료를 저장탱크로 운반한다. 파손된 기계나 낡은 부품을 교환하기도 한다. 자동화된 기계의 조정판에 사료의 주입량, 압착시간, 가열온도 등을 입력하여 압착·성형되는 과정을 관찰·조절하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8732]제분·도정 기계 조작원,[8111]제분 및 도정 관련 기계 조작원,[C108]동물용 사료 및 조제식품 제조업,2016,-
펫시터,반려동물 주인의 부재 시 애완동물을 돌봐주고 관리한다.,반려동물의 주인과 상담을 통해 반려동물의 생활습관과 돌봄방법을 파악한다. 반려동물을 돌보고 먹이를 주며 산책시키고 배변시킨다. 주인이 돌아오면 반려동물 관리 상태를 보고하고 주인에게 인계한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,언어력,실내·외,-,반려동물돌보미,-,-,[5115]반려동물 미용 및 관리 종사원,[4291]반려동물 미용 및 관리 종사원,[S969]그 외 기타 개인 서비스업,2018,-
편곡가,"작곡한 음악을 관현악단이나 피아노, 기타 등으로 연주할 수 있도록 편곡한다.","원하는 음악의 효과를 얻기 위하여 목소리, 악기, 화음, 리듬, 박자 등의 조화를 확인하고 음악이론, 성악, 기악 등에 관한 지식을 기초로 음악의 분위기에 맞도록 편곡한다. 음의 합성이나 관현악단의 연주효과를 얻기 위하여 컴퓨터 편곡프로그램을 사용하여 연주하기도 한다. 편곡하는 목적에 따라서 관현악단, 밴드뮤직, 대중가요, 광고음악, 영화음악, 국악 등을 편곡하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,청각,실내,-,-,"편곡하는 목적에 따라 국악편곡가, 대중음악편곡가, 광고음악편곡가, 영화음악편곡가",-,"[4145]지휘자, 작곡가 및 연주가",[2845]지휘자·작곡가 및 연주가,[R901]창작 및 예술관련 서비스업,2012,-
편망기보전원,끈이나 실을 사용하여 그물을 짜는 편망기를 조정·수리한다.,"보전에 필요한 부속자재를 수령한다. 주기적인 정비계획이나 필요에 따라 가공할 원료의 종류, 기계의 효율 등 기계에 관한 지식과 가공에 관한 지식을 이용하여 기계의 운전 상태를 점검한다. 그물의 넓이, 길이, 그물눈, 회전수를 수동공구와 자를 사용하여 가이드와 장력롤러를 조정한다. 고장난 부분품을 수리하거나 교체한다. 기계의 부분품에 오일이나 그리스를 주입한다. 주요 수리내용을 기록일지에 기록·보고한다. 솔, 공기호스, 기름걸레 등을 사용하여 기계의 주변을 정리·청소한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,위험내재,제망기보전원,-,"기계정비산업기사, 기계정비기능사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,[C139]기타 섬유제품 제조업,2015,-
편망기조작원,합·연사된 끈이나 실을 사용하여 그물을 짜는 편망기를조작한다.,"그물의 종류에 따라 작업지시서에 명시된 실을 선택하여 크릴(Creel)에 권사 된 보빈(Bobbin)을 끼운다. 보빈에서 실 끝을 찾아 롤러, 안내대를 거쳐 결망위치에 건다. 위사를 감은 북을 북통에 끼우고 실 끝을 찾아 경사와 함께 결망위치에 건다. 기계를 작동하고 실이 결절되어 망목이 형성되면 망이 짜이는 상태를 관찰한다. 끊어진 실을 잇고 짜이지 않은 부분은 바늘을 사용하여 묶는다. 빈 보빈을 새 보빈으로, 빈 북 실을 새 북 실로 교체하기 위해 기계를 멈춘다. 길이계기를 확인하여 일정 길이로 짜인 그물에 절단표시를 한다. 완성된 그물은 보망공정으로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"위험내재
소음·진동","결망원, 제망원, 편망원",-,-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C139]기타 섬유제품 제조업,2016,-
편물압착원,편물의류의 모양을 만들고 펴기 위해 압착롤과 다림질용 편자설비가 있는 기계를 조작한다.,"작업지시서를 확인하고 편물의류의 원단 종류에 따른 가열온도, 압착강도 및 시간 등을 확인한다. 가감저항기를 조절하여 다림질 편자를 가열하고 지정된 온도로 유지시킨다. 기계가 가열되면 의류를 롤에 펼쳐 놓고 롤을 회전시켜 회전롤과 가열된 다림질 편자가 의류를 압착하도록 조절레버를 누른다. 압착처리된 의류를 기계에서 꺼낸다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,"위험내재
고온",-,-,-,[8613]표백·염색기 조작원,[8212]표백 및 염색 관련 기계 조작원,[C133]편조원단 제조업,2016,-
편물원,"편직용 실을 사용하여 직물, 의류부품 등을 짜기 위해 하나 또는 그 이상의 기계를 조작한다.","작업지시서를 확인하고 편직기 등의 장비를 점검한다. 실을 기계의 실 끝과 연결하거나 가이드, 장력스프링, 멈춤장치, 급사기, 편성침을 통과시켜 편사를 꿴다. 편직한 제품의 끝부분을 권취롤러에 감는다. 편직의 이상을 알기 위해 편직된 천을 검사한다. 끊어진 실을 잇고 소모된 실을 교환한다. 기계의 결함이 발견되면 편직기수리원에게 알린다. 가위를 사용하여 편직된 천을 자르고 기계에서 천 롤을 떼어낸다. 수동공구를 사용하여 편성침을 교체하기도 한다. 편직제품 롤의 무게를 측정하여 기록하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,"대기환경미흡
위험내재
소음·진동",-,스웨터편직원,섬유산업기사,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편물제품기록원,편직된 편직물이나 끝손질을 하는 옷감의 치수나 무게를 재고 기록표를 기록한다.,"편직제품의 치수나 무게를 재는 계기의 이상 유무를 확인한다. 각 계기로부터 길이수치, 무게를 기록하고 작업지시표의 스타일, 코드번호를 복사한다. 완성된 옷감 또는 편직제품에 기록표를 끼운다. 옷감의 결함이 발견된 때에는 기계를 정지하고 편직반장에게 알린다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (기록) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,대기환경미흡,-,-,-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편성프로듀서,텔레비전 및 라디오 방송의 방송시간대별 프로그램 편성을 총괄한다.,"텔레비전, 라디오 프로그램의 장·단기 방송전략을 기획·수립한다. 시청률, 청취율과 관련 자료 등을 참고하여 개편 전략을 수립한다. 방송시간 편성 및 방송시간대별 전략을 수립하기 위해 방송제작에 따른 표준제작비를 검토한다. 회의를 통해 프로그램의 정기개편 및 주간편성 업무를 한다. 특집프로그램을 기획하여 시간을 조정한다. 예고 및 캠페인 등의 프로그램을 기획한다. 프로그램 시간에 맞추어 방송될 광고, 프로그램 예고 등을 조정한다. 대외업무를 처리한다. 방송이미지 제고를 위한 계획을 수립한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,편성PD,-,-,[4161]감독 및 기술감독,[2831]감독 및 기술 감독,[J601]라디오 방송업 / [J602]텔레비전 방송업,2012,-
편심연마원,"TV, 무선기, 송신기 등 전자기기의 발전주파수제어용인 진동자의 수정핀을 일정 두께로 갈아내는 편심연마기를 조작한다.",핀셋을 사용해서 도면 및 사양서에 따라 선별된 일정 두께의 수정핀을 캐리어(Carrier)의 네스크(Nesk)에 삽입한다. 네스크에 삽입된 상태를 손으로 확인하고 연마기의 물리대에 장입한다. 연마반의 수평상태와 표면을 육안검사하고 기계를 가동시킨다. 상하연마반의 간격을 조정나사로 조정하고 수정핀을 규정 두께로 갈아낸다. 검사기구를 사용하여 작업 중 수정핀의 주파수와 저항을 측정하며 마모된 연마반을 교체하기도 한다. 사용용도에 따라 면을 경사지게 갈기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"위험내재
소음·진동",-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C262]전자부품 제조업,2014,-
편육기조작원,냉동시킨 육류를 포장하고자 얇게 절단하는 기계를 조작·관리한다.,육류 제품의 종류 및 두께에 따라 다이얼을 돌려 절단기의 간격을 조정한다. 냉동육류를 작업대 위로 운반한다 레버를 당겨 고기를 공급대 쪽으로 고정하고 공급기를 가동한다. 절단되어 나오는 육류의 수량을 확인하고 중량을 측정한다. 절단된 육류를 포장공정으로 이송한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
저온
다습",-,-,-,[8731]육류·어패류·낙농품 가공기계 조작원,[8113]육류·어패류 및 낙농품 가공 기계 조작원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
편의점수퍼바이저,주변의 상권조사를 바탕으로 편의점 직영점과 가맹점의 매출을 향상시키기 위해 영업컨설팅과 재고 및 자금 등을 관리한다.,"점포들의 매출 관련 자료와 상품동향 등을 분석하며 주변 상권을 조사하여 파악한다. 분석한 자료를 바탕으로 각 지역 점포에 알맞은 경영컨설팅 및 상담을 하고 행사를 기획한다. 매출이익을 높이고 고객만족도를 향상시킬 수 있도록 점주를 대상으로 교육, 지도 및 조언한다. 본사 회의에 참석하여 신상품, 행사, 시스템 변경 등 본사의 운영방침 및 업무정책을 숙지한다. 본사의 방침이나 정책을 관리하는 점주들에게 전달한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실외,-,"FC(Field Consultant), OFC(Operation Field Counselor)",-,-,[6140]소규모 상점 경영 및 일선 관리 종사원,[5211]소규모 상점 경영 및 일선 관리 종사원,[G471]종합 소매업,2013,-
편의점판매원,편의점에서 소비자에게 물품을 판매한다.,"소비자에게 편의점에 구비된 물품을 판매한다. 물품의 수요와 재고를 파악하여 회사에 주문한다. 회사에서 운송되는 물품을 검수, 검사하고 판매대에 비치한다. 냉장·냉동 식품의 경우에는 냉장·냉동실의 온도를 수시로 확인하여 상하지 않게 한다. 판매를 촉진시키기 위하여 포스터 등의 제품 홍보물을 부착한다. 소비자에게 판매한 물품을 정산한다.",9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (비교) / 사람 (설득) / 사물 (단순작업),가벼운 작업,웅크림,실내,-,-,-,-,[6151]상점 판매원,[5212]상점 판매원,[G471]종합 소매업,2013,-
편조기조작원,"고무제품의 강도를 높이기 위하여(고압호스의 내압 유지, 선박용 전선의 외면보호 등의 목적) 천이나 철사를 꼬아 제품표면을 둘러싸는 편조기를 조작·관리한다.","작업지시서에 따라 편조를 하기 위한 줄·고무절연물·철사 등을 준비한 후 편조기(강선 및 실 등을 규칙적으로서 엮어서 짜는 기계)에 설치한다. 고무접착제가 기계 속에 자동적으로 흘러 들어가게 하면서 기계를 작동시킨다. 줄이나 철사재료가 일정한 간격과 동일한 장력을 유지하도록 조정기를 조절한다. 호스나 전선의 사용여건과 압력 등에 따라서 편조층은 이중으로 하기도 하는데, 이때 편조층의 중간에 중간 고무를 넣기도 한다. 작업이 완료되면 끊어진 줄이나 헐거운 꼬임이 있는지 살펴보고 끊어진 줄을 잇거나 장력을 조절한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동","편상원, 편조원",-,-,[8521]타이어·고무제품 생산기계 조작원,[8322]타이어 및 고무제품 생산기 조작원,[C221]고무제품 제조업,2016,-
편조물제조관리자,"양말, 장갑 등의 편조물 제조공정을 관리하고, 관련 작업원들의 활동을 감독·조정한다.","편직공정에 관한 전반적인 지식 및 내용을 숙지한다. 연간, 월간, 일간생산계획을 수립하고 점검한다. 생산계획에 따라 작업지침을 만들고 이에 따라 작업원을 배치한다. 작업 장비의 이상 유무를 파악한다. 양말, 장갑, 타월 등의 편조물을 편조 및 건조하는 기계를 조작하는 작업원의 활동을 관리한다. 생산한 편조물과 표준규격의 차이점을 점검하여 필요하면 삽지 가이드를 조정하기 위하여 물품을 검토한다.",9년 초과 ~ 12년 이하(고졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (단순작업),가벼운 작업,-,실내,-,편조물제조반장,,섬유기술사,[0163]제조·생산 관리자,[1413]제품 생산 관련 관리자,[C133]편조원단 제조업,2021,-
편조의복검사원,"스웨터, 니트 등의 편직물을 검사하여 올이 나가거나 빠지는 등 규격에 맞지 않은 부분을 표시한다.","스웨터, 니트 등의 편직물을 제품별로 크기가 다른 마네킹 모양의 검사대에 씌운다. 검사대의 전등을 켜고 육안으로 관찰하여 올이 나가거나 패턴 조직이 빠진 곳 등을 찾는다. 결함부위가 발견되면 스티커를 붙여 표시한다. 편직물의 길이를 재고 명세서와 비교하여 치수를 확인한다. 검사가 완료된 편직물을 정돈하고 포장공정으로 이송시키기도 한다.",6년 초과 ~ 9년 이하(중졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,손사용,실내,대기환경미흡,-,"스웨터검사원, 니트검사원",-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C143]편조의복 제조업,2016,-
편직기수리원,의류·장갑·양말 등 편직물을 제조하는 기계를 수리·조정한다.,제품사양서나 설계도면에 따라 캠·싱커·편성침 등을 수동공구를 사용하여 설치한다. 기계 각 부위를 점검하여 파손되거나 결함이 있는 부품을 수리·교환한다. 기계를 시험 가동하여 편성물이 제품사양서에 표시된 규격대로 제조되는지 점검한다. 기계 각 부위의 먼지를 제거하고 기름을 칠한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,"대기환경미흡
소음·진동","편물기수리원, 편직기조정원",-,"기계정비기능사, 기계정비산업기사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,[C144]의복 액세서리 제조업,2015,-
편직물검사원,편직물을 검사하여 규격에 맞지 않은 부분을 표시하고 수정한다.,"편조된 직물 롤을 기계 후면의 걸대에 걸고 직물의 끝단을 검사대에 투입한다. 검사대의 등을 켜고 파손, 얼룩, 골이 빠진 곳 등을 찾는다. 분필이나 스티커로 천의 결함을 표시한다. 직물의 길이를 재고 명세서에 요구된 치수대로 편직이 되었는지 확인한다. 검사한 직물을 접거나 말아 놓는다. 수정 가능한 것은 대바늘이나 코바늘로 수정하고 수정이 완료되거나 양호한 제품을 정돈한다. 검사가 완료된 편직물을 포장공정으로 이송시킨다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,-,-,"편직의류검사원, 편직장갑검사원",-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편직물절단원,일정 길이로 짠 편직물을 절단한다.,"편직기계에 입력된 수치에 따라 일정 짠 편직물을 가위 또는 칼을 사용하여 절단한다. 절단된 편직물을 저울을 사용하여 중량을 잰다. 편직물의 중량, 일련번호, 제품명, 등급 등을 편직물에 기록한다. 오염을 방지하기 위해 비닐이나 포장지로 포장한다. 절단된 편직물 중 견본을 뽑아 길이를 측정하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
소음·진동",-,-,-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편직반장,"편직용 실을 사용하여 천, 의복, 기타 다른 편직물을 제조하는 데 종사하는 작업원의 활동을 감독·조정한다.",표준작업명세에 따라 작업계획을 세우고 세부실행항목을 수립하여 작업절차 및 방법을 결정한다. 기계를 점검하여 결함이 발견된 부분은 수선하고 조절하도록 지시한다. 작업내용에 따라 작업원에게 지시·배치한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재를 공급한다. 작업원과 함께 작업하며 작업상황을 관찰하며 작업내용을 점검한다. 작업원의 직무교육 및 안전위생교육을 통하여 직무수행능력을 향상시키고 안전재해를 예방한다. 수시면담과 관찰을 통하여 작업원의 애로점 및 건의사항을 수렴·해결하고 문제점을 보완한다. 작업의 진행사항을 기록하고 작업내용을 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,-,-,-,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편직지도원,기계와 가공처리 지식을 응용하여 제품검사 기술이나 섬유기계의 운전에 대해 작업원을 교육한다.,"편직공정 전반에 대한 장비 및 기술적 내용을 숙지한다. 작업지시서에 따라 작업계획을 세우고 계획에 따라 생산량 및 작업원의 작업위치 등 세부계획을 세운다. 생산기준에 도달할 수 있도록 훈련계획을 세운다. 기계에 실을 꿰어 작동하는 방법, 옷감의 결함을 검사하는 방법, 품질기준에 따라 옷감을 분류하는 방법들을 보여준다. 생산기준에 도달하는지 확인하고자 작업을 평가하며 보고서를 작성한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (교육) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
소음·진동",-,-,섬유산업기사,[8612]직조기·편직기 조작원,[8221]직조기 및 편직기 조작원,[C133]편조원단 제조업,2016,-
편집기자,"취재된 기사, 사진 및 자료 등을 신문이나 방송에 보도하기 위한 편집업무를 한다.","데스크(편집장)에서 선택한 기사의 정확한 내용을 파악한다. 보도기사의 내용을 보완하기 위하여 보충자료를 수집하여 수정한다. 각 지면(사회, 문화, 경제 등)에 맞도록 기사의 분량과 지면배치, 기사제목을 수정하여 정리한다. 언론회사에서 인터넷으로 띄운 유용한 국내외 기사를 읽고 편집하기도 한다. 입수된 외국의 보도자료를 번역하여 기사로 작성한다. 국내의 자료를 영문으로 번역하여 외국 언론사나 영자신문 기사를 작성하기도 한다. 오탈자를 잡고 문장을 다듬으며 기사의 사실관계를 확인하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (협의) / 사물 (관련없음),가벼운 작업,시각,실내,-,-,"매체에 따라 방송편집기자, 신문편집기자, 잡지편집기사, 교열기자",-,[4120]기자 및 언론 전문가,[2813]기자 및 언론 관련 전문가,"[J581]서적, 잡지 및 기타 인쇄물 출판업",2012,-
편집디자이너,각종 인쇄물의 표지 및 본문을 구성하고 디자인한다.,"출판하고자 하는 인쇄물의 내용 및 고객의 요구를 파악하고 표지 및 본문 구성에 대한 디자인을 구상한다. 책자, 포스터, 브로슈어 등 출판물의 시각적 효과를 부각시키기 위해 지면 구성안을 기획한다. 지면에 포함될 그림, 사진 등을 제작 또는 구매한다. 컴퓨터 편집프로그램을 이용하여 사진이나 그림, 글자형태 및 색깔, 크기 등을 조정하고 편집한다. 디자인 시안에 대하여 고객과 협의하고, 요구사항을 참고하여 수정·보완한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,출판물디자이너,-,-,[4154]시각 디자이너,[2854]시각 디자이너,"[J581]서적, 잡지 및 기타 인쇄물 출판업",2012,-
편집보조원,"신문, 서적 등의 인쇄, 출판을 위한 인쇄자료를 준비하고 편집업무를 수행한다.","원고 또는 사본을 읽고 철자, 구두점, 문법 및 주문사항과 비교하여 잘못된 곳을 교정한다. 출판양식과 편집방침을 준수하기 위하여 사본을 다시 쓰거나 교정하고 표준부호를 사용하여 표시한다. 지면이나 주제에 맞추어 사건 및 도해 자료, 사진 등을 선정한다. 편집 또는 출판 담당자의 지시에 따라 기사, 삽화 등의 지면 위치를 조정한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (단순작업),아주 가벼운 작업,-,실내,-,"맥편집원, DTP편집원","전자출판편집원, 자료편집사무원, 교열원, 잡지편집사무원",,[0299]기타 사무원,[3999]기타 사무원,"[J581]서적, 잡지 및 기타 인쇄물 출판업",2021,-
편집자료관리원,"자사 및 타사의 신문 기사, 광고, 삽화 및 관련 자료를 목적과 종류에 따라 수집·편집·보관한다.","자사 및 타사의 신문 기사 및 정보, 기사 관련 자료, 자사 신문의 원본사진 및 기타 책자 등의 자료를 수집한다. 수집된 자료 및 정보를 분류목적 및 방법에 따라 사용하기 편리하게 편집하여 보관한다. 자료에 대한 정보를 쉽게 이용할 수 있도록 PDF 또는 디지털파일 등의 전자문서로 정리하여 웹서버 등에 보관한다. 자료요구 시 검색이 가능하도록 자료에 관한 사항을 정리하고 관리한다. 정해진 기간이나 지시에 따라 오래되거나 필요 없는 자료를 폐기처분한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (단순작업),가벼운 작업,-,실내,-,,,,[0299]기타 사무원,[3999]기타 사무원,"[J581]서적, 잡지 및 기타 인쇄물 출판업",2021,-
