직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
맹인적응교육교사,"맹인들의 생활적응과 사회복귀를 위하여 보행훈련, 일상생활훈련, 의사소통훈련, 감각훈련 등을 지도·교육한다.","맹인들의 안전과 독립을 위하여 실제 환경이나 꾸며진 이동환경을 통해 보행훈련을 시킨다. 맹인의 잔존감각을 평가하고 훈련시키며 안내인에 의한 보행, 맹인안전지팡이를 이용한 보행 등을 숙달시키기 위하여 도로교통법, 맹인안전지팡이 조작법, 옥내외 보행기술, 교통시설 이용법 등을 교육한다. 거실, 부엌 등 제반 시설을 갖춘 생활관에서 식사, 요리, 의복관리, 전화사용, 청소 등 일상생활을 위한 적응방법을 교육한다. 점자를 읽고 쓸 수 있도록 교육한다. TTS(Text To Speach : 맹인용 전자독서기) 등 읽는 기계의 사용을 교육하고 효과적인 청취방법 등의 의사전달기술을 교육한다. 자존감을 통한 환경인지훈련, 수지훈련, 체육 또는 오락활동 등을 실시하여 감각기관의 협응 동작을 숙달시킨다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (교육) / 사물 (수동조작),가벼운 작업,"손사용
언어력",실내·외,-,-,보행교사,특수학교 정교사,[2123]특수교육 교사,[2523]특수교육 교사,"[P854]특수학교, 외국인학교 및 대안학교",2012,-
머서가공기운전원,"직편물이나 실의 광택, 형태안정성, 염색성의 향상 및 강도를 증가시키는 머서가공기를 운전한다.","기계 위에 루프상태의 직물 두루마리를 준비한다. 이동식 재봉틀을 사용하여 기계의 안내천(Leader Cloth)에 끝단을 꿰맨다. 탱크 안에 가성소다용액이 들어가도록 밸브를 돌린다. 직물이 비눗물 분무기를 통과하는 동안 수축 되지 않도록 텐터기틀의 클립을 조절하는 수동바퀴를 조절한다. 작업지시서에 따라 온도, 시간 등을 조절하여 기계를 작동하고 천의 흐름을 관찰한다. 파손된 부분을 잘라내고 잇는다. 기계의 회전속도를 맞추기 위해 조정판의 손잡이를 조절한다. 배수 후에 탱크 안을 세척한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,"대기환경미흡
고온
다습","머서광택원, 머서라이징원, 실켓가공원",-,"염색기능사(날염), 염색기능사(침염)",[8613]표백·염색기 조작원,[8212]표백 및 염색 관련 기계 조작원,"[C134]섬유제품 염색, 정리 및 마무리 가공업",2016,-
머시닝센터조작원,밀링·엔드밀링·드릴링·리밍·래핑·보링 등 여러 종류의 절삭가공을 자동공구교환장치에 의해 자동으로 가공하는 머시닝센터를 조작한다.,"도면을 숙지하고 가공조건을 설정한다. 프로그램을 작성하여 입력한다. 지그(Jig)를 세팅하고 입력내용을 확인한다. 공구대에 공구를 장착한다. 기계를 시운전하고 급유한다. 지그에 공작물을 고정시켜 시험 운전한 후 마이크로미터 게이지 등 측정공구를 사용하여 치수를 확인한다. 프로그램, 공구세팅, 지그세팅 상태를 수정·확인한다. 시험운전에 이상이 없으면 기계를 자동으로 전환하고 연속작업 한다. 수시로 가공물을 측정하고 기계를 청소하고 공구 및 측정기를 정리정돈한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,"위험내재
소음·진동","MCT조작원, 머시닝가공원, MCT기능원, MCT운영자","지그마스타조작원, CT(머시닝센터)프로그래머",컴퓨터응용가공산업기사,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
머천다이저,소비자의 구매 패턴과 소비유형을 파악하여 시장성 있는 상품을 선정·소싱(구매)한다.,"소비자의 구매패턴과 소비유형을 파악하여 시장성을 가질 수 있는 물품을 선택한다. 시장성 있는 물품선택 시 판매가능성을 분석하고 물품을 선정한다. 선정된 물품을 생산하는 제조업체와 일정량의 물량공급계약을 체결한다. 판매하기로 약속된 물량을 전산시스템에 입력하여 한정된 물량을 초과하여 판매되는 것을 막는다. 국내시장뿐 아니라 외국 수입업자를 대신해 해당 물품의 생산처 선정부터 주문, 선적까지 맡아서 처리한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,"엠디(MD), 상품기획자","의류머천다이저, 쇼핑몰머천다이저, 유아용품머천다이저, 식품머천다이저, 전자제품머천다이저, 리테일머천다이저, 소비재머천다이저, 비주얼머천다이저, 홈쇼핑머천다이저, 브랜드매니저",,[0243]상품 기획자,[2731]상품 기획 전문가,[G471]종합 소매업,2021,-
멀티미디어보드개발자,"텔레비전수신카드, 영상처리카드, 음성처리카드, 통신카드 등 각종 멀티미디어기기를 연구·개발한다.","영상신호 처리기술, 음향신호 처리기술, 통신기술을 바탕으로 멀티미디어자료를 입·출력할 수 있는 멀티미디어카드를 설계하고, 컴퓨터와 같은 응용기기의 특성에 맞게 개발한다. 입·출력자료의 형태에 구형하는 기능에 따라 아날로그를 디지털로 또는 디지털신호를 아날로그 방식으로 변환시키는 코덱(CODEC)이나 통신규약(Protocol)에 따른 자료의 처리를 위해 적합한 칩(Chip)을 선택하고, 접속할 메인보드와의 접속방식에 따른 인터페이스(Interface)에 따라 회로설계를 구성한다. 개발된 시제품을 검사하여 기기의 성능을 점검하며 적합한 제조공법에 따른 양산제품이 나오기까지 수정·보완한다. 양산된 제품의 오류를 수정하거나 기술지원업무를 하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),아주 가벼운 작업,-,실내,-,-,"사운드(Sound)카드개발자, 음성처리보드개발자, 영상처리보드개발자, 통신보드개발자","전자응용기술사, 전자기사",[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C262]전자부품 제조업,2014,-
멀티미디어분석가,고객미팅을 통해 고객요구사항 및 일정 등을 검토하고 제작계획을 수립한다.,"멀티미디어 제작에 사용될 그래픽, 영상, 음향 등의 모듈제작에 참여하거나 통합하고 전체 테스트를 실시한다. 고객중심적 사고, 자료수집 및 분석, 개념화과정 등을 통해 창의적 개념을 추출한다. 고객사업의 특성 및 요구에 맞는 적절한 매체를 결정하고 표준안 및 시안을 제작하고 생산물의 품질을 점검·보완한다. 작업에 필요한 영상, 음향, 이벤트 등의 외주업체 수준 및 단가 등을 검토하여 추천안을 제시한다. 외주 업체와의 공동작업에 참여하거나 조정한다. 검토모임에 참가하고 제기된 문제점에 대한 개선안을 제시하거나 조정·통합한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[1333]웹 개발자,[2224]웹 개발자,[J582]소프트웨어 개발 및 공급업,2014,-
멀티미디어연구원,"멀티미디어서비스를 제공하기 위한 영상처리요소기술, 멀티미디어 콘텐츠, 차세대 통신서비스 등을 연구·개발한다.",고속정보통신망을 기반으로 한 멀티미디어 DB(Data Base)응용서비스 기술을 연구·개발한다. 정보검색 엔진 및 서비스에 대하여 연구한다. 전자상거래기술 연구 및 서비스 개발에 관한 연구를 수행한다. 영상서비스를 연구·개발한다. 음성언어기술 연구 및 응용서비스를 개발한다.,14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),아주 가벼운 작업,-,실내,-,-,"영상시스템연구원, 영상통신연구원",-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[J612]전기 통신업,2014,-
메달제조원,"금, 은, 동 등의 재료로 메달이나 금속공예품과 같은 특수제품을 제조한다.","작업공구 및 기계를 점검하고 당일 작업분의 공표(주화를 제외한 메달 등의 제조용 소재)와 작업내용이 기록된 전표를 인수한다. 압인기에 음각금형을 거치한다. 공표에 기계적인 힘을 가하여 문양을 새긴다. 압인력에 의하여 변형된 제품을 단능기를 이용하여 정해진 규격으로 선삭 가공한다. 날카롭게 된 제품의 가장자리를 연마기를 이용하여 연마한다. 제품을 견본품과 대조·확인하여 불량품을 선별한다. 수정이 가능한 경우 해당 부위를 수정하고 수정이 불가능한 경우 전표와 함께 반납한다. 메달의 표면에 착색이 잘 이루어지도록 연마분발을 일정한 공기압력으로 메달 표면에 분사시켜 제품의 면을 미세하게 다듬어준다. 음영효과를 내기 위해 착색제를 물이나 증기를 이용하여 메달표면에 착색하고 연마분말, 연마포, 솔 등으로 착색된 제품을 균일하게 닦아낸다. 수요처에서 요구하는 정도의 색상을 메달에 조색한다. 제품의 변색방지 및 취급상의 편의를 위해 표면과 테두리에 래커를 도장하고 건조한다. 작업일지를 작성하고 사용장비를 점검한 후 작업을 마무리한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"위험내재
다습
소음·진동",-,-,-,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C331]귀금속 및 장신용품 제조업,2015,-
메디컬라이터,"임상 데이터 혹은 의약학 데이터를 독자 혹은 대상에게 각각에 알맞은 형태나 방법으로 전달하기 위해 자료를 수집, 번역, 분석, 작성, 가공, 편집한다.","광고나 방송, 출판, 논문 등에 관련된 의약학 관련 자료 수집 및 작성을 위해 시장조사, 전문가 인터뷰 등을 한다. 수집된 정보를 목적, 대상에 맞춰 작성한다. 작성 결과를 의뢰자 등과 협의하여 수정한다. 환자 및 제약사 영업사원을 대상으로 교육한다. 각종 의약학 세미나 및 좌담회를 진행한다. CRO(임상시험업체)에서 근무할 경우 임상시험 프로토콜(임상시험 방법을 일목요연하게 정리한 문서)을 작성하고 임상시험 결과를 정리해 보고서를 작성한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내,-,Medical Writer,-,약사,[4111]작가,[2811]작가,[C212]의약품 제조업 / [M713]광고업,2017,-
메디컬일러스트레이터,의학·의료용 그림이나 문양을 도안하고 제작한다.,"의학논문, 학술대회 발표자료, 의학서적, 환자교육용 자료, 의학강의용 자료 등의 목적에 따라 의뢰인(의사 및 의료전문가)과 일러스트레이션의 방향 및 주제에 대하여 논의한다. 표현할 대상과 목적에 부합하도록 구도, 공간, 표현방법 등을 구상한다. 각종 도안용 도구와 컴퓨터프로그램을 사용하여 스케치하고 색상을 넣어 견본을 제작한다. 견본을 토대로 의뢰인과 협의하여 완성품을 제작한다. 일러스트레이션 작업이 완성되면 의뢰인에게 검토 받은 후, 수정 및 보완한다. 의학논문용 이미지를 제작하는 경우, 연구주제를 시각적으로 적절히 표현한다. 환자교육용 이미지를 제작하는 경우, 신체조직 및 치료방법에 대하여 환자가 거부감이 들지 않도록 순화하여 표현한다. 수술사진, 그림, 현미경사진, 해부학 이미지 등을 기초로 작업하기도 한다. 의과대학의 해부학 실습에 참여하여 실습하거나 실습을 지원하기도 한다. 의학논문에 삽입되는 그래프나 다이어그램을 디자인하거나 의료용 카툰(한 컷 만화)을 제작하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,-,-,-,[4154]시각 디자이너,[2854]시각 디자이너,[M732]전문 디자인업,2012,-
메모리반도체소자 공정연구원,"메모리반도체 소자회로설계를 반영하는 Photo Mask 제조공정, 소자회로 성능목표를 구현하기 위한 다양한 회로배선구조의 소자제조공정을 연구·개발한다.","메모리반도체소자 회로설계 사양에 따라 다양한 재료와 배선선폭을 가지는 Photo Mask를 사진현상공정연구원과 함께 연구·개발한다. 고객이 요구하는 소자회로 성능목표를 기준으로 사진현상, 식각, 이온주입, 확산, 화학기상증착, 금속막증착, 세정, 연마 및 계측검사공정을 조합한 소자제조공정(Process Integration)을 단위공정연구원과 공동으로 연구·개발한다. DRAM 소자의 Isolation, Gate, Bit Line, Capacitor, Interconnect 등 회로배선을 다양한 소재, 구조를 이용하여 연구·개발한다. 이후 메모리반도체소자 조립 및 검사공정을 통해 소자의 전기적, 구조적 특성의 유효성 여부를 검증한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,반도체소자공정연구원,"DRAM소자공정연구원, Flash소자공정연구원, SRAM소자공정연구원, 차세대메모리반도체소자공정연구원",-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2019,-
메모리반도체소자연구원,"PC, 휴대폰 및 서버 용도의 DRAM, 데이터 저장 응용 Flash, PRAM, MRAM 등 차세대 메모리, SRAM 등 각종 메모리반도체 설계를 지원하고, 전기적 관점에서 연구·개발한다.","각종 응용제품별 회로설계연구원과 함께 고객이 요구하는 소자회로 성능사양에 적합한 회로설계를 지원한다. 제품별 소자회로의 전기적 특성목표를 사진현상, 식각, 확산 및 박막 등 단위공정연구원에게 제안한다. 메모리반도체소자의 특성평가, 실장평가, 환경시험, 수명시험, 내성시험과 같은 불량분석업무를 통해 제품 신뢰도를 검사한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,반도체소자연구원,"DRAM소자연구원, Flash소자연구원, SRAM소자연구원, 차세대메모리반도체소자연구원",-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2019,-
메모리반도체제조기술자,"DRAM, Flash, SRAM, PRAM, MRAM 등 메모리반도체 제조를 위한 생산관리, 제조공정, 시설·장비운영, 검사, 불량분석 및 문제해결 등의 업무를 지원·관리한다.","PC, 노트북, 모바일 및 서버에 사용되는 DRAM소자, 디지털기기 저장매체로 사용되는 ROM 및 Flash소자, FeRAM, PRAM, MRAM 및 ReRAM 등 이머징 메모리소자, SRAM 등 메모리반도체의 소자기술, 제조공정, 생산장비, 품질검사 및 관리지식을 활용하여 메모리반도체 생산 관련 직무전체를 총괄, 지원 및 관리한다. 메모리반도체 공정기술자, 장비기술자, 제조원과 공동으로 생산, 검사 및 품질관리업무를 수행한다. 메모리반도체 소자 품질수율 및 생산성 향상을 위해 사진현상, 식각, 확산, 박막, 세정, 연마, 조립 및 검사공정·장비기술자와 공동으로 문제점 도출, 원인분석, 개선작업을 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,메모리반도체기술자,"메모리반도체공정기술자, 메모리반도체장비기술자, 메모리반도체제조반장 등",-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2019,-
메이크업아티스트,"미용, 결혼, 연극무대, 방송, 광고, 패션쇼 등의 분야에서 화장을 통해 상황에 적절한 메이크업을 한다.","화장품, 피부관리, 색채, 분장 등에 대한 지식을 바탕으로 화장을 통해 인체의 아름다움을 적절히 표현한다. 화장품, 팔레트, 각종 브러시, 스펀지, 분첩 등 메이크업 도구를 준비한다. 고객의 요구와 메이크업의 목적을 파악하고 외모, 얼굴 특성에 따라 적절한 화장법을 선택한다. 고객을 세안시키고 피부의 상태를 확인한다. 스펀지 또는 손을 사용하여 얼굴에 메이크업 베이스를 바른 후 파운데이션(Foundation) 및 컨실러(Concealer:피부 결점을 감추어 주는 화장품)를 발라 피부를 보정한다. 머리색상, 피부톤, 의상 및 메이크업 목적을 고려하여 색조화장을 한다. 눈썹, 아이라이너, 립스틱 등 각종 화장기법을 사용하여 마무리한다. 화장이 끝나면 헤어, 의상과 잘 조화를 이루는지 점검한다. 필요시 고객에게 적절한 화장법을 조언하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,-,"분야에 따라 뷰티메이크업아티스트, 웨딩메이크업아티스트, 무대메이크업아티스트, 광고메이크업아티스트, 포토메이크업아티스트, 패션메이크업아티스트",미용사(메이크업),[5114]메이크업 아티스트 및 분장사,[4224]메이크업 아티스트 및 분장사,"[S961]미용, 욕탕 및 유사 서비스업",2012,-
메추리사육사,식용으로 알과 고기를 생산하기 위하여 메추리를 번식하고 사육한다.,"부화된 새끼들을 온도, 습도 및 환기가 적절하게 유지된 육추실에 일정 수씩 넣는다. 사료 적응훈련을 위해 일정 기간 동안 물에 사료를 개어주거나 새끼들을 위한 사료를 조제하여 물과 함께 공급한다. 일정 기간이 지나면 목 부분의 색깔을 관찰하여 암수를 구별한다. 산란실에 옮기기 전까지 건강하게 성장시키기 위하여 사료와 물을 충분히 공급하고 필요에 따라 영양제, 어분 등을 사료에 혼합하여 공급한다. 한 마리씩 산란실로 옮기면서 수컷이나 중성인 메추리를 분류하여 따로 사육한다. 전등 또는 난로, 환풍기 등을 사용하여 사육에 적당한 온도, 환기상태를 유지한다. 일정 시간마다 알을 걷고 파란(깨진 계란)을 골라낸다. 종란을 생산하기 위하여 건강한 암수를 일정 비율로 함께 사육한다. 일정 기간이 지나 산란능력이 떨어지면 폐조 처리시켜 고기로 이용한다. 전염병 또는 질병 예방을 위하여 주기적으로 육추실(育雛室:병아리를 기르는 방), 산란실, 장비, 시설물 등을 깨끗이 청소하고 소독한다. 부화기를 사용하여 종란을 부화하기도 한다. 알 및 고기를 판매하기 위하여 포장을 하기도 하며, 구매자와 협의하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실내,위험내재,-,-,-,[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[A012]축산업,2017,-
메타버스게임기획자,메타버스를 활용한 게임을 안정적으로 플레이할 수 있는 환경을 제공하기 위해 게임배급사의 운영에 필요한 요소를 정의하고 기획한다.,"메타버스를 활용한 게임 서비스를 안정적으로 제공하고, 효율적으로 인력을 운용할 수 있도록 운영 도구를 기획한다. 메타버스 서비스 구조 체계 및 서비스 기능들에 대해 정의한다. 운영 환경에서 지원이 필요한 사항에 대해서 개발부서와 소통하고, 게임 서비스에 필요한 요소를 배급사에게 제공한다. 아이템, 퀘스트 등 다양한 게임 콘텐츠 및 템플릿 기획·제작하고 3D 배경 레벨작업 및 오브젝트를 제작한다. 게임 콘텐츠의 내용을 분석하여 이용자 시점의 게임 인사이트를 제공하는 업무와 콘텐츠의 위험성을 사전에 감지하여 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,-,게임프로그래밍전문가,[1333]웹 개발자,[2224]웹 개발자,[J582]소프트웨어 개발 및 공급업,2021,-
메타버스크리에이터,"메타버스의 가상공간에 메타버스 사용자들을 위한 건축물, 아바타 맵 등의 서비스를 설계하고 구현한다.","메타버스 가상공간에서 사용자들을 위한 아바타 맵을 만든다. 맵을 따라 건축물 등과 팝업스토어, 가상공간 전시전 등 가상 전용 콘텐츠를 위한 공간을 디자인하고 구현한다. 학교, 카페 등 실제 건축물을 3D개발 툴을 사용하여 모델링한다. VR기술로 구현하여 다양한 콘텐츠를 개발한다.",14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,"손사용
시각",실내,-,-,"3D그래픽디자이너, 아바타디자이너","게임그래픽전문가, 컴퓨터그래픽스운용기능사",[4155]미디어 콘텐츠 디자이너,[2855]미디어 콘텐츠 디자이너,[M732]전문 디자인업,2021,-
면삭원,"금속재의 슬래브 표면에 발생한 표면결함(스케일, 산화피막, 기공의 불순물, 요철)을 제거하기 위하여 스카퍼(Scarfer)를 사용하여 표면을 절삭한다.","작업지시서에 따라 철, 합급강, 스테인리스강 등 봉재곡면 및 금속평면의 절삭할 제품을 확인하고 소재의 종류·형태 등에 따라 면삭방법 및 절차를 결정한다. 스카퍼 등 면삭기를 점검, 준비하며 면삭기의 상태를 점검한다. 철, 합금강, 스테인리스강 등으로 제조된 노(爐)제품, 주조제품, 단조제품 등을 호이스트로 운반하여 고정틀을 사용하여 작업대에 고정한다. 면삭기의 전원을 연결하고 스위치를 넣어 소재표면을 마찰하여 표면의 결함을 제거한다. 작업명세서에 따라 표면 절삭상태를 육안으로 관찰하여 표면상태, 치수 및 규격 등을 검사한다. 고정틀을 해체하여 면삭시킨 제품을 작업대에서 분리하고 표면상태, 조도상태, 치수 및 규격 등을 검사한다. 면삭한 제품이 작업명세서의 규격과 다를 때는 다시 면삭하여 작업표준에 맞도록 교정하고 완성된 제품을 호이스트로 운반하여 적재한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"위험내재
소음·진동",스카핑원,-,-,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
면세점판매원,"면세점에서 외국인 및 내국인을 상대로 면세상품, 주류, 외제품, 특산품 등을 판매한다.",면세점(세금이 부과되지 않는 비과세 상점)에서 고객에게 상품을 설명하고 다양한 모델 및 색상을 보여준다. 고객이 상품을 선택·구매하도록 유도한다. 외국인 고객의 경우 외국어를 구사하여 판매한다. 환율에 따라 상품금액을 고객의 지불화폐로 계산한다. 고객이 제시하는 여권과 출국정보(항공편)를 확인한다. 공항면세점의 경우 상품을 포장하여 고객에게 인도한다. 시내면세점의 경우 고객이 구입한 상품을 공항 내 면세품 인도장에서 받을 수 있도록(물품의 구입을 온라인 코드로 처리하고 실물은 공항면세창고에서 출고) 한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (수집) / 사람 (설득) / 사물 (단순작업),가벼운 작업,언어력,실내,-,면세상품판매원,-,-,[6151]상점 판매원,[5212]상점 판매원,[G471]종합 소매업,2013,-
면취기조작원,목재를 대패질하여 형태를 만들고 홈을 파는 목형기계(Spindle Moulder)를 조작한다.,모형의 형태를 검토하여 목형기계 설치 순서와 가공할 형태를 결정한다. 제작할 형태에 따라 커팅헤드를 선택하고 렌치 등 수동공구를 사용하여 기계에 장치한다. 목형기계에 모형을 놓고 수동 휠을 돌려 모형에 맞추어 날을 조정한다. 모형을 치우고 잘릴 부분의 깊이가 조정되도록 수동 휠을 돌린다. 기계를 시동하고 공급테이블(Feed Table)에 목재를 올려놓는다. 수동 휠을 돌려서 공급롤러가 목재를 눌러 기계 속으로 투입한다. 가공되는 목재에 결함이 있는지 검사한다. 기계의 종류에 따라 기계에 목재를 자동으로 공급하는 호퍼(Hopper:분립체의 저장 및 공급장치)에 목재를 투입하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"대기환경미흡
위험내재
소음·진동",목형기조작원,"단축면취기조작원, 쌍축면취기조작원","목재가공기능사, 펄프종이제조기능사",[8821]목재 가공기계 조작원,[8911]목재가공 관련 기계 조작원,[C161]제재 및 목재 가공업,2017,-
멸균관리사,병원에서 환자처치 및 수술에 필요한 기구·유텐실 및 소모품을 세척·가공·포장·멸균하여 청정구역에 보관하며 각 병실과 임상과로 공급한다.,"환자에게 사용한 물품을 반납받아 세척방법에 따라 분류한다. 세척기(Cart Washer, Washer Disinfector)를 사용하거나 수동으로 외과용기구와 기타 의료기구를 세척한다. 세척된 기구의 물기를 제거하고, 파손된 기구와 수선이 필요한 기구를 골라낸다. 살균 처리된 물품을 지시된 명부 또는 표시에 따라서 팩(Pack)으로 꾸리고 방포나 파우치, 부직포로 포장한 후 꼬리표와 멸균 지시계를 부착한다. 고압증기멸균기나 EO가스멸균기, 건열멸균기 등을 사용하여 의료장비·기구와 소모품 등 공급품을 멸균한다. 멸균이 끝난 후 멸균대장에 기록하며 멸균물품 창고에 보관한다. 물품운반용 승강기나 운반차를 이용하여 각 병실, 수술실, 진료실 등으로 멸균물품을 운반하고 사용한 물품을 받아온다. 청구서를 기록하고 공급품 대금을 정산한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (단순작업),가벼운 작업,-,실내,-,중앙소독실종사원,-,-,[5613]배관 세정원 및 방역원,[7991]배관 세정원 및 방역원,[Q869]기타 보건업,2017,-
명의개서대행사무원,발행회사와의 위탁계약에 따라 유가증권의 명의개서업무를 수행한다.,"위탁회사(명의개서를 청구한 회사)와의 계약에 의해 주주명부, 실질주주명부 또는 사채원부의 작성 및 관리업무, 증권의 명의개서·질권의 등록 또는 말소 및 신탁재산의 표시 또는 말소 관련 업무, 명의개서에 관한 제청구 및 신고의 처리 관련 업무, 명의개서에 관한 통계, 통지 및 최고(공시최고) 업무를 수행한다. 증권발행대행업무를 수행하는 경우 증권용지의 신청·수령 및 가쇄, 예비증권의 보관, 증권의 발행과 관련된 제통지 및 최고, 증권의 발행 및 교부, 회수된 증권의 폐기 관련 업무를 수행한다. 주식배당금 및 사채원리금 지급대행업무를 수행하는 경우 주식배당금 및 사채원리금의 계산, 주식배당금 및 사채원리금의 지급대장 작성, 통지서 및 영수증의 작성 및 발송, 주식배당금 및 사채원리금의 지급업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,-,-,[0321]은행 사무원,[3203]은행 사무원,[K661]금융 지원 서비스업,2013,-
모낭분리사,모발 이식수술에서 시술자의 모발을 분리하고 식모기에 모근을 씌우는 등 모발이식 수술을 지원한다.,"의사가 절개하여 채취한 시술자의 모발에서 모낭을 육안, 입체현미경 등을 통해 칼로 분리한다. 고무장갑을 끼고 분리된 모낭(모근)을 핀셋으로 집어 모근기(모근을 심는 기계)에 씌워 의사에게 전달한다. 기타 모발이식 수술과 관련된 지원 업무를 수행한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,손사용,실내,-,모낭관리사,간호조무사,-,[3079]기타 보건·의료 종사원,[4219]기타 돌봄 및 보건 서비스 종사원,[Q861]병원,2017,-
모노레일기술자,"모노레일 관련 기술 및 장비를 연구·설계하고, 제작을 위한 실험 및 기술을 관리한다.","국내외의 각종 자료와 정보를 이용하여 모노레일시스템(선형차, 차축, 림, 프레임, 현가장치, 제동장치)을 연구한다. 컴퓨터 시뮬레이션프로그램을 통하여 실험을 실시하고 측정값을 기록한다. 속도성능프로그램을 사용하여 속도성능을 계산한다. 캐드(CAD)를 사용하여 모노레일시스템설계를 해석한다. 선형차를 제작하여 모의시험을 실시한다. 시험선로(레일)에서의 모노레일 시운전에 승차하여 속도성능을 확인하고 모노레일의 안전성능(차량진동, 현가장치, 승차감, 제동장치)을 입증한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (감독) / 사물 (정밀작업),가벼운 작업,손사용,실내·외,-,-,-,"기계기술사, 기계설계산업기사, 일반기계기사",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[C319]그 외 기타 운송장비 제조업,2015,-
