직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
탑승장비운전원,"항공기에 탑승하는 승객의 편의를 돕기 위하여 스텝카(Step Car), 로딩브리지(Loading Bridge) 등의 탑승장비를 조작한다.",항공기에 탑승하거나 내리는 승객의 편의를 돕기 위하여 스텝카(Step Car：계단이 부착된 차량)를 운전하여 출입문에 부착한다. 바퀴를 고정하고 출입구의 높이를 조정한다. 항공기가 로딩브리지(Loading Bridge：터널식 탑승장비)의 옆에 정지하면 스위치를 조작하여 항공기의 출입구에 로딩브리지의 입구를 맞춘다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,"손사용
시각",실내·외,-,-,-,자동차운전면허,[6223]화물차·특수차 운전원,[8733]화물차 및 특수차 운전원,[H511]항공 여객 운송업,2013,-
탕신가공원,모직물이나 소모사의 일정치 못한 수축현상을 방지하기 위해 열탕 처리하는 기계를 조작한다.,"표준작업명세표를 확인하고 처리 온도 및 속도를 숙지한다. 재봉틀을 사용하거나 핀을 사용하여 직물의 끝단을 연결한다. 직물의 단을 권취롤러 위에 감싸 통과하도록 한다. 밸브를 열어 일정량의 물이 욕조(Bath)에 들어가도록 하고, 온도를 조절한다. 선두롤러의 압력을 조절한다. 기계를 가동하고 옷감의 흐름을 조절한다. 래핑천(Wrapping Cloth)을 사용하여 가공할 직물을 탄탄하게 말아서 가공하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"위험내재
다습
소음·진동","자융가공원, 크래빙원",-,-,[8613]표백·염색기 조작원,[8212]표백 및 염색 관련 기계 조작원,"[C134]섬유제품 염색, 정리 및 마무리 가공업",2016,-
탕적기조작원,도살된 닭의 깃털을 제거하고자 탕적기와 탈모기를 조작·관리한다.,"탕적기와 탈모기를 확인하고 고무솔 등 부품의 이상 여부를 점검한다. 탕적기에 온수를 채우고 닭 이송컨베이어의 속도를 확인하고 탕적기에 닭이 투입되는 시간을 조절한다. 자동탈모기에 탕적기를 통과한 닭이 투입되는 것을 관찰한다. 탈모기를 통과한 닭을 연속으로 다시 자동탈모기에 투입시켜 깃털을 완전하게 제거한다. 탈모작업이 완료된 닭을 닭머리 및 닭발 제거공정으로 이송시킨다. 작업장에 쌓인 깃털, 피 등의 이물질을 제거하고 물호스를 사용하여 작업장을 청소한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,"대기환경미흡
고온
다습",-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
태양광발전기획원,태양광발전설비의 입지타당성과 사업성을 평가하여 태양광발전설비의 설치를 기획한다.,"경제성이 높은 태양광발전설비의 입지를 선정하기 위해 일사량, 기후(온도, 바람 등), 계통연계조건, 공사여건 등의 입지조건을 분석하기 위해 관련 자료와 현장조사를 실시한다. 분석된 자료를 바탕으로 평균발전량과 전기판매량을 계산하여 발전수입을 산출한다. 태양광발전설비의 건설과 운영에 필요한 비용에 대비한 경제성을 분석하여 태양광발전설비의 설치타당성과 사업성을 평가·기획한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,,,,[0261]기획·마케팅 사무원,[3121]기획 및 마케팅 사무원,[D351]전기업,2013,
태양광발전부품신뢰성평가원,"공장에서 생산된 태양전지, 태양광모듈 등 태양광제품의 신뢰성을 테스트하여 제품의 품질을 유지한다.","태양광제품이 일정기간 효율적으로 작동하는지 보증하기 위한 테스트를 수행하고, 생산된 태양광제품의 신뢰성을 확인하기 위하여 성능과 내구성, 안정성 테스트를 실시한다. 국제기준에 따라 태양광제품의 신뢰성을 검증하고 이를 기초로 국제공인인증 획득을 진행한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"전기응용기술사, 전기기사, 전기산업기사",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
태양광발전설비설계기술자,태양광발전시스템의 설비목적에 따라 용도 및 부하량을 산정하고 시스템의 형식과 구성을 설계한다.,"태양광발전시스템의 설비목적에 따라 용도 및 부하량을 산정하고 시스템의 형식과 구성을 설계한다. 시스템 구성기기의 특성을 파악하고 설치장소와 설치방식, 방위각, 경사각을 선정하여 설치가능면적을 산정한다. 태양전지 모듈을 선정하고 어레이(Array:구조나 기능면에서 공통적으로 사용되는 요소와 장치 또는 패널 등을 복수 개 조합한 것)의 용량에 따른 지지대의 재질과 구조를 설계한다. 발전주변장치의 설치장소를 선정하고 전력간선도를 작성한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"신재생에너지발전설비기사(태양광), 신재생에너지발전설비산업기사(태양광)",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
태양광발전설비연구원,태양광발전시스템의 태양광 관련 발전설비를 연구·개발한다.,"태양광발전시스템(태양광발전 모듈, 전력제어장치, 인버터 등)의 상태를 감시하고 컨트롤하는 모니터링 장치, 태양광 모듈을 지지하는 지지 구조물 등 태양광발전시스템의 핵심 부품을 연구·개발한다. 양축식 태양광발전설비(태양의 이동을 추적하는 방식)의 추적시스템(프로그램식, 광센서 방식)을 연구한다. 태양광 모듈을 오염시키는 황사나 먼지, 겨울철 눈, 새의 분비물 등을 청소해 태양광 모듈의 전력생산효율을 극대화시키는 자동세척설비와 뜨거운 태양광 모듈을 냉각시켜 주어 전력생산효율을 높여주는 냉각장치 등을 연구한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,태양광발전장비연구원,-,"전기응용기술사, 신재생에너지발전설비기사(태양광), 신재생에너지발전설비산업기사(태양광)",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
태양광발전시스템설치원,"태양광 발전에 필요한 태양광 관련 설비를 부지에 설치하고, 운영상 나타나는 기계 오작동이나 문제점을 파악하고 해결한다.","태양광시스템 설계계획에 따라서 태양전지, 접속함, 인버터, 축전지 등을 선정, 구성, 준비한다. 발전시스템 시공도면에 따라 현장에서 태양광발전 어레이 시공을 진행하고 태양광발전 계통연계 설비의 전기시설을 시공한다. 시스템 설치 이후 시험 운전을 통해서 성능에 이상이 없는지 확인한다. 태양광발전시스템 운영과 관련된 고객의 민원을 접수하고 현장 점검을 통해 태양광발전시스템 운영 시 나타나는 제반 오류 사항을 파악하고 하자 보수 작업을 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,손사용,실외,위험내재,태양광발전시스템시공기술자,-,"신재생에너지발전설비기사(태양광), 신재생에너지발전설비산업기사(태양광)",[8311]산업 전기공,[7621]산업 전기공,[F412]토목 건설업,2014,-
태양열발전시스템기술자,"태양열발전시스템을 설계·개발하고, 제조 및 설치를 감독한다.","태양열발전시스템과 관련된 국내외 논문과 기술동향, 정부의 신·재생에너지 관련 정책 등을 분석하여 태양광발전시스템의 개발방향을 정한다. 태양열발전소 건설을 위한 입지선정 및 공정설계를 한다. 태양열발전시스템 및 구성품인 집광부, 축열부, 제어장치 등을 설계 및 개발한다. 제품 설계, 개발과정 중에 규격인증사항을 검토하여 파일럿 실험을 통해 오류를 사전에 발견하고 수정한다. 태양열발전시스템의 제조 및 설치를 감독한다. 태양열발전시스템의 타당성, 경제성, 효율성 등을 분석하기도 한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,손사용,실내·외,위험내재,태양열발전시스템개발자,-,-,[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
태양열발전시스템운전원,태양열발전시스템을 운영한다.,"작업일지를 통하여 운전 상태를 파악하고, 보호 장치 및 자동제어설비의 작동상태를 확인한다. 각종 지시계기와 기록계를 관찰, 점검, 확인 및 조정하고 현황을 기록한다. 보일러, 터빈, 발전기, 원동기를 가동·정지시키고 보조기기를 조작한다. 발전량, 송전량, 발전소 내 소비전력량, 사용 급수량 및 연료량, 증기발생량, 발전효율 등을 계산하고, 기기 운전 중에 발생하는 이상이나 고장의 원인을 분석한다. 유지·보수작업원의 안전을 위하여 고장난 회로 및 장치의 전원을 차단하거나 발전설비의 운영을 조정하고, 동시통제를 위해 다른 작업원 또는 발전소와 교신을 한다. 반사경(집광장치)을 세척하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),가벼운 작업,손사용,실내,위험내재,태양열발전운영원,-,-,[8330]발전·배전 장치 조작원,[8610]발전 및 배전장치 조작원,[D351]전기업,2014,-
태양열발전연구원,"태양열발전시스템의 각종 장치, 소재 등의 요소기술 및 공정기술을 연구하고 개발한다.","태양열을 집열하여 전기에너지로 전환하는 데 필요한 태양열발전시스템에 관한 국내외 논문과 기술동향, 정부의 재생에너지정책에 대한 조사·연구를 실시하여 연구의 방향을 설정한다. 태양열발전시스템의 각종 장치, 소재 등의 요소기술 및 공정기술을 개발한다. 미래 기술개발 예측 및 실용화 방안에 대한 중장기로드맵을 구축하여 관련 연구를 수행한다. 기타 연구원(일반)들이 수행하는 일반적인 활동을 한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"신재생에너지발전설비산업기사(태양광), 신재생에너지발전설비기사(태양광)",[1521]금속·재료공학 기술자 및 연구원,[2331]금속·재료 공학 연구원 및 기술자,[M701]자연과학 및 공학 연구개발업,2015,-
태양열소재개발자,집열부와 축열부에 사용되는 열효율이 높은 태양열 소재를 연구·개발한다.,"태양열 소재와 관련 국내외 논문과 기술동향을 분석하여 연구의 방향을 설정하고 연구기획을 수립한다. 태양열을 집열하는 집열부와 열에너지를 축열하는 축열부에 사용되는 열전도, 열보관 등 열효율이 높은 소재를 연구·개발한다. 효율 높은 집열판, 강화유리, 축열제의 구성의 연구를 통해 향상된 태양열시스템을 개발하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1521]금속·재료공학 기술자 및 연구원,[2331]금속·재료 공학 연구원 및 기술자,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2015,-
태양열시스템연구개발자,"태양에너지를 직접 흡수하여 이용가능한 열에너지로 전환됨으로써 온수, 난방, 냉방 등에 사용하는 태양열시스템을 연구·개발한다.","집열부, 축열부, 이용부, 제어부, 모니터링시스템으로 구성된 태양열시스템의 구성을 설계한다. 진공관형 집열관 등 향상된 집열시스템을 개발하여 겨울철 집열부의 열손실을 방지한다. 파라볼릭(Parabolic:폭이 좁고 강한 광선을 투사하는 집광기)타입의 태양추적 접시(Dish)형 반사경 등을 연구하여 집열효율을 최대한으로 증대시키기 위한 시스템을 개발한다. 냉·난방이 동시에 이루어지는 하이브리드(Hybrid) 태양열시스템을 개발한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,태양열발전설비설계기술자,-,-,[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
태양열시스템정비원,사용 중 이상이 발생한 태양열 시스템의 정비 점검을 통해 이상부위를 점검하고 정비한다.,접수된 수리요청에 따라 태양열 시스템의 보수점검을 실시한다. 태양열 집열부의 균열이나 배관의 누수 등을 점검하는 등 고장부위를 확인하고 수리한다. 조도계를 이용하여 일사량을 측정한다. 일사량 대비 축열온도를 측정하여 이상 유무를 확인한다. 유량계를 이용하여 축열제의 보충 여부를 확인한다. 집열부를 개봉하여 청소하거나 내부 배관을 보수한다. 배관 내의 축열제를 보충하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내·외,-,-,-,"신재생에너지발전설비기능사, 신재생에너지발전설비산업기사, 신재생에너지발전설비기사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2015,-
태양전지공정기술연구원,"태양전지(Solar Cell)의 효율과 생산성을 높이기 위하여 장비평가, 공정개발, 양산성평가 등을 통해 새로운 공정기술을 연구·개발한다.","기존 태양전지의 식각, 확산, 세정, 증착, 메탈, 소성공정의 기술개선을 통한 효율성, 경제성, 안정성, 전기변환효율 증대를 위해 공정기술과 결정실리콘 태양전지, 비결정질실리콘 태양전지, 박막실리콘(Amorphous) 태양전지, 구리·인듐·갈륨·셀레늄(CIGS, CuInGaSe₂)화합물 박막태양전지, 염료감응형 태양전지 등 제조기술을 연구·개발한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,태양전지공정개발연구원,태양전지모듈공정기술연구원,-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2014,-
태양전지레이업장비조작원,"태양전지를 장기간의 자연환경 및 외부충격에 견딜 수 있는 구조로 만들기 위해 강화유리, EVA(Ethylene Vinyl Acetate:에틸렌 비닐 아세테이트), 태양전지 회로, EVA, 테들라(Tedlar:태양광 모듈용 백시트)를 차례로 적층하는 레이업 장비를 운전한다.","레이업 장비 위에 투입될 유리에 이물질, 크랙(Crack), 기포 등이 있는지 육안으로 확인하고 이물질이나 먼지가 있을 경우 알코올성분의 세정제로 제거한다. 세정된 유리를 에어버튼을 눌러 고정시킨 후 그 위에 EVA 필름을 펼쳐서 얻는다. 유리를 지그에 닿도록 이동한 후 고정시켜 레퍼런스 자리에 자리잡도록 한다. 레이업 장비를 트레이 쪽으로 이동시키고 흡착기를 조정하여 솔라셀이 일렬로 연결된 솔라셀 스티어링(Steering)을 들어서 열에 맞게 배치한다. 모든 셀 배치가 끝나면 EVA 필름을 다시 펼쳐서 얹고 그 위에 백시트를 얹는다. 레이업이 완료된 솔라셀을 부싱작업공정으로 보낸다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
태양전지모듈공정개발연구원,태양전지 효율과 생산성을 높이기 위해 태양전지모듈 공정개발에 관해 연구한다.,"모듈공정에 해당하는 태빙(Tabbing), 레이업(Layup), 라미네이팅(Laminating), 부싱(Bushing) 등의 공정효율성, 경제성, 안정성을 높이기 위한 연구를 한다. 솔라셀(Solar-Cell:태양전지)의 특성에 따라 다양한 실험을 통해 최적의 태빙공정 조건을 찾아낸다. 솔라셀에서 모듈이 만들어질 때 고출력을 유지하기 위해 다양한 설계 하에서 솔라셀의 전극종류를 실험한다. 출력저하율을 낮추고 가격이 저렴한 대체재료를 찾아내기 위해 국내외 연구자료를 검토한다. 새로운 대체재를 테스트하고 대체재에 맞는 공정조건을 실험한다. 오래도록 출력이 유지되는 장기신뢰성을 확보하기 위해 모듈의 내구성에 대해 아주 높거나 낮은 온도 및 야외 환경실험 등 가혹실험을 한다. 공인인증기관에 내구성 인증을 받기 위한 실험을 의뢰하기도 한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2014,-
태양전지모듈라미네이터장비조작원,태양전지 모듈 공정 중 태양전지모듈의 수명을 최대화하기 위해 모듈강화유리 위에 셀을 붙이는 라미네이터(Laminator) 장비를 운전한다.,"부싱작업이 완료된 모듈을 라미네이터 로딩부에 올린다. 라미네이터 사양에 따라 모듈의 수를 조절하고 라미네이터 안쪽에 있는 실리콘패드와 모듈 위에 펼쳐져 있는 백시트가 달라붙는 것을 방지하기 위해 백시트 위에 테프론 시트커버를 덮는다. 로딩버튼을 눌러 모듈을 기본자리로 이동시킨 후 작업매뉴얼에 따라 온도, 시간, 진공압력 등의 파라미터가 세팅된 적합한 프로파일을 선택하여 라미네이팅 작업을 한다. 유리기판 두께 및 기타 특성에 따라 적당한 시간 동안 온도와 압력을 가해 라미네이팅 작업을 한 후 언로딩 위치로 이동시켜 상온에서 냉각시킨다. 테프론시트를 떼어내고 유리기판보다 크기가 커 가장자리로 나온 EVA나 백시트를 유리사이즈에 맞도록 트리밍하여 라미네이팅 공정을 마무리한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
태양전지모듈시뮬레이터조작원,"셀 단위의 전기적 특성, 절연저항측정, 셀의 특성개선 기능을 갖추어 태양전지 기능을 시험하는 솔라시뮬레이터를 조작한다.","시뮬레이터에 모듈사이즈, 종류, 레퍼런스 기준에 따라 파라미터를 입력한다. 모듈이 투입되면 흡착기로 들어서 유리기판이 있는 전면에 이물질이 있는지 육안으로 확인한다. 이상이 없으면 모듈을 시뮬레이터 위치로 이동시킨다. 모듈라벨 바코드에 있는 시리얼번호와 생산번호를 바코드 리딩기로 읽어서 저장한 후 레퍼런스 모듈값을 입력한다. 모듈의 플러스와 마이너스 선을 시뮬레이터 단자에 연결시키고 실행단자를 눌러 모듈을 테스트한다. 모듈테스트가 끝나면 프레임과 모듈단자 간 절연에 문제가 생겼는지 내압테스트를 한다. 일 제곱미터 당 천 와트의 태양광이 입사했을 때 나오는 출력을 기준으로 출력량을 표시하며, 출력량에 따라 등급을 정해 따로 분류하여 등급별 레벨을 붙여 판매할 수 있도록 한다. 장비의 정확성을 기하기 위해 주기적으로 공인기관에서 공급된 레퍼런스모듈을 측정하여 입력한 파라미터의 영점을 조절한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
태양전지연구원,"태양전지, 모듈 원천기술(태양광발전 모듈 및 건물 일체형 태양광 모듈 등), 태양광발전시스템 성능 고도화기술을 연구·개발한다.","실리콘 박막 및 CIGS(CuInGaSe₂:Copper-Indium-Gallium-Selenium, 구리, 인듐, 갈륨, 셀레늄)화합물 박막태양전지, 염료감응형 태양전지, 태양광발전 모듈, 태양광 발전용 PCS(Power Conditioning System)기술을 연구·개발한다. 태양광발전시스템 및 구성요소기기의 성능진단기술을 연구·개발한다. 태양광발전(PV:Photovoltaic)모듈 및 건물 일체형 태양광 모듈(BIPV:Building Integrated PhotoVoltaic)의 기술개발, 구성요소 기기의 인증 및 성능평가 기술개발, 평가기술의 국제표준화, 맞춤형 설계 및 진단 등의 연구·개발 업무를 한다. 태양전지 소재 및 소자 성능평가, 태양전지 장기 안정성 및 수명예측 등을 한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,태양전지개발자,-,-,[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,[C261]반도체 제조업,2014,-
태양전지전기발광장비조작원,육안검사로 판단할 수 없는 내부결함 유무를 검사하기 위해 화상검사가 가능한 전자발광(EL:Electro Luminescence) 장비를 조작한다.,"모듈의 결함을 검사하기 위해 생산 로트별로 일정 수의 모듈을 랜덤으로 샘플링한다. 전자발광(EL)장비에 연결된 컴퓨터의 프로그램을 로딩하고 모듈사이즈, 전자발광(EL)장비 사진의 회상도, 모듈에 흘려보내는 전압 등의 파라미터가 여러 종류로 세팅되어 있는 레시피를 보고 그 중 적합한 것을 선택한다. 홈버튼을 눌러 카메라 셔터를 열고 준비상태가 끝나면 자동운전 버튼을 눌러 카메라가 4개의 솔라셀을 자동적으로 찍도록 한다. 찍힌 태양전지 전자발광(EL)의 이미지 프로세스싱이 자동적으로 판정되면 크랙 정도에 따라 등급별로 구분한다. 합격품은 다음 공정으로 보내고 불량품은 폐기하거나 재처리한다. 불량품이 많이 나오는 로트를 파악하여 전수검사를 하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
태양전지제조장비관리원,"태양전지 제조공정에 필요한 식각, 확산, 세정, 증착장비 등의 장비의 등록, 검사, 유지보수상태 등을 관리한다.",수동장비의 자동장비 교체계획을 세운다. 새로운 장비에 대해서는 솔라셀공정장비연구원과 협력하여 장비공급업체로부터 장비 데모를 받고 평가한다. 장비유지 보수계획을 세워 태양전지제조장비유지보수원으로 하여금 정기적으로 장비를 보수하고 소모품을 교체하여 장비가동율을 관리한다. 장비별 부품목록을 작성하고 재고를 파악하여 적정재고를 유지시킨다. 부품이나 장비가 부족할 시 구매부서에 구매를 의뢰한다. 장비나 부품에 대한 비용을 절감하기 위해 새롭고 가격이 저렴한 부품대체재와 공급업체를 발굴하기도 한다.,14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),가벼운 작업,-,실내,-,,,,[0283]자재·구매·물류 사무원,[3123]자재 관리 사무원,[C261]반도체 제조업,2013,
태양전지제조장비유지보수원,"태양전지 제조공정에 사용되는 식각, 확산, 세정, 증착 장비 등의 장비를 주기적으로 검사하고 보수한다.",장비운전원이 장비에 문제가 있음을 알리면 해당 장비로 가서 문제점을 파악한다. 제조장비의 운전절차에 따라 장비가 정상작동하는지 점검하고 기계적 결함과 같은 하드웨어 결함일 시에는 문제가 되는 원인을 찾아내고 부품을 교체한다. 하드웨어 결함이 아닌 소프트웨어 결함일 시에는 간단한 것은 리셋을 하고 리셋으로 해결되지 않을 때에는 소프트웨어를 다시 복원하기도 한다. 유지관리대장을 살펴보고 사용수명이 다 된 소모품은 정기적으로 바꾸어주며 필요한 부분을 청소한다. 사용된 부품명을 부품대장에 기록하고 재고량을 확인하여 부족할 때에는 태양전지제조장비관리원에게 알려 부품이 부족하지 않도록 유지한다.,12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),가벼운 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
태양전지태빙장비운전원,태양전지 모듈 공정 중 셀의 플러스·마이너스 전극을 일렬로 도체리본과 함께 배열하여 여러 개를 이어붙이는 태빙(Tabbing) 장비를 운전한다.,"셀검사원이 테스트를 완료한 솔라셀을 전달받아 카세트에 넣은 후 셔틀에 장착한다. 도체리본을 제 위치에 장착한 후 태빙장비 전원을 켠다. 솔라셀의 개수, 간격, 용접강도에 따라 파라미터를 조절하고 세팅된 파라미터를 작업표준에 따라 로딩한다. 시작버튼을 눌러 태빙장비를 구동시킨다. 태빙된 솔라셀 리본의 각도가 똑바른지, 용접강도가 너무 강해 솔라셀에 크랙이 가지 않았는지 육안으로 확인한다. 카세트에 솔라셀이 부족하거나 리본이 떨어지면 솔라셀이 담긴 카세트와 리본을 다시 장착한다. 태빙이 끝난 솔라셀을 카세트에 담아 다음 공정으로 넘긴다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8352]전자 부품·제품 생산기계 조작원,[8632]전자 부품 및 제품 제조 기계 조작원,[C261]반도체 제조업,2014,-
택배원,"물품의 배송이나 납품을 위하여 물품을 싣고, 차량을 이용하여 고객의 물품을 목적지까지 신속하고 정확하게 배달한다.","배송하거나 납품해야 할 물품, 물품의 수량, 장소, 시간 등을 사무원으로부터 확인한다. 물품을 차량에 싣는다. 배송지 및 소비지까지 안전하게 도착할 수 있도록 기본적인 차량을 점검하고 주행 중 정속운전 및 준법운전을 한다. 배송지 및 소비지에 도착한 후 물품을 내리거나 소비자에게 전달한다. 차량의 상태를 수시로 점검한다. 차량 사고 또는 이상 발생 시 신속하게 안전조치를 취하고 관련 부서와 보험 및 수리에 관련된 일련의 조치를 취한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,"웅크림
손사용
시각",실외,"위험내재
소음·진동","택배배달원, 배송운전원, 택배배송원, 택배기사","아파트 단지 내의 택배를 담당하는 경우 아파트택배원, 지하철을 이용하여 택배를 하는 경우 지하철택배원",자동차운전면허증,[6241]택배원,[9222]택배원,[H494]소화물 전문 운송업,2013,-
택시배차원,택시운전기사를 파악하여 택시차량을 배차하고 운행을 통제한다.,"택시운전기사 성격 및 차량현황을 파악하여 주·야간운행계획을 수립한다. 신입 택시운전기사가 들어오거나 택시운전기사의 요청이 있을 시 배차를 조정한다. 배차한 차량 및 택시운전기사의 탑승여부를 확인하고 기록한다. 미터기 및 내비게이션 시스템, 디지털 운행기록계, 한국교통안전공단이 운영하는 택시운행정보관리 시스템 등을 이용하여 택시운전기사의 운행상황을 파악하고 운송수입금을 확인한다. 차량의 이상 유무, 예비운전기사 등을 파악하여 배차를 조정한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H492]육상 여객 운송업,2021,-
