직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
커넥티드카소프트웨어개발자,"자동차와 연결될 수 있는 모든 대상과의 양방향 통신을 통해 안전성, 편의성 향상 및 이동공간에서의 새로운 서비스 창출을 위한 HMI, 보안, 콘텐츠 소프트웨어를 개발한다.","커넥티드카의 소프트웨어의 특성을 이해하고 운행환경 파악 및 분석 후 커넥티드카 운행에 필요한 동작 시나리오를 정의하고 기능, 기술에 대한 요구사항을 분석하고 작성한다. 커넥티드카 소프트웨어 요구사항을 바탕으로 커넥티드카 디바이스 개발 소프트웨어의 개발방법론을 결정하고 기능구현에 필요한 소프트웨어 기능 간의 구조를 설계한다. 커넥티드카 소프트웨어 요구사항과 아키텍처를 수용할 수 있는 커넥티드카 전용의 OS(운영체제)를 결정하고 커넥티드카 디바이스의 기능을 구현하기 위해 필요한 하드웨어와 응용소프트웨어를 연결할 수 있는 드라이버, 통신프로토콜과 같은 미들웨어를 설계한다. 커넥티드카가 V2X/텔레매틱스 무선통신을 통해 서비스 관련 데이터를 표준화된 규격으로 전송하기 위한 프로토콜을 설계한다. 커넥티드카 서비스 시나리오를 바탕으로 운전자와 탑승자의 자동차 인터페이스를 위해 HMI 개발환경을 구성하고 인공지능 관련 알고리즘을 응용하거나 차량 주변 사물과 연동하는 다양한 인터렉션을 구현한다. 커넥티드카에서 요구하는 기능을 구현하기 위해 외부통신정보 및 자기차량센서 신호를 받아 신호 처리 및 필요파라미터 예측을 수행하고 판단알고리즘을 구성하며 자가고장 진단이 가능한 애플리케이션에서 요구하는 기능을 구현한다. 커넥티드카 통신 및 시스템의 보안 요구사항을 바탕으로 소프트웨어를 개발하기 위해 보안 위협요소를 분석하고 설계하며, 통신 및 시스템의 보안성을 제공하기 위한 소프트웨어를 개발한다. 커넥티드카에 탑재되는 소프트웨어의 시험 범위를 정의하고 기능에 대한 시험 및 평가를 하여 잠재적 결함을 식별한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,-,-,"임베디드기사, 정보처리산업기사, 정보처리기사",[1320]컴퓨터시스템 전문가,[2221]컴퓨터 시스템 전문가,[J582]소프트웨어 개발 및 공급업,2024,-
커넥티드카콘텐츠·서비스개발자,"커넥티드카의 운전자와 탑승자에게 안전성, 편의성, 오락성과 관련된 서비스와 콘텐츠 제공에 필요한 요구사항을 분석하여 콘텐츠와 서비스를 기획·개발·운영한다.","목표하는 커넥티드카 관련 콘텐츠·서비스의 아이디어와 컨셉을 도출하고 시나리오를 구성한다. 커넥티드카 관련 콘텐츠의 요구사항을 분석하여 디자인 가이드라인을 제작하고 UX 개발환경을 구축하여 UI/UX 컨셉과 지침에 따라 GUI 디자인을 개발한다. 개발 콘텐츠의 기술과 서비스 내용 분석을 기반으로 운영 플랫폼을 구축하기 위해 필요한 요소들을 구성한다. 무선통신 기술과 결합한 차량 서비스 제공을 위한 차량 관리 서비스, 차량 원격제어 서비스, 차량 공유 서비스를 운용한다. 커넥티드카 콘텐츠를 개발하기 위한 차량센서 및 다양한 외부정보 등의 처리를 통해 필요한 신호들을 생성한다. 커넥티드카 콘텐츠·서비스 보안 요구사항을 바탕으로 커넥티드카 콘텐츠 제작과 서비스 개발에 필요한 보안요소 기술을 분석·설계하고, 콘텐츠·서비스의 보안성을 제공하기 위한 소프트웨어를 개발한다. 카메라, 마이크, 3D 터치센서와 같은 다양한 차량 내 센서 디바이스로 사용자의 음성과 동작 행위의 의도를 파악하여 입력값을 도출하고, 차량 내외의 정보를 얻어내어 시스템에 전달한다. 커넥티드카에 제공되거나 자체 생성되는 콘텐츠·서비스를 사용자에게 제공하기 위해서 차량의 다양한 디바이스로 콘텐츠·서비스를 표출하는 기술을 개발한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,-,-,"임베디드기사, 정보처리산업기사, 정보처리기사, 정보통신산업기사, 정보통신기사, 그린전동자동차기사, 자동차정비산업기사, 자동차정비기사, 시각디자인산업기사",[1320]컴퓨터시스템 전문가,[2221]컴퓨터 시스템 전문가,"[J620]컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024,-
커리어코치,"초중등 학생, 대학생, 직장인, 은퇴자, 청소년, 청장년, 신중년 등을 대상으로 직업의 가치와 의미를 찾아가는 것을 목적으로 진로 설계, 경력 개발, 역량 개발 등의 이슈에 초점을 두고 코칭 기법(관찰, 질문, 경청, 인정과 지지, 피드백, 메시징 등)을 활용하여 코칭한다.","고객에게 코칭을 제안(기간, 방법, 비용 등)하고, 코칭 동의 및 계약을 체결한다. 초중등 학생을 대상으로 학습 및 진로를 선택할 수 있도록 돕는다. 대학생 및 취업 준비생을 대상으로 취업과 관련된 지원 서류 작성과 면접 요령을 익힐 수 있도록 돕는다. 직장인의 승진이직경력 관리경력 전환 등의 경력 설계와 전직 지원을 위해 필요한 역량을 계발할 수 있도록 돕는다. 은퇴자가 자신의 경력과 역량에 부합하는 직업을 찾아 제2의 인생을 설계할 수 있도록 돕는다. 사명 선언서 등의 작업을 통해 고객이 자신의 생애 목표와 방향을 수립하도록 돕는다. 관찰, 질문, 경청, 인정과 지지, 피드백, 메시징 등의 코칭 기법 및 도구를 활용하여 고객이 자신의 진로를 주체적으로 정할 수 있도록 자각과 통찰을 이끌어낸다. 직업 흥미, 적성, 성격, 직업 가치관 등의 진단을 통해 고객이 적합한 직업 목록을 찾을 수 있도록 돕는다. 고객이 자신의 재능, 강점, 사회 기여도 및 수입 규모 등을 고려하여 직업 목록 중에서 적합한 희망 직업을 선택할 수 있도록 돕는다. 고객의 경력 관리 및 생애 목표를 토대로 자신의 커리어 로드맵을 고객 스스로 수립할 수 있게 한다. 수립한 커리어 로드맵에 따라 구체적인 실행 계획을 작성하고 실천할 수 있도록 돕는다. 모니터링을 통해 고객의 실행 여부 또는 진척도를 점검한다. 피드백(응원, 지지, 개선 방안 모색, 후원 환경 확인 등)을 통해 계획을 지속적으로 실천할 수 있도록 돕는다. 코칭 성과를 측정하고 고객의 코칭 만족도를 조사한다. 고객이 커리어 로드맵을 따라 지속적으로 자신의 역량을 개발해 나아갈 수 있도록 돕는다. 커리어 코칭의 모든 과정을 윤리 규정에 따라 진행한다. 코칭 프로그램을 개발하고, 필요한 학습을 지원한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (자문) / 사물 (관련없음),아주 가벼운 작업,언어력,실내,-,"커리어컨설턴트, 경력관리전문가, 직업지도전문가, 전직지원전문가","비즈니스코치, 라이프코치",,[0222]인사·노무 전문가,[2711]인사 및 노사 관련 전문가,[N751]고용알선 및 인력공급업,2021,-
커뮤니티서비스관리원,인터넷이용자를 대상으로 커뮤니티 및 커뮤니케이션서비스를 기획·운영하고 이용자를 관리한다.,"커뮤니티나 동호회의 활동과 관련된 행사, 회원관리 등에 대한 지원 및 메뉴개편, 장애처리 등의 동호회시스템을 지원한다. 전자우편 및 대화방, 자료실 등의 시스템을 구축 및 운용한다. 게시판서비스를 제공한다. 성인자료 및 불법자료에 대해 주기적으로 모니터링하고 관리한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,"비비에스서비스관리원, BBS서비스관리원, BBS관리원, 커뮤니티관리원",-,-,[1344]웹 운영자,[2242]웹 운영자,"[J631]자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2014,-
커팅기조작원,제조된 지관(紙管) 등의 종이제품을 규정된 규격으로 절단하는 커팅기를 조작한다.,작업지시서의 지관 절단 규격을 확인한다. 규정된 제품규격으로 지관(紙管) 등의 종이제품을 절단하기 위하여 절단기의 조작반을 조작하여 절단치수를 입력한다. 절단할 제품을 절단기의 축(만도링)에 투입하고 인출한다. 절단된 지관의 외관을 검사하고 이상 시 절단칼날을 교체한다. 절단이 완료되면 원지와 철판을 접합시키는 시밍(Seaming) 공정으로 이동시킨다. 정상적인 작업이 이루어질 수 있도록 기계를 정비하고 관리한다. 제작된 제품의 외관상결함을 검사하고 작업진행이 원활히 이루어질 수 있도록 주변을 청결하게 정리한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,손사용,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8823]종이제품 생산기계 조작원,[8914]종이제품 생산기 조작원,[C179]기타 종이 및 판지 제품 제조업,2017,-
커플매니저,"결혼 적령기의 고객을 대상으로 배우자의 조건을 파악하고, 컴퓨터 매칭작업과 전문지식 및 경험을 바탕으로 최적의 배우자를 소개하고 만남을 주선한다.","배우자를 찾는 사람들의 전화, 메일 등의 문의에 응대하고, 회사의 서비스를 소개한다. 상담을 위해 내방한 고객에게 회사의 서비스를 소개하고, 회원가입을 유도한다. 회원가입 신청서 및 관련 서류를 받아 회원자격을 심사한다. 회원을 유형별로 분류하고, 컴퓨터 매칭시스템에 신상명세를 입력한다. 컴퓨터 매칭시스템의 매칭작업과 회원상담을 통하여 적합한 상대를 찾으면 전화, 메일 등으로 프로필을 소개하고, 만남을 주선한다. 만남 이후의 회원 반응을 체크하고, 다음 매칭에 참고한다. 만남을 거친 회원들을 결혼에 이를 수 있도록 사후관리한다. 회원에게 이성교제에 대하여 조언한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내,-,결혼상담원,컴퓨터중매인,-,[5121]결혼상담원 및 웨딩플래너,[4231]결혼상담원 및 웨딩플래너,[S969]그 외 기타 개인 서비스업,2012,-
커피향미감정평가사,"커피의 수입, 커피 로스팅, 커피음료 제조회사, 커피 프랜차이즈 기업, 커피숍 등에서 생두, 원두, 가루커피 등의 품질을 평가하고, 커피의 맛과 질을 평가하여 커피의 품질관리와 관련된 업무를 수행한다.","커피에 대한 지식(커피재배, 가공, 운반, 수출입 관련 업무, 로스팅, 그라인딩, 추출방법 등) 및 커피 감별 및 평가기준을 숙지한다. 커핑(Cuping:커피를 마시면서 맛과 질을 평가하는 행위)하기 전, 미각, 후각에 영향을 주는 자극적인 음식의 섭취 및 흡연을 하지 않은 상태에서 평가준비를 한다. 생두의 외관을 관찰하여 평가한다. 로스팅된 콩(원두)의 상태를 확인한다. 원두를 분쇄한 후 향기를 평가한다. 감별 및 평가기준에 따라 감정할 커피를 준비한다. 커피를 마시면서 커피의 향미에 영향을 주는 다양한 요소(짠맛, 단맛, 신맛, 향기, 유기산 등)를 분별하고 각 요소의 종류, 강도, 등급 등을 평가한다. 평가결과를 기록한다. 커피의 품질향상, 품질관리, 개발과정에 참여하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,"손사용
시각",실내,-,"커피감별사, Q-grader",,,[0234]감정 전문가,[2741]감정 관련 전문가,[M729]기타 과학기술 서비스업,2021,-
컨택센터운영관리자,"컨택센터의 전산·통신시스템 관리, 문자서비스, 이메일, 온라인 상담(채팅, 원격지원)을 통한 수주업무(주문접수 등), 판촉활동, 고객관리 업무 등을 총괄 관리한다.","컨택센터 업무추진계획을 수립하고 추진실적을 점검한다. 상담원 인력수급계획을 수립하고 신규 직원을 채용한다. 상담원의 성과를 관리한다. 상담원의 교육계획을 수립하고 추진한다. 컨택센터 전산시스템을 관리한다. 상담원의 판촉활동, 고객관리, 상담활동 등을 관리한다. 컨택센터 고객불만을 접수·처리한다. 고객만족도 실시 등 컨택센터 업무와 관련하여 담당자와 협의한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,콜센터운영관리자,고객상담업무관리자,,[0123]마케팅·광고·홍보 관리자,[1220]마케팅 및 광고·홍보 관리자,[N759]기타 사업지원 서비스업,2021,-
컨테이너검사반장,"컨테이너검수원을 지휘하여 본선, 게이트 등 화물인수장소에서 검수작업을 관리·감독한다.","본선작업(선박을 접안시킨 상태에서 선박으로부터 직접 화물을 내리거나, 선박에 싣는 작업)을 위해 본선 적부도(Stowage Plan:본선의 선창에 화물이 적재된 상태를 나타낸 도면)와 적하목록(Cargo Manifest:積荷目錄, 선박 또는 항공기가 적재하고 있는 화물의 목록)을 대조·확인한다. 작업일지를 작성하고 검수원들에게 검수작업을 지시한다. 컨테이너검수원이 작성한 검수표와 적하목록을 대조한다. 상이할 경우 하선·적재결과 이상보고서를 작성한다. 검사결과 이상보고서를 세관 및 선사에 송부한다. 컨테이너파손보고서(Container Damage Report)를 작성하여 항해사와 협의하여 서명을 받는다. 냉동컨테이너의 리스트를 작성하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,,,,[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너게이트관리원,컨테이너터미널에 반출입되는 컨테이너를 관리 및 통제한다.,"컨테이너의 반출입 전산자료를 확인하여 오류를 파악하고 수정한다. 컨테이너터미널의 게이트를 통과하는 컨테이너 및 차량의 번호를 PDA에 입력한다. 반출입 차량을 통제하고 차량이 많을 시 원활한 소통을 유도한다. 위험물컨테이너, 손상된 컨테이너 등은 코드 및 담당자를 확인한 후 반출입을 허가한다. 반출허용기간을 초과한 컨테이너를 파악하여 반출을 촉구한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실외,"대기환경미흡
소음·진동",,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너관리원,수출입 관련 컨테이너에 대한 각종 관리업무를 수행한다.,수입창구로부터 직통관 인출요청을 접수하여 컨테이너번호 확인 후 위치를 파악하여 야드트레일러를 배차한다. 검사 컨테이너의 경우 컨테이너화물집하장(CFS:Container Freight Station) 수납원으로부터 컨테이너를 접수하여 위치를 파악하고 구내 이적 후 검사 완료된 컨테이너를 컨테이너 야드(C/Y:Container Yard)에 반출한다. 수출창고관리원으로부터 선적 컨테이너를 접수하여 구내로 이적하고 검수작업사무원으로부터 입고화물 컨테이너를 접수하여 구내 이적한다. 검수작업사무원 또는 컨테이너화물집하장(CFS)수입사무원으로부터 반출계를 받으면 작업컨테이너를 반출한다. 보관기간이 오래된 컨테이너를 확인하여 통보한다. 작업이 완료되면 목적에 따라 수출 컨테이너 야드 또는 환적 컨테이너 야드에 반출한다. 일일컨테이너 수량과 검사 컨테이너 처리량을 파악하여 컨테이너화물집하장(CFS)수납원에게 통부한다. 컨테이너화물집하소(CFS:Container Freight Station)를 이용한 빈 컨테이너의 위치를 정리한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (관련없음),보통 작업,-,실외,-,,,물류관리사,[0283]자재·구매·물류 사무원,[3123]자재 관리 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너기중기조종원,컨테이너를 선박이나 부두에 하역하기 위하여 기중기를 조작한다.,하역할 컨테이너의 수량 및 규격을 확인하고 조정장치를 조작하여 기중기를 선박의 갑판이나 차량 위로 내린다. 조정레버와 패널을 조작하여 선박으로부터 컨테이너를 들어 올려 갑판 위나 차량으로 운반한다. 신호원의 신호에 따라 선적·하역할 장소에 기중기를 내리고 조정장치를 조작하여 컨테이너를 선박에 선적하거나 차량에 적재한다. 컨테이너를 부두에서 야적장으로 이동하는 차량인 리치스태커(Reach Stacker)를 운전하기도 한다.,6년 초과 ~ 9년 이하(중졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (조작운전),보통 작업,"손사용
시각",실내·외,"위험내재
소음·진동","트렌스퍼크레인조작원, 컨테이너기중기조작원",리치스테커조종원,기중기운전기능사,[6230]물품이동장비 조작원(크레인·호이스트·지게차),[8740]물품 이동 장비 조작원,[H529]기타 운송관련 서비스업,2013,-
컨테이너부두상황실통제원,컨테이너터미널의 상황실(C/C:Control Center)에서 플래너가 계획한 양적하작업을 통제한다.,"당일 작업해야 할 작업량을 파악하고 반입컨테이너의 목록을 접수한다. 야드의 상황에 따라 운송업자, 선사와 협의하여 게이트 반출입을 통제한다. 컨테이너작업현황을 컴퓨터를 통해 모니터링한다. 계획된 업무의 수행여부를 파악하고 차질이 있을 경우 대안을 마련한다. 선박화물양적하작업관리자, 선박화물양적하작업사무원, 게이트관리원과 유무선으로 연락하며 작업을 지시하고 상황을 전달한다. 장비배차를 의뢰하고 작업변동상황을 확인하여 장치위치를 수정한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너부두운영관리자,"컨테이너터미널의 운영 업무를 총괄하고, 관련 종사원들의 활동을 조정·감독한다.","본선작업(선박을 접안시킨 상태에서 선박으로부터 직접 화물을 내리거나, 선박에 싣는 작업) 상황을 감독한다. 야드 반입, 출입 작업상황을 확인하고 현장 순찰을 한다. 작업종료시간을 통제한다. 게이트 반입·출입정보처리센터를 운영하며 점검한다. 대 고객 불편신고사항을 처리한다. 운영요원의 안전, 직무, 정신교육을 실시한다. 화물의 보관 및 안전관리를 한다. 본선작업 상황에 따라 적정한 장비의 배치를 결정한다. 벌크화물(곡류, 광석 등과 같이 입자나 분말상태로 선창에 싣거나 또는 석유처럼 액체 상태로 용기에 넣지 않은 채 선박의 탱크에 싣는 화물) 작업 시 입회하여 안전감독을 한다. 위험물 작업의 안전 및 장치장 관리를 한다. 안전사고를 보고하고 처리한다. 본선작업 관련 서류를 심사하고 승인한다. 직원의 복무상황을 점검한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,,[0152]운송 관리자,[1512]운송 관련 관리자,[H529]기타 운송관련 서비스업,2012,
컨테이너부두운영사무원,"컨테이너부두에 대한 마케팅전략 수립, 선사와의 터미널 이용계약 체결 등 터미널운영에 필요한 제반 사항을 수행한다.","경쟁터미널(부두) 및 해외선진터미널 자료를 수집하여 항구 마케팅전략을 수립한다. 항구에 기항하는 선사의 실태 및 경쟁터미널의 실태를 파악하여 대응전략을 수립한다. 신규물량을 유치한다. 대형선사와의 터미널 이용에 따른 제반 계약을 체결한다. 선사의 요구를 수렴하여 터미널 운영기법의 현대화 추진에 참여한다. 터미널 운영의 각종 신기법 및 시스템을 기획하고 제언한다. 설문지, 인터넷, 전화, 직접방문 등을 활용하여 고객의 요구사항을 접수하여 해소방안을 강구하거나 외부 요구사항 및 자체 개선사항을 취합·검토하여 합리적인 하역요율이 달성되도록 운영한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,국제컨테이너부두마케터,,물류관리사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너부두운영정보관리원,"모선입출항정보, 컨테이너의 종류, 컨테이너 크레인의 가동시간 등 컨테이너부두 운영에 필요한 각종 정보를 입력하고 관리한다.","컨테이너부두의 월별, 선석(船席:Berth,선박이 계류하는 선창)별 모선입출항정보를 입력하고 일일선석배정표를 발행한다. 모선별로 코드, 재원, 선창구조, 양하지코드를 관리한다. 선적취소 및 모선이 변경된 컨테이너를 파악한다. 컨테이너 번호, 컨테이너 종류에 관한 정보를 입력하고 관리한다. 컨테이너부두의 반입·반출물량을 파악한다. 모선별로 컨테이너 크레인의 가동시간과 가동시간별 컨테이너 처리갯수를 입력하고 가동중단시간을 계산하여 크레인별 작업능률을 분석·관리한다. 부두별 선석점유율 통계를 관리한다. 일일 체선현황, 장치현황, 반입·반출현황을 작성하여 보고한다. 선박작업일지(Vessel Operation Log)를 작성하고 관리한다. 직통관, 보세운송처리실적, 일반잡화작업처리실적, 월간 처리실적을 관리한다. 신규 선사의 입항스케줄을 조정하거나 선사 및 대리점 관련 정보를 수집하여 분석하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,물류관리사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너부두정보화기획원,컨테이너부두 운영부서에서 양하적계획을 수립하고 전산처리한다.,"컨테이너부두의 양적하계획(먼저 내리는 화물이 가장 윗쪽에 선적되도록 계획함)을 수립한다. 자사의 월간 선석운영계획, 일일 선석운영계획, 양하적작업계획, 선적작업계획, 야드운영계획, 야드장치계획을 관리한다. 통관, 보세운송, 터미널이용요금 정산 등 컨테이너 운영내역을 전산화하고 통계처리한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너작업정산사무원,컨테이너부두 사용에 대한 요금을 계산한다.,"본선작업(선박을 접안시킨 상태에서 선박으로부터 직접 화물을 내리거나, 선박에 싣는 작업)관련 서류를 접수한다. 모선별 양하·적하컨테이너의 수량을 확인하고 수정한다. 모선별 할증요금, 경과보관, 반송(Return), 재조작, 구내 이적 컨테이너에 관한 자료를 전산에 입력하고 컨테이너부두 사용요금 청구자료를 발행한다. 일반화물작업과 관련된 서류를 접수하고 확인한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (계산) / 사람 (서비스 제공) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,물류관리사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너장비배차원,컨테이너의 양적하 및 컨테이너 야드(CY:Container Yard) 장치에 필요한 모든 장비운영을 통제한다.,"갠트리크레인, 트랜스퍼크레인, 리치스태커, 야드트랙터, 엠티핸들러 등의 컨테이너터미널 장비의 사용요청에 따른 계획을 수립한다. 배차지시서를 작성하고 운전기록부를 관리한다. 장비의 사용현황을 정리하고 장비점검 및 예방정비를 한다. 장비배차 및 작업통계를 유지하고, 장비조작원의 업무상황을 파악한다. 장비조작원의 안전교육을 실시한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너플래너,"선사의 요구에 따라 입항스케줄, 접안위치를 배정하고 화물의 양적하작업순서, 부두장치계획을 작성한다.","선석신청서를 접수받아 선박의 스케줄, 특성, 작업관련 정보와 컨테이너크레인 가동상황 등을 파악하여 선적배정표를 작성한다. 선석을 배정하고 컨테이너기중기 배정시간을 조정한다. 선박의 입항시간 또는 작업예정물량의 변동 등이 발생되면 선석배정스케줄을 재조정한다. 양적하작업계획을 수립한다. 모선입항계획을 확인하고 선석이 확정된 선박에 대하여 선석예정물량표를 작성한다. 야드상황을 감안한 본선하역작업이 될 수 있도록 모선별 세부장치계획을 수립한다. 선박점유율 및 체선 관련 자료에 대한 통계를 관리한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내·외,-,,,,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너화물집하소수납원,컨테이너화물집하장(CFS:Container Freight Station)을 이용한 작업내역에 관한 자료를 정리하고 수납자료를 작성한다.,"직통관인출 및 입고화물 자료와 면장, 화물인도지시서 등을 대조하고 통관 유무, 입고화물 분할 등을 확인한다. 출고화물에 대한 면장을 정리하고 세금계산서를 발행한다. 일일수납현황을 확인하고 관련서류를 작성한다. 컨테이너화물집하장(CFS:Container Freight Station)의 이용현황을 정리한다. 비어있는 컨테이너를 파악하여 선사에 통보한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,CFS수납원,,,[0283]자재·구매·물류 사무원,[3123]자재 관리 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너화물집하장검수원,"컨테이너화물집하장(CFS:Container Freight Station)에 배정된 화물의 종류, 수량 등 화물의 상태 및 이상 유무를 검수한다.","컨테이너화물집하장(CFS:Container Freight Station)에 장치되는 화물의 적입·적하목록, 컨테이너번호 및 봉인번호를 확인한다. 포장상태, 제품의 파손 및 수량 등을 확인한다. 파손된 화물의 수량 및 분실량 등을 확인하여 선박회사 및 세관에 통보한다. 검수결과에 따른 검수표를 작성하고, 관련서류를 작성하여 발급한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내·외,-,"체커(Checker), CFS검수원",,검수사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
컨테이너화물집하장수입사무원,"컨테이너화물집하장(CFS:Container Freight Station)에 입고된 수입화물, 환적화물, 직통관인출 및 보세운송화물을 관리한다.","화주 및 선사로부터 적하목록을 접수한 후 전산상의 관련 서류를 확인하고 수입면장과 화물인도지시서(D/O:Delivery Order)를 전자문서(EDI:Electronic Data Interchange)에 입력한다. 작업관리대장을 정리하며 작업종류, 작업시기 및 유의사항을 컨테이너화물집하장(CFS:Container Freight Station)에 통보하고 작업진행사항 및 변동사항을 협의한다. 전자문서(EDI)에 반출입계를 작성하고 직통관 인출 및 보세운송 적출작업을 지시한다. 환적(T/S:Transhipment)작업 시에는 화주 및 선사로부터 적하목록을 접수한다. 작업 시 필요한 톤수와 수량을 확인하고 적하목록 및 관련 서류를 수입창고관리원에게 전달하고 출고작업을 지시한다. 관리대장을 기재하고 전자문서(EDI)에 반출입계를 작성한다. 컨테이너화물조작장 작업과 이용에 관한 문의에 답변한다. 타 부두 이용 화물을 자사 부두로 유치하기 위한 홍보활동을 하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,CFS수입사무원,,보세사,[0282]운송 사무원,[3126]운송 사무원,[H529]기타 운송관련 서비스업,2013,
