직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
장기이식코디네이터,"장기이식을 시행하는 의료기관에서 장기 기증자와 이식 대상자를 연결하고, 장기이식과 관련된 의학적, 법적, 행정적 절차가 원활하게 이루어질 수 있도록 조정·중재하며, 장기기증 활성화를 위해 홍보기획을 한다.","기증자 발생을 점검하고, 뇌사자가 발생하면 국립장기이식관리센터(KONOS)로 연락을 취한다. 뇌사자 이송 및 관리를 하며, 기증자 가족에게 장기기증의 동의를 받는다. 장기 기증자, 수혜자 및 가족에게 이식에 관한 정보를 제공한다. 장기수혜자 및 가족들에게 장기기증 절차를 설명하고, 수술일정과 부가적인 행정절차를 관리한다. 수술에 참여하며, 장기분배기능을 담당한다. 적출내용을 관할 지방검찰청에 보고하고, 뇌사자 관리와 관련된 각종 기록을 관리한다. 적출 장기를 이송 및 보존한다. 장기수혜자에게 이식에 관한 정보를 제공하고, 이식수술 후 재활을 돕는다. 잠재뇌사자 발굴을 위한 중환자실 방문과 가족에 대한 기증권유 상담을 한다. 장기기증 관련 자료를 수집하고, 장기기증 활성화를 위한 홍보 및 교육을 한다. 생전 및 사후 장기기증에 관하여 상담하며, 등록을 받고 등록자를 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (협의) / 사물 (단순작업),가벼운 작업,"손사용
시각",실내,-,"장기이식간호사, 이식코디네이터, 이식간호코디네이터, 신장간호사",-,간호사,[3040]간호사,[2430]간호사,[Q869]기타 보건업,2017,-
장난감검사원,완성된 각종 장난감이나 인형을 육안이나 기구를 사용해 검사한다.,"장난감 표면에 긁힌 자국이나 흠, 파손 등이 있는지 육안으로 검사해 작업표준과 비교한다. 시험기구를 사용하여 장난감의 작동상태를 확인한다. 이상이 있는 제품은 불량부분을 표시하여 해당 부서로 보낸다. 젖은 스펀지로 장난감의 외부를 닦는다. 봉제인형에 남아있는 실이나 실밥을 가위로 제거하기도 하며 완성된 제품을 포장하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,"손사용
시각",실내,-,-,"목제완구검사원, 봉제완구검사원, 플라스틱완구검사원",-,[8524]고무·플라스틱 제품 조립원,[8324]고무 및 플라스틱제품 조립원,"[C334]인형, 장난감 및 오락용품 제조업",2016,-
장난감마무리원,장난감이나 봉제인형에 각종 장식품을 부착해 마무리를 하고 포장을 한다.,각종 장식품을 작업대에 준비한다. 반제품에 접착제를 칠하여 각종 장식품을 붙인다. 먼지와 군더더기 섬유를 송풍기나 공기호스를 사용하여 제거한다. 완성한 제품을 육안으로 검사한 후 포장한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,"손사용
시각",실내,-,-,-,-,[8524]고무·플라스틱 제품 조립원,[8324]고무 및 플라스틱제품 조립원,"[C334]인형, 장난감 및 오락용품 제조업",2016,-
장난감모형제작원,각종 기계와 수동공구를 사용하여 제조하고자 하는 장난감의 모형을 제작한다.,"설계도면의 명세서에 따라 알루미늄, 나무, 섬유유리 등의 재료를 선택한다. 측정 및 제도기구를 사용하여 재료 위에 부품의 모양을 그린다. 사용할 수지의 형판을 도안하고 각종 성형기계로 형을 만든다. 부품을 절단·성형·연마하기 위해 주물기계, 드릴프레스, 선반, 밀링기계, 플라스틱성형기, 연마기 등 각종 기계를 조작한다. 아교, 볼트, 못, 꺾쇠 등을 사용하여 부품을 조립하고 고정한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,-,"장난감모델러, 프라모델러",-,-,[8841]공예원,[7911]공예원,"[C334]인형, 장난감 및 오락용품 제조업",2017,-
장난감제조반장,각종 장난감을 제조하는 데 종사하는 작업원의 활동을 감독·조정한다.,제조하고자 하는 장난감의 생산계획을 세운다. 원료와 생산설비를 점검한다. 작업계획에 따라 세부실행항목을 수립하고 작업절차 및 방법을 결정하여 작업원에게 작업내용을 지시하고 작업배치를 한다. 함께 작업하며 작업의 진행상황을 파악하고 작업내용을 상부에 보고한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재를 공급한다. 작업표준에 따라 지시된 작업이 이루어지는지 확인한다. 작업원의 직무교육 및 안전위생 교육을 통하여 직무수행능력을 향상시키고 안전재해를 예방한다. 수시면담과 관찰을 통하여 작업원의 애로점 및 건의사항을 수렴·해결하고 문제점을 보완한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),보통 작업,-,실내,-,-,"나무장난감제조반장, 인형제조반장, 플라스틱장난감제조반장",-,[8524]고무·플라스틱 제품 조립원,[8324]고무 및 플라스틱제품 조립원,"[C334]인형, 장난감 및 오락용품 제조업",2016,-
장난감조립원,"각종 수동, 전동 도구를 사용하여 장난감의 부품을 조립하고 장식품을 부착한다.","조립하고자 하는 부품을 손이나 핀셋·플라이어 등의 도구를 사용하여 작업대 위에 놓는다. 드릴프레스, 용접기, 못 박는 자동기계, 플랜지 연결기계, 펀치프레스 등을 사용하여 장난감 부품에 구멍을 뚫거나 절단·용접·다듬기·맞추기·삽입 작업을 한다. 접착제·지그·나사·못·수동공구·동력공구를 사용하여 장난감의 부품을 조립하고 고정한다. 조립한 제품이 제품표준과 맞는지 확인하고 동작 여부를 검사한다. 각종 장식품으로 장난감이나 봉제인형을 장식하고 마무리하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,-,-,"나무장난감조립원, 인형조립원, 플라스틱장난감조립원",-,[8524]고무·플라스틱 제품 조립원,[8324]고무 및 플라스틱제품 조립원,"[C334]인형, 장난감 및 오락용품 제조업",2016,-
장내정리원,"경마장, 경륜장 내 자산을 보호하고, 부정행위의 사전예방과 위법행위의 단속 및 장내질서를 유지하는데 관련된 제반 업무를 수행한다.","부정 위법행위에 대한 정보를 수집하기 위하여 부정신고센터를 운영한다. 입장권 미소지자, 부정행위자, 만취자, 미성년자에 대하여 입장을 거부한다. 소요, 방화 등 긴급사태 발생 시 고객들을 안전지대로 대피시킨다. 경마장, 경륜장 내 자산보호를 위하여 기타 경비업무를 수행한다. 긴급사태 발생 시 경찰업무를 지원한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (단순작업),보통 작업,"균형감각
웅크림",실내·외,-,사설단속원,-,-,[5420]경비원(건물 관리원),[9421]건물 관리원,[R911]스포츠 서비스업,2017,-
장례복원메이크업전문가,"고인의 사진을 통해 생전에 얼굴 특징, 이미지를 파악하고, 사후의 얼굴 변화, 피부색 변화 등을 고려하여 생전모습에 가깝도록 복원메이크업을 한다.","얼굴학, 색채, 피부, 화장품, 도구, 약품 등에 지식을 바탕으로 장례복원메이크업을 한다. 고인의 피부변색, 상처, 함몰 등 상태를 파악하고 유족과의 상담을 통해 장례뷰티메이크업, 복원메이크업 적용을 유무를 결정한다. 고인의 사진을 통해 생전의 얼굴 특징을 파악하고 메이크업 계획을 세운다. 고인의 얼굴 및 피부상태에 따라 화장품, 도구, 약품을 선택한다. 얼굴형태, 피부색이 정상이고, 피부변색만 있는 경우에는 얼굴과 머리를 소독, 세척하고, 면도를 시키고, 마사지를 하여 경직된 근육을 이완시켜 편안해 보이도록 얼굴을 교정한다. 파운데이션을 선택하고 손으로 바르는 스펀지, 붓, 에어브러시 기구를 사용하여 고인의 피부 자연스럽게 보정하고, 변색피부는 생전의 피부색에 가깝도록 자연스럽게 커버하여 복원시킨다. 색조화장은 피부색, 머리색, 수의 색상을 고려하여 눈썹, 아이섀도, 립스틱 등 다양한 화장품을 선택하여 자연스럽고 더 아름답게 메이크업 한다. 얼굴 변형과 소실된 피부는 소독 후 도구, 봉합, 대체물질, 약품 등을 사용하여 얼굴형과 피부를 복원한다. 색조화장을 선택하여 생전의 모습처럼 편안하고 자연스럽게 메이크업한다. 생전의 헤어스타일을 만들고, 머리카락이 없으면 붙이거나 가발, 모자, 헤어, 머풀러로 대체한다. 유족에 요구에 따라 생전에 좋아하던 안경, 액세서리, 모자 등을 착용시키고, 네일도 발라준다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (서비스 제공) / 사물 (정밀작업),가벼운 작업,손사용,실내,-,"고인메이크업아티스트, 시신메이크업아티스트, 장례메이크업아티스트",-,-,[5123]장례 지도사 및 장례 상담원,[4233]장례 상담원 및 장례 지도사,[S969]그 외 기타 개인 서비스업,2017,-
장례지도사,"유족과 장례절차를 상담하고, 장례용품 준비부터 시신관리, 장례식 주관 등 장례에 관한 절차를 관리한다.","장례에 대한 법적 절차를 점검하고 장례에 필요한 장의용품을 준비한다. 유족과 장례절차, 일정, 안치 및 염습 방법, 장의용품 등에 대해 상의한다. 장례일정과 비용, 장례규모, 종교, 가풍 등 특이사항에 대해 상담이 끝나면 장례식장 또는 상을 당한 고객의 집을 방문하여 장례식을 총괄한다. 유족에게 조문객 접대 준비사항에 대해 안내하고, 예법에 관해 지도한다. 시신을 목욕시킨 후 알코올 솜으로 시신의 몸을 닦고, 몸이 굳기 전 팔·다리를 주물러 시신을 반듯하게 한다. 시신의 얼굴과 머리를 정리하며, 남자의 경우 면도를, 여자의 경우 화장을 한다. 한지로 시신의 몸을 감싼 후 수의를 입힌다. 입관을 할 때 시신이 관 안에서 흔들리지 않도록 시신과 관벽 사이의 공간을 벽지나 마포 등으로 채운다. 운명 시 입었던 옷 등을 소각할 수 있도록 정리하여 유족에게 전달한다. 시신 냉장시설 및 기타 물품을 살균 소독하고, 위험한 질병 사망자에 대한 위생처리를 한다. 장례행렬 절차를 점검하고, 성복제, 발인제 등의 제사를 준비한다. 시신을 영구차로 운반하는 것을 관리하며, 시신이 장지에 도착하면 묘역을 살피고 하관한다. 장례 후 제례의식, 화장, 이장 등에 관하여 상담한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,손사용,실내·외,-,"장의사, 상례사","시체 관리를 하는 경우 염사, 방부처리사",-,[5123]장례 지도사 및 장례 상담원,[4233]장례 상담원 및 장례 지도사,[S969]그 외 기타 개인 서비스업,2012,-
장부가공기조작원,"악기, 가구 등에 사용하는 목재의 끝부분을 맞추기 위하여 장부를 깎은 기계(Tenoner Machine)를 조작한다.","제품도면을 검토하여 사용할 톱날, 커터헤드(Cutter Head), 지그(Jig), 캠(Cam)등의 크기와 형태 및 고정위치를 결정한다. 톱날, 커터, 부속물을 선택하고 자와 렌치를 사용하여 장부의 두께에 따라 기계에 설치한다. 기계측면에 부착된 핸들로 톱의 간격을 장부의 길이와 동일하게 조절한다. 톱이 회전하는 방향으로 고정나사를 결속하고 렌치로 고정한다. 기계를 시동하여 회전상태를 확인하고, 재목을 기계운반대 위의 가이드로 향하도록 한다. 운반대를 기계 속으로 밀어 재목이 커터 사이로 이송되게 하거나 공급체인 위에 재목을 도그(Dogs)와 가이드를 향해 놓아 기계 속으로 이송되도록 한다. 공정이 끝난 재목을 꺼내어 가공 상태를 확인한다. 기계가 작동하는 동안 수동 휠을 돌려 커터헤드 사이의 간격을 넓히거나 좁히기도 하고 잘못된 곳을 조절하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"대기환경미흡
위험내재
소음·진동",-,"조작하는 기계의 종류에 따라 다축장부기조작원, 단축장부기조작원, 복열사이자조작원, 압축장부가공기조작원, 횡축장부가공기조작원","목재가공기능사, 펄프종이제조기능사",[8821]목재 가공기계 조작원,[8911]목재가공 관련 기계 조작원,[C320]가구 제조업,2017,-
장신구검사원,"완성된 제품의 크기, 형태, 색상 등이 작업지시서와 일치하는지 검사한다.","완성된 제품을 검사작업대에 올려놓는다. 마이크로미터, 버니어캘리퍼스 등을 사용하여 제품의 규격을 검사한다. 불순물, 색상, 흠, 긁힘 상태 등을 확대경이나 루페(Loupe:보석세공확대경)를 사용하여 검사한다. 저울로 무게를 측정한다. 불합격품은 분류하여 해당 부서로 보낸다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,"손사용
시각",실내,-,-,-,-,[8842]귀금속·보석 세공원,[7912]귀금속 및 보석 세공원,[C331]귀금속 및 장신용품 제조업,2017,-
장신구다듬질원,주조된 신변장신구를 줄이나 사포 등을 사용하여 표면을 다듬질한다.,화학약품을 혼합한 통에 신변장신구를 넣어 피막을 제거한다. 줄이나 연삭숫돌을 사용하여 거친 모서리를 다듬는다. 사포를 사용하여 표면을 부드럽게 한다. 금속의 함량이나 상표를 표시한 각인을 찍는다. 대량으로 장신구를 광택·연마하기 위해 회전통에 연마제나 광택제를 넣고 회전시켜 광택을 내기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,"손사용
시각",실내,"위험내재
고온",-,-,-,[8842]귀금속·보석 세공원,[7912]귀금속 및 보석 세공원,[C331]귀금속 및 장신용품 제조업,2017,-
장신구석고형틀제작원,"반지, 귀고리 등의 신변장신구를 제조하는 석고형틀을 만든다.",사출된 왁스(Wax)모형을 고무받침대 위의 왁스 막대에 전기인두로 접착한다. 접착이 끝난 왁스모형을 플라스크(Flask:주물용 석고거푸집) 속에 넣는다. 석고를 물과 혼합하여 플라스크 속에 채운다. 진공펌프와 진공기를 사용하여 플라스크 속에 있는 공기를 제거한다. 석고를 말리기 위해 플라스크를 일정한 그늘에 놓는다. 왁스를 용해시키기 위하여 전기가마에 넣는다. 전기가마에서 석고형틀을 꺼내고 자연 상태에서 건조시킨 후 물에 넣어 석고를 제거한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),가벼운 작업,"손사용
시각",실내,위험내재,왁스성형원,-,"귀금속가공기능장, 귀금속가공기능사, 귀금속가공산업기사",[8842]귀금속·보석 세공원,[7912]귀금속 및 보석 세공원,[C331]귀금속 및 장신용품 제조업,2017,-
장신구수리원,"파손된 반지, 팔찌, 목걸이, 귀고리 등의 장신구를 수리한다.","크기를 조절하기 위하여 반지, 팔찌 등의 장신구를 금속 봉에 걸고 두드린다. 사이즈가 적은 경우 절단 후 크기에 맞게 만든 덧댐 귀금속을 용접한다. 줄과 사포로 이음새를 정리한 후 파손된 장신구의 고리를 확인하고 같은 종류의 부품을 사용하여 연결한다. 장신구에서 분리된 보석의 부착위치를 확인하고 접착제, 핀셋, 미세가공용 칼 등을 사용하여 보석을 부착한다. 연마기를 가동하고 광택제를 사용하여 거친 부위를 연마한다. 도안에 따라 각종 제품을 제조하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,"손사용
시각",실내,-,-,-,"귀금속가공기능사, 보석가공기능사, 보석감정사",[8842]귀금속·보석 세공원,[7912]귀금속 및 보석 세공원,[C331]귀금속 및 장신용품 제조업,2017,-
장신구제조반장,"반지, 팔찌 등의 장신구를 제조하는 데 종사하는 작업원의 활동을 감독·조정한다.",제품의 색상·표면상태 등이 작업지시서와 일치하는지 루페(Loupe:보석세공확대경) 등을 사용하여 품질상태를 검사한다. 작업내용을 작업원에게 지시·배치한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재를 공급한다. 표준명세에 따라 지시된 작업이 이루어지는지 작업원과 함께 작업하며 작업상황을 관찰하고 작업내용을 점검한다. 작업원에 대한 직무교육 및 안전위생교육을 통하여 직무수행능력을 향상시키고 안전재해를 예방한다. 수시 관찰과 면담을 통하여 작업원의 애로 및 건의사항을 수렴·해결하고 문제점을 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),보통 작업,"손사용
시각",실내,-,-,"보석가공반장, 보석세공반장, 귀금속가공반장",-,[8842]귀금속·보석 세공원,[7912]귀금속 및 보석 세공원,[C331]귀금속 및 장신용품 제조업,2017,-
장애인보조기기지원사무원,장애인의 직무수행에 필요한 보조공학기기 지급을 위하여 장애인의 직업능력과 직무를 평가하고 지급에 관련된 행정업무를 처리한다.,"직업훈련기관 또는 사업장 담당자로부터 장애인보조공학기기 지급신청서를 접수한다. 보조기 사용 예정 장애인의 요구를 확인하고 신체적 조건에 대해 상담한다. 근력테스트기 등을 포함한 검사 및 측정도구를 사용하여 장애인의 신체, 인지, 감각, 언어 등의 기초평가를 실시한다. 사업장을 직접 방문하여 사업장 담당자와 직무수행과 관련하여 면담한다. 장애인에게 제공할 보조공학기기를 선정하고 모의작업장에서 사용에 관련된 문제점 등을 사전 파악한다. 필요에 따라서 개조, 제작 등을 의뢰한다. 지급과 관련된 기타 행정업무를 처리한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,"손사용
언어력",실내·외,-,,,작업치료사,[0254]국가·지방행정 사무원,[3114]국가 및 지방 행정 사무원,[O842]사회 및 산업정책 행정,2013,
장애인재활상담사,"개인의 손상이나 기능제한, 상황적 요인 등으로 개인 활동이나 사회참여가 어려운 사람들에게 진단과 평가, 재활상담과 사례관리, 전환기 서비스 및 직업재활 등의 전반적인 서비스를 지원한다.","상담을 통해 이용자의 기초정보를 수집하고 각종 검사 및 직업평가 등을 통해 장애를 진단하고 평가 보고서를 작성한다. 이용자의 개인별 재활계획에 따라 필요한 전환·직업적응훈련 프로그램, 직업훈련 및 관련 정보제공, 구직탐색훈련 프로그램, 자립생활·사회적응훈련 프로그램, 보호·지원·맞춤식 고용 등 고용프로그램, 취업 후 적응지도, 장애인식 및 차별 개선 관련 프로그램 등의 재활서비스를 운영한다. 이용자의 적합한 직무 개발을 위해 지역사회 노동시장 조사, 고용주 및 인사 담당자 면담, 작업현장 관찰, 직무분석 및 직무조정(보조공학서비스), 구인·구직자 매칭, 사업주 지원 자원개발 및 정보제공, 고용주·구직자 간담회 및 교육 등을 수행한다. 재활계획 실행을 모니터링하고 재활계획서를 작성하여 사례를 관리한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (자문) / 사물 (관련없음),가벼운 작업,-,실내·외,-,직업재활사,"장애인직업능력평가사, 직업훈련교사","사회복지사, 장애인재활상담사",[2311]사회복지사,[2471]사회복지사,[Q871]거주 복지시설 운영업 / [Q872]비거주 복지시설 운영업,2017,-
장애인정보화교육사,"시각장애인에게 워드사용법, 프로그램작성법 등 정보화 교육을 실시한다.","화면내용을 읽어주는 스크린리더, 센스리더(Sense Reader) 등과 모니터 화면의 글자를 확대해주는 줌텍스트의 사용법을 설명한다. 스크린리더 등을 이용하여 워드작성, 프로그램작성 등을 가르친다. 교육과정을 평가한다. 교육과 관련된 질의에 응답한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (교육) / 사물 (수동조작),가벼운 작업,-,실내,-,-,-,-,[2123]특수교육 교사,[2523]특수교육 교사,[Q872]비거주 복지시설 운영업,2012,-
장애인직업능력평가사,"장애인의 직업선택을 지원하기 위해 신체, 심리, 사회, 직업적 측면을 종합적으로 분석하고 평가한다.","평가의뢰서를 바탕으로 대상자 및 가족의 면담 등을 통해 직업 재활 이론과 면담 기법을 활용하여 직업 수행평가에 필요한 대상의 정보를 수집·분석하고 그 결과를 기록한다. 대상자에게 적절한 직업평가 서비스를 제공하기 위해 대상자의 정확한 잠재 능력과 욕구를 파악할 수 있도록 평가 계획서를 작성한다. 평가 계획서에 따라 인지, 성격, 흥미, 적성검사 등 심리적 특성, 신체 능력, 손 기능, 양팔, 조립, 사무능력 등 작업능력을 파악하기 위해 각각의 평가도구들을 선정하고 평가를 수행한다. 모의 작업장이나 현장 사업체 등 다양한 상황에서 대상자의 작업 수행과 대인관계 능력을 객관적으로 측정한다. 평가 결과를 바탕으로 직업적 의사결정을 도와주며, 재활 과정에서 일어날 수 있는 모든 문제의 해결 능력을 향상시켜 줄 수 있도록 상담하고, 필요시 재활 서비스 방향에 대해 관리자와 상의한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,"청각
언어력
시각",실내,-,-,-,"직업상담사(1급, 2급), 장애인재활상담사",[2314]직업상담사,[2473]직업상담사,[Q872]비거주 복지시설 운영업,2017,-
장애인활동지원사,"장애인이 장애로 인해 활동하기 어려운 신체적 활동, 가사활동, 사회활동 등을 지원한다.","장애인이 장애로 인해 활동하기 어려운 신체적 활동인 개인위생관리, 신체기능유지 및 증진, 식사도움, 실내이동 등을 도와주고 지원한다. 청소 및 주변 정돈, 세탁, 취사 등 가사활동을 지원한다. 등하교 및 출퇴근, 외출 시 동행하는 등 사회활동을 지원한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (서비스 제공) / 사물 (관련없음),가벼운 작업,-,실내·외,-,"장애인활동보조인, 장애활동지원인,",-,"사회복지사, 보육교사, 요양보호사, 간호사, 간호조무사",[2329]기타 사회복지 종사원,[2479]기타 사회복지 관련 종사원,[T970]가구 내 고용활동,2018,-
장의차운전원,시체를 운수할 수 있는 특수한 설비를 갖춘 차량을 운전한다.,장례식장 또는 병원의 영안실에서 시체운구를 접수하고 영구차를 운전한다. 관의 묶임상태를 확인하고 차량의 관함문을 열어 관을 넣는다. 관이 움직이지 않도록 고정한다. 문을 닫고 상주 및 조객의 승차를 유도한다. 조객의 승차를 확인하고 장지로 차량을 운전한다. 주행거리를 계산하여 차량의 사용요금을 받고 영수증을 발급한다. 세척제를 사용하여 차량을 청소하기도 하고 소독제를 사용하여 관함을 소독하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,"웅크림
손사용
시각",실내·외,"대기환경미흡
소음·진동",영구차버스운전원,-,자동차운전면허,[6222]버스 운전원,[8732]버스 운전원,[S969]그 외 기타 개인 서비스업,2013,-
장제사,"말의 용도, 말굽 형태, 말굽 질환 등에 따라 편자를 제작하거나 편자를 선정하여 말굽에 장착한다.","말의 소유주나 조련사로부터 의뢰받은 말의 지세(肢勢), 굽 형태, 편자상태를 점검한다. 말의 굽 상태 등을 고려하여 편자를 제작하거나 기성 편자들 중에 한 세트를 선택한다. 편자를 장착하기 위해 말굽을 깎고 편자를 수정·접합하고, 수정, 접합된 편자를 장제못과 못망치를 사용하여 말굽에 편자를 고정시킨다. 때에 따라 말굽에 질환이 있을 경우 수의사와 협의하여 치료장제를 하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),힘든 작업,"웅크림
손사용",실내,"대기환경미흡
위험내재",-,-,"장제사(1급, 2급, 3급)",[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[R911]스포츠 서비스업,2017,-
장탄원,"코크스의 건류상태를 확인하고, 장입차를 조작하여 해당 장입노에 원료탄을 장입하고 장입 후 상승관을 조작한다.","계획에 따라 장입차를 조작하여 석탄탑으로부터 원료탄을 수탄한다. 장입구를 개폐하고 장입차와 장입구의 위치를 조정한다. 원료탄을 탄화실에 장입한다. 장입계획에 따라 해당 노의 상승관 커버를 열어 가스 및 코크스 수축상태를 관찰하고 관련 작업원에게 알린다. 노의 장입구에 카본 부착상태를 확인한다. 장입 후 장입구 주위의 잔탄을 처리하고 장입구 사이로 가스가 누설하지 않도록 조치한다. 장입차 및 소제봉을 점검 정비한다. 건류시간, 장입시간, 요출시간 등을 기록 보고한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (관련없음) / 사물 (조작운전),보통 작업,-,실내,"대기환경미흡
위험내재",-,-,-,[8263]시멘트·광물제품 생산기계 조작원,[8433]시멘트 및 광물제품 제조기 조작원,[C191]코크스 및 연탄 제조업,2015,-
장학관,장학사의 장학활동을 관리·감독하며 각급 학교를 시찰하여 지도·조언한다.,"각급 학교(유치원, 초등학교, 중학교, 고등학교 등)의 교육활동을 지도·감독한다. 지방 교육시책을 기획·추진하고 교육공무원의 재교육 및 연수에 관한 계획을 수립한다. 교과용 도서의 편찬·발행·공급 등을 지도·감독한다. 각급 학교의 장학지도를 실시한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,"유치원정교사, 초등학교정교사, 중등학교정교사",[2151]장학관·연구관 및 교육 전문가,[2591]장학관·연구관 및 교육 관련 전문가,[O842]사회 및 산업정책 행정,2012,-
장학사,"각급 학교(유치원, 초등학교, 중학교, 고등학교 등)의 교육활동을 지도·관리한다.","각급 학교의 학생교육이 바람직한 방향으로 실시될 수 있도록 교사들과 협의·연구·분석한다. 교수방법, 교재, 교구 등의 효과를 관찰하기 위하여 주기적으로 학교 및 학급을 방문·시찰한다. 교사의 교수방법을 평가하고 개선 및 향상을 위하여 제안·권고를 한다. 새로운 학급운영방법, 교재·교구 및 기타 보조물 등에 대한 교사들의 연구협의회를 주관한다. 신임 및 현직교원의 연수를 보조한다. 교과별, 초·중등 단계별, 교육과정, 생활지도, 교재교구 등의 교육지도 업무 중 어느 한 영역을 전담하기도 한다. 교사의 수업능력과 학습결과를 평가하고 이를 보고서로 작성하고, 각 시도 교육청 및 지역교육청에 보고한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (교육) / 사물 (관련없음),가벼운 작업,-,실내,-,-,"중등장학사, 초등장학사","유치원정교사, 초등학교정교사, 중등학교정교사",[2151]장학관·연구관 및 교육 전문가,[2591]장학관·연구관 및 교육 관련 전문가,[O842]사회 및 산업정책 행정,2012,-
장합기조작원,한 책 분의 쪽수가 순서대로 이어가도록 접지된 각 접장(摺張)들을 겹쳐 모으는 장합(張合:정합)기를 조작한다.,접지된 인쇄물을 삽지부에 제책 페이지 순서에 맞추어 적재하도록 장합보조원에게 지시한다. 적재한 접지 인쇄물의 두께에 맞추어 오리발(취족)의 감지장치를 조절한다. 공기흡출 장치와 체인의 상태를 확인하고 기계가동 스위치를 조작한다. 접지인쇄물이 취합되어 중철기계로 이동되는 과정을 관찰한다. 정합된 인쇄물의 견본을 뽑아 페이지 배열과 취합이 정확한지 검사한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,디지털장합기,"인쇄기능사, 인쇄산업기사",[8811]인쇄기계 조작원,[8921]인쇄기 조작원,[C181]인쇄 및 인쇄관련 산업,2017,-
